"file","mean_grey","sd_grey","mean_area","sd_area","mean_perimeter","sd_perimeter","mean_major","sd_major","mean_minor","sd_minor","mean_ar","sd_ar","mean_turning","sd_turning","duration","N_frames","max_net","net_disp","net_speed","gross_disp","gross_speed","max_step","min_step","sd_step","sd_gross_speed","max_gross_speed","min_gross_speed","id","date","time_point","comment"
"sample_00002",25.109952,2.41639851263631,285.53472,44.3413912916025,58.4889336,5.2800732610569,21.4669116,1.70131527479164,16.8727212,1.72832417896391,1.280696,0.12406815400702,0,0.21,5,125,1020.63,1021,204.13,1089.08,217.82,15.1,5.65,1.32,32.91,377.6,141.33,"sample_00002-9","13.04.2022","t0",NA
"sample_00002",62.6375849056604,5.71657807283734,5251.89481132075,965.724780990399,292.231876415094,40.3891002084811,118.27444245283,18.1480446728625,55.8185518867924,5.47763079278914,2.10392452830189,0.239954230335752,0.17,0.54,2.12,53,262.56,168,79.38,1001.92,472.6,61.1,7.3,12.01,300.27,1527.55,182.54,"sample_00002-90","13.04.2022","t0",NA
"sample_00002",81.9494444444445,7.99561760896042,291.6,134.977675125228,82.9059,37.5899496326939,27.8514,10.731547845282,13.17795,2.41367586154715,2.1537037037037,0.811094693078189,-3.07,1.09,1.32,27,47.64,45,34.26,180.71,136.9,40.67,0.21,9.66,244.77,1016.79,4.71,"sample_00002-97","13.04.2022","t0",NA
"sample_00003",40.4893559322034,9.56254890342262,603.417394067796,85.212397032679,97.0108512711864,8.96304738471103,40.6680406779661,3.92464087101076,18.8360694915254,1.75418543101035,2.1738220338983,0.252527924540537,-0.01,0.3,4.72,118,494.76,495,104.82,517.02,109.54,8.88,1.43,1.32,33.08,222.05,35.85,"sample_00003-115","13.04.2022","t0",NA
"sample_00003",45.079806122449,9.53677087027507,5228.71530612245,1022.65163835419,324.146378571429,50.345324968522,140.372090816327,24.7573232242006,47.0681908163265,7.11179644605141,3.09326530612245,0.967374164554669,0.04,0.53,3.92,98,2196.48,2196,560.33,2684.24,684.76,53.35,1.72,16.84,421,1333.78,43.03,"sample_00003-155","13.04.2022","t0",NA
"sample_00003",22.0038064516129,1.71055078695571,254.900141129032,41.4320614008159,54.9090508064516,5.01140516598305,19.9941641129032,1.44262743963077,16.176810483871,1.93972732477601,1.25008870967742,0.148196694832568,-0.1,0.56,5,124,352.36,82,16.31,924.63,184.93,22.52,1.3,3.1,70.03,362.75,32.51,"sample_00003-17","13.04.2022","t0",NA
"sample_00003",29.8450689655172,3.4489787797398,2852.14965517241,391.176095628316,228.407431034483,23.6617711873661,96.2797655172414,9.62848500987996,37.5808810344828,4.13664180223693,2.58034482758621,0.294175704006273,0.03,0.25,3.48,87,1544.17,1265,363.44,1950.84,560.59,31.14,5.88,4.87,121.69,778.43,147.12,"sample_00003-181","13.04.2022","t0",NA
"sample_00003",65.5743544303797,6.57856222706244,4227.27721518987,715.879315397239,266.570897468354,35.5035144910023,108.041747468354,15.5869173908925,49.3880582278481,6.36902299924906,2.20978481012658,0.312401027235174,0.02,0.32,3.2,79,1786.98,1787,558.43,2296.83,717.76,56.06,3.77,12.49,315.1,1401.46,94.37,"sample_00003-19","13.04.2022","t0",NA
"sample_00003",27.4025897435897,6.12720373123846,366.743076923077,119.084693435715,67.6514076923077,11.4343590369952,26.6865923076923,4.58880106576037,17.1175846153846,2.9257109052006,1.5701282051282,0.199985812587212,0.33,1.05,1.56,39,32.43,32,20.79,151.53,97.13,7.45,0.39,1.92,47.93,186.28,9.76,"sample_00003-211","13.04.2022","t0",NA
"sample_00003",31.0259090909091,5.08107385902224,2515.29852272727,496.342113614881,202.615609090909,17.000156752483,81.0062590909091,5.57955643296207,39.34845,7.45895981514849,2.33406060606061,1.66845734256609,0.01,0.08,2.64,66,1743.09,1743,660.26,1793.92,679.52,41.26,18.95,4.96,124.12,1031.44,473.64,"sample_00003-224","13.04.2022","t0",NA
"sample_00003",79.7414,16.1214852138381,617.3901,258.908496327491,141.675156,57.2122646281669,41.045616,12.4878875454188,18.884178,6.14658201682854,2.31436,0.92381626419976,-2.97,1.23,1.12,25,223.99,224,199.99,338.99,302.67,180.91,1.1,35.96,294.56,1507.6,27.5,"sample_00003-247","13.04.2022","t0",NA
"sample_00003",67.0239259259259,9.82543332348767,1583.145,332.914818009774,146.09505,20.8931658160951,53.88705,8.81064103839783,36.89475,5.69904101517898,1.47903703703704,0.221101870270328,0.01,0.3,1.08,27,550.38,550,509.62,624.13,577.9,41.96,8.46,10.75,268.74,1049.05,211.51,"sample_00003-307","13.04.2022","t0",NA
"sample_00003",39.82908,8.12357927588652,477.24714,64.1527782989811,76.7323044,5.64532064900134,26.8369848,1.8693915141118,22.5774864,1.91344560790484,1.19372,0.0952309247684704,-0.27,0.77,5,125,416.94,412,82.35,666.45,133.29,9.6,0.42,2.64,66.23,240.07,10.53,"sample_00003-37","13.04.2022","t0",NA
"sample_00003",23.3525504587156,1.43652466097767,222.712844036697,29.6368070421119,51.1541752293578,4.09738949096016,18.7806674311927,1.41614107502369,15.0763665137615,1.43846712022721,1.2551376146789,0.136787850600977,0.02,0.53,4.52,109,381.15,286,63.19,987.37,218.44,38.7,0.59,5.3,88.41,376.76,14.65,"sample_00003-42","13.04.2022","t0",NA
"sample_00003",31.518144,4.92802645131935,668.30346,86.7164426867032,95.3256276,8.27165495503405,36.525654,4.46853664890926,23.3963964,2.46523829649695,1.58544,0.300449861632251,0.08,0.92,5,125,146.45,123,24.63,397.1,79.42,6.24,0.1,1.53,38.3,155.88,2.61,"sample_00003-44","13.04.2022","t0",NA
"sample_00003",36.891864,2.60821659606713,2605.3731,74.5104823537244,205.092972,5.89559318988522,82.774386,3.9555227862935,40.1452848,1.78765058840331,2.069208,0.175238974895942,0.1,0.32,5,125,651.56,408,81.69,2841.02,568.2,34.45,6.67,6.49,162.22,861.23,166.79,"sample_00003-5","13.04.2022","t0",NA
"sample_00003",23.199272,2.01933341115809,399.95856,41.7032008195434,70.6455756,4.52928547558435,25.735482,1.73436044898168,19.7848656,1.52363203240745,1.308272,0.134602963107873,-0.04,0.55,5,125,407.2,343,68.58,1928.34,385.67,26.25,2,6.14,153.54,656.22,49.89,"sample_00003-52","13.04.2022","t0",NA
"sample_00003",52.1264435483871,2.42935288082064,427.655504032258,163.479655609713,114.216630241935,36.7835291544608,40.5445173387097,13.5625087850064,13.3717282258064,2.43610141314597,3.09413709677419,1.01671624563646,3.13,1.4,5,124,27.07,27,5.41,609.14,121.83,17.89,0.16,4.41,109.93,447.36,4.07,"sample_00003-53","13.04.2022","t0",NA
"sample_00003",31.2778211382114,3.0664569399337,895.603170731707,60.0187572371703,110.220947560976,4.17927316207887,40.8326268292683,2.46252508290706,27.9680817073171,1.73259362346407,1.46764227642276,0.147845739837907,0.02,0.6,5,123,256.54,257,51.31,458.6,91.72,11.88,0.89,1.51,32.92,161.17,22.24,"sample_00003-55","13.04.2022","t0",NA
"sample_00003",49.300552,10.0582539628679,3081.96414,325.519173391638,219.0668328,23.6039551640315,85.214754,13.8163898696069,46.5842988,3.89811605924572,1.862272,0.427240307389254,-0.01,0.43,5,125,1303.58,1269,253.83,1962.04,392.41,30.67,2.32,7.45,186.14,766.72,57.96,"sample_00003-56","13.04.2022","t0",NA
"sample_00003",56.378816,5.71696787498521,4334.59026,914.003331832654,307.5985692,83.8192797202359,110.1821292,16.7788872534636,50.2555752,8.31520464409205,2.25248,0.525172822553097,-0.03,0.67,5,125,655.94,656,131.19,772.82,154.56,27.54,0.42,4.27,106.65,688.59,10.44,"sample_00003-57","13.04.2022","t0",NA
"sample_00003",43.104984,4.08925206305821,4396.5261,190.094221240765,252.9334188,8.3936825171468,91.5905232,2.66594402876312,61.1270712,2.23147209903253,1.5008,0.0809690303200411,0,0.46,5,125,2247.47,2216,443.22,3248.27,649.65,46.43,2.79,8.38,209.5,1160.63,69.73,"sample_00003-59","13.04.2022","t0",NA
"sample_00003",46.575512,6.16812806420125,743.09886,70.2485250121414,102.2381676,6.57515572701408,39.2435604,3.90884327814207,24.1699788,1.50421179813206,1.63452,0.230551778524142,-0.01,0.58,5,125,266.12,265,52.91,410.17,82.03,5.45,0.37,1.07,26.71,136.37,9.27,"sample_00003-6","13.04.2022","t0",NA
"sample_00003",121.55481512605,30.8649188290114,1442.73081932773,1259.00272479083,238.296520588235,176.452107191977,63.0544159663865,37.4289661320268,24.4042109243697,9.32559313851812,2.42626890756303,0.83308866496075,3.07,1.49,5,119,108.8,107,21.44,1157.39,231.48,50.5,0.2,12.25,298,1262.46,5.06,"sample_00003-63","13.04.2022","t0",NA
"sample_00003",27.9356209677419,3.54151818437919,256.222923387096,33.8287019403897,55.9921971774193,4.15804947896541,21.1264330645161,1.60733091799877,15.4140387096774,1.35117639853307,1.37877419354839,0.144891147182513,0,0.33,5,124,1103.96,1104,220.79,1175.87,235.17,23.29,2.95,1.86,34.68,310.35,73.69,"sample_00003-79","13.04.2022","t0",NA
"sample_00003",65.0671052631579,4.74941284598201,1592.48131578947,74.4774074490781,152.273960526316,6.60038003752798,58.6812315789473,4.1452944461874,34.6283526315789,1.36072180813888,1.70080701754386,0.175022492288899,0,0.27,2.28,57,2263.72,2264,992.86,2550.76,1118.75,56.84,32.12,5.91,147.67,1420.94,803.1,"sample_00003-82","13.04.2022","t0",NA
"sample_00003",27.6129555555556,4.47894328525437,417.717,106.621984985615,72.44793,10.6964633875918,27.86562,4.2474041506709,18.80586,2.5199938793351,1.48728888888889,0.16304609251015,0.19,0.87,1.8,45,167.95,168,93.31,224.14,124.52,8.41,0.57,2.51,62.62,210.19,14.3,"sample_00003-84","13.04.2022","t0",NA
"sample_00003",60.037248,0.82874917073865,9696.23946,146.066705281846,640.589472,9.42971577938465,299.8529928,3.53426942108189,41.1813072,0.948572780118433,7.286672,0.239412310568218,0.01,0.08,5,125,1114.01,1114,222.8,1134.14,226.83,13.45,5.5,1.34,33.6,336.31,137.41,"sample_00003-86","13.04.2022","t0",NA
"sample_00003",23.937952,3.75051995504107,368.7282,56.5750121249256,67.5767124,5.15101560439884,24.6463884,1.66316577584708,19.0115748,2.26598341101094,1.31176,0.157577036971271,-0.04,0.35,5,125,1003.58,810,162.08,1496.6,299.32,20.2,2.19,4.4,110,505.1,54.68,"sample_00003-89","13.04.2022","t0",NA
"sample_00003",21.34884,1.5741295413349,355.47498,44.8609366481036,65.6689032000001,4.56124384563957,23.34177,1.65272906175591,19.3586112,1.65282169502915,1.21308,0.121952039753339,-0.04,0.54,5,125,569.56,570,113.91,1606.12,321.22,21.78,1.9,5.69,142.14,544.58,47.5,"sample_00003-93","13.04.2022","t0",NA
"sample_00004",33.4833076923077,2.39432077665848,551.376346153846,99.2942835822656,82.8749942307692,8.9308079811552,29.5797980769231,2.45454029954616,23.5373538461538,2.92888647393248,1.26869230769231,0.115279406393603,-0.03,0.42,1.04,26,85.11,85,81.84,88.41,85.01,5.43,1.95,0.91,22.69,135.66,48.74,"sample_00004-1","13.04.2022","t0",NA
"sample_00004",178.353655172414,7.8718605409933,242.643879310345,59.3637320495518,119.060922413793,17.8267755471509,32.9981431034483,3.80270493158968,9.31527931034483,1.76213963841432,3.64444827586207,0.746139377357441,2.95,1.37,1.6,29,107.56,108,67.22,492.83,308.02,84.78,0.53,23.85,298.69,1059.76,6.62,"sample_00004-11","13.04.2022","t0",NA
"sample_00004",49.8531067961165,7.10501783457714,10248.6960436893,3048.43584319696,611.053344174757,155.537621304657,271.988327184466,72.3804961432439,46.734640776699,6.85258227135391,5.73618446601942,1.39568273929856,0.02,0.13,4.12,103,1043.56,1044,253.29,1372.95,333.24,30.12,3.59,5.93,148.17,752.94,89.82,"sample_00004-126","13.04.2022","t0",NA
"sample_00004",170.017720930233,10.7500386230216,547.385755813954,374.514170449425,211.374586046512,122.155521321996,51.5236290697674,12.0148707593183,12.3792488372093,6.067908820301,4.67206976744186,1.22171893726965,3,1.73,2.16,43,74.67,37,17.21,1181.21,546.86,74.2,0.45,20.9,404.19,1357.8,11.37,"sample_00004-138","13.04.2022","t0",NA
"sample_00004",126.487104,13.0762799785645,14449.2903,3133.43468113593,518.4577044,96.263815252073,196.2123912,47.6837565931921,94.6224504,5.16141044350773,2.099072,0.584239265171164,0.07,0.46,5,125,223.11,223,44.62,670.55,134.11,22.18,0.33,3.46,86.5,554.48,8.2,"sample_00004-15","13.04.2022","t0",NA
"sample_00004",168.655666666667,28.04992948365,430.41375,237.094690955294,176.795025,100.931419782918,41.604675,12.0218043268665,12.69615,4.16973780786283,3.57340740740741,1.3898231802632,3.02,1.71,2.64,54,73.95,36,13.49,1114.38,422.11,63.89,0.11,17.93,413.43,1597.13,2.81,"sample_00004-150","13.04.2022","t0",NA
"sample_00004",61.563,12.9771016240145,971.606911764706,549.878621792252,150.096811764706,51.3204644687629,60.5424176470588,22.8064669148464,18.8353588235294,5.37501885199211,3.20945098039216,0.999872758179269,0.61,1.75,2.08,51,62.39,46,22.04,383.99,184.61,39.84,0.41,7.67,159.18,596.2,10.27,"sample_00004-158","13.04.2022","t0",NA
"sample_00004",25.1244047619048,5.27540683928517,336.25125,129.31843406294,64.8893892857143,13.5463069278081,24.1608535714286,4.75200396050526,17.1498214285714,3.48567021196825,1.4222619047619,0.186370606329433,0.62,0.84,1.76,42,43.58,30,17.05,217.07,123.34,10.3,0.87,2.41,60.94,257.47,21.68,"sample_00004-191","13.04.2022","t0",NA
"sample_00004",59.7376341463415,8.62561527010131,1203.38341463415,514.562347486542,168.577792682927,47.5197227094295,70.1091548780488,21.7713751798945,21.0157463414634,4.01560189679565,3.32156097560976,0.827864513334775,-0.28,1.76,1.76,41,39.91,22,12.46,202.03,114.79,22.75,0.36,4.95,110.95,568.67,9.04,"sample_00004-2","13.04.2022","t0",NA
"sample_00004",38.696744,3.82831201307043,789.15708,66.9591239692955,106.4628684,6.58605335557504,42.0517656,3.79478928004922,23.9755464,1.89136232424665,1.770152,0.250922429087865,-0.01,0.57,5,125,169.67,106,21.22,369.32,73.86,6.58,0.39,1.23,30.76,164.46,9.75,"sample_00004-20","13.04.2022","t0",NA
"sample_00004",80.5788518518519,8.26466687661467,982.63125,304.675720336296,160.018125,34.8495118575146,54.4092,9.74582641317094,22.24275,4.53047106603592,2.48716666666667,0.297754853579566,3.06,1.14,2.24,54,52.92,27,12.04,347.15,154.98,53.78,0.41,10.16,206.36,1322.91,10.16,"sample_00004-212","13.04.2022","t0",NA
"sample_00004",175.743052631579,14.7590820720053,347.042368421053,171.879900803814,110.104365789474,47.1748405297489,33.0126157894737,10.0807388927963,13.2409421052632,4.53072031786163,2.72194736842105,1.08235897073035,-3.09,1.46,1.12,19,65.35,50,44.67,196.1,175.09,65.34,0.2,17.21,187.32,816.8,5.06,"sample_00004-214","13.04.2022","t0",NA
"sample_00004",54.2788148148148,5.37030099319509,3870.3825,695.942634418708,238.641975,29.8314044632399,90.0993,11.4324815361098,53.840625,7.76057318534946,1.70166666666667,0.232882430456001,-0.08,0.33,2.16,54,1047.63,1048,485.01,1415.03,655.11,44.25,10.08,6.44,160.98,1106.2,252.08,"sample_00004-215","13.04.2022","t0",NA
"sample_00004",36.736072,2.33620005832466,2907.96642,120.96121354797,217.7093376,6.03191341447003,88.1476344,2.94804869325441,42.0181344,1.50140668889556,2.101208,0.115489232566113,0,0.1,5,125,3990.74,3991,798.15,4215.4,843.08,55.72,23.19,4.56,113.93,1393.12,579.78,"sample_00004-22","13.04.2022","t0",NA
"sample_00004",112.103734693878,32.6784395497599,462.952193877551,267.228753310713,150.481634693878,106.585970209644,37.1517244897959,15.6490803323734,15.3274316326531,3.64114061880417,2.51457142857143,1.15674941466738,2.89,1.26,2.08,49,81.76,65,31.05,679.46,326.66,61.91,0.34,15.98,371.61,1547.71,8.51,"sample_00004-221","13.04.2022","t0",NA
"sample_00004",48.81414,3.42592251249684,1809.19575,179.993330821922,162.708831,7.80946286360656,61.593939,4.2211417513305,37.472058,3.6563629501599,1.6631,0.234200616078243,0.01,0.18,2.04,50,2110.61,2111,1034.61,2177.62,1067.46,110.79,20.64,11.76,172.98,1384.86,516.09,"sample_00004-225","13.04.2022","t0",NA
"sample_00004",22.7956222222222,2.82660871563666,251.505,52.4553712503435,55.72512,6.53167341330793,20.65869,2.52961589726223,15.42762,1.94282234784159,1.35446666666667,0.205808008502187,0.69,1.27,1.8,45,31.98,31,17.48,186.15,103.42,9.06,0.58,2.54,64,226.4,7.79,"sample_00004-23","13.04.2022","t0",NA
"sample_00004",49.936564516129,6.81582768833725,4504.99953629032,380.608603952778,312.4767375,24.7332699290949,137.655711290323,14.5096845418828,41.9235423387097,3.15099101284182,3.31500806451613,0.458974971348851,-0.05,0.53,5,124,3636,3636,727.2,4006.01,801.2,106.36,1.12,17.5,406.84,1539.6,27.92,"sample_00004-24","13.04.2022","t0",NA
"sample_00004",27.623,1.5494612174934,935.20494,48.9858315236859,119.7938808,3.64881868635294,48.82437,2.54554241683917,24.4649484,1.98423458433798,2.013784,0.234539066970694,-0.01,0.42,5,125,382,382,76.4,426.52,85.3,7.64,0.99,1.23,30.78,190.93,24.85,"sample_00004-25","13.04.2022","t0",NA
"sample_00004",47.3344054054054,5.15531487054035,2979.93527027027,757.027195550267,244.296547297297,28.676165180364,89.6346,19.8903271763249,42.0330891891892,3.26892800575729,2.12840540540541,0.434863545613223,-0.17,0.89,1.48,37,78.07,35,23.87,176.96,119.57,10.66,1.01,2.84,70.9,266.5,25.31,"sample_00004-262","13.04.2022","t0",NA
"sample_00004",38.7092692307692,1.30125621021203,3112.05894230769,82.4127536858619,223.871071153846,5.22828905167213,89.5627903846154,3.4548241613147,44.2755346153846,1.23173454134966,2.02592307692308,0.124116372192205,0.13,0.16,1.04,26,473.73,424,407.46,658.3,632.98,40.51,16.23,6.27,156.71,1012.78,405.84,"sample_00004-286","13.04.2022","t0",NA
"sample_00004",38.709392,5.83418270929351,2306.71638,114.752022505042,188.38008,9.7148744459745,73.6451352,6.78548868347071,40.1227344,3.03727868147262,1.856096,0.284138778677581,0.04,0.32,5,125,1052.33,1052,210.47,2805.45,561.09,47.62,2.41,7.59,189.74,1190.39,60.28,"sample_00004-3","13.04.2022","t0",NA
"sample_00004",35.954888,6.96075031552611,521.46828,83.176124287887,82.0257192000001,6.97296936005324,30.1984848,3.36626659275778,21.9862512,2.50226698980841,1.391624,0.220877051773153,0,1.13,5,125,395.97,390,77.91,523.53,104.71,12.65,0.11,2.84,71.14,316.3,1.34,"sample_00004-33","13.04.2022","t0",NA
"sample_00004",67.459704,8.78697330089888,3859.1802,367.294803707738,257.5185372,26.0161066528606,104.4262044,12.1831799659077,47.2360248,2.23885946812412,2.223728,0.328759849012285,0.02,0.41,5,125,792.06,792,158.41,2375.58,475.12,41.38,2.37,8.3,207.57,1034.62,59.31,"sample_00004-34","13.04.2022","t0",NA
"sample_00004",150.2080625,8.11686575189639,587.75625,333.832966865502,127.72231875,48.8784685545121,46.993921875,18.6200137158373,15.20235,3.63769006368988,3.10925,0.92410595091182,3.12,1.38,2.24,48,74.05,66,29.56,622.31,277.82,57.81,0.23,16.43,355.56,1445.36,4.89,"sample_00004-36","13.04.2022","t0",NA
"sample_00004",42.056592,9.88330002522665,882.32328,173.040619861109,111.429108,15.5780526169773,43.4520612,7.6480126268883,25.8287616,2.40354457560932,1.69472,0.341381670804527,-0.03,0.7,5,125,155.26,155,31.05,418.12,83.62,7.19,0.11,1.53,38.48,179.66,2.79,"sample_00004-4","13.04.2022","t0",NA
"sample_00004",25.308475,3.72450388769481,229.635,44.0433363136179,51.73237125,5.57234816227634,19.602945,1.89834545378536,14.81189625,1.73852604889772,1.332575,0.132137925299745,0.01,0.34,5,120,1255.91,1256,251.18,1296.74,259.35,23.74,0.66,2.74,52.31,517.57,16.47,"sample_00004-43","13.04.2022","t0",NA
"sample_00004",23.2731428571429,3.93317218243324,324.702551020408,134.467974103511,62.3470224489796,13.8798201823166,23.1333520408163,4.85683373948672,17.2397755102041,3.5850034587257,1.35136734693878,0.166156890452662,0.65,1,1.96,49,133.29,122,62.49,239.59,122.24,9.29,0.93,2.3,57.96,232.14,11.59,"sample_00004-45","13.04.2022","t0",NA
"sample_00004",29.402736,4.75633103405854,689.69232,79.4555441786373,101.2748832,6.6250176940328,40.6230876,4.27014673354373,21.8073708,3.13030027835489,1.915568,0.407276167222067,0.01,0.52,5,125,252.77,253,50.55,496.07,99.21,8.51,0.33,1.51,37.76,212.78,8.19,"sample_00004-46","13.04.2022","t0",NA
"sample_00004",111.658286885246,18.2210678989961,1594.67256147541,1956.6453774638,196.908809016393,122.520981633103,55.973556147541,27.1162301595004,28.8447971311475,18.5821601870538,2.17261475409836,0.622037513772962,-1.99,2.59,5,122,55.99,46,9.24,800.22,160.04,44.93,0.22,7.97,167.79,1003.28,5.38,"sample_00004-47","13.04.2022","t0",NA
"sample_00004",61.1838717948718,9.94709694830301,4430.07692307692,705.496796046009,252.082661538462,29.8104330438848,90.5796692307692,11.2581771386877,61.4826346153846,7.05566554038821,1.4708717948718,0.0835031011670183,0.16,0.52,4.76,117,1718.42,1700,357.22,2668.05,560.51,50.23,0.58,9.84,248.04,1255.71,14.4,"sample_00004-50","13.04.2022","t0",NA
"sample_00004",35.33844,9.17913749321552,819.86256,91.7751661415487,114.120576,7.83224459650359,46.1061072,4.32834062251858,22.6788012,1.96853285074296,2.05144,0.27812907191655,0.02,0.32,5,125,455.07,438,87.58,538.35,107.67,9.05,0.94,1.37,34.33,226.34,23.38,"sample_00004-51","13.04.2022","t0",NA
"sample_00004",30.636128,4.0322557402094,314.2719,42.3032301400526,61.893882,4.5608216052036,22.7236752,1.61151799686467,17.582184,1.68946431215351,1.302216,0.145869173820132,0,0.23,5,125,884.89,885,176.98,918.02,183.6,12.55,5.06,1.14,28.41,313.82,126.4,"sample_00004-53","13.04.2022","t0",NA
"sample_00004",61.591368,8.13696957097467,3946.83516,326.941381296259,259.2394956,19.5216980423428,106.5659004,12.031545212064,47.4286104,3.30450307856138,2.269528,0.368125867675192,-0.08,0.49,5,125,1290.03,1217,243.46,2711.46,542.29,46.56,2.91,10.66,266.42,1164.05,72.63,"sample_00004-54","13.04.2022","t0",NA
"sample_00004",24.374016,1.00131259003757,633.7926,49.8383911447306,93.2129856,4.08898085330097,35.740764,1.54628364566362,22.5820224,1.54173138601745,1.590504,0.136853089585264,-0.01,0.27,5,125,559.21,559,111.84,588.29,117.66,8.68,1.57,1.13,28.27,216.99,39.27,"sample_00004-57","13.04.2022","t0",NA
"sample_00004",39.63962,6.02893919640424,2924.073675,312.486595209762,219.2561055,22.6150961643349,87.5489310000001,9.82556194250995,42.4269495,3.71632606145169,2.0705,0.257752582798687,-0.01,0.24,4,100,2498.41,2465,616.31,2891.23,722.81,56.95,10.06,6.9,172.49,1423.86,251.58,"sample_00004-58","13.04.2022","t0",NA
"sample_00004",37.941912,7.6349829139974,2734.6248,206.708030757631,204.9368364,12.4948722473661,79.1497332,9.31769285656011,44.4184884,4.56200110320135,1.814792,0.345863442565452,-0.04,0.31,5,125,1428.91,1429,285.78,2826.61,565.32,43.39,1.07,7.8,195.03,1084.7,26.87,"sample_00004-59","13.04.2022","t0",NA
"sample_00004",69.1564959999999,7.23241519650114,1689.71994,153.190523643994,153.4910148,8.96583772384283,56.7843048,5.28083528763185,38.010222,2.9339625213196,1.507616,0.21949310313215,0.06,0.4,5,125,1345.39,1335,267.02,1949.22,389.84,35.61,0.62,7.67,191.81,890.36,15.48,"sample_00004-6","13.04.2022","t0",NA
"sample_00004",53.554312,9.48152981515863,1455.62346,193.100848283066,142.1069832,10.290316896998,53.2792728,5.28432480772029,34.8279264,3.3825218376949,1.545696,0.222035205868712,-0.03,0.45,5,125,603.65,604,120.73,1408.65,281.73,33.88,1.36,6.67,166.67,847.06,33.98,"sample_00004-60","13.04.2022","t0",NA
"sample_00004",35.0602,7.80929715711173,2923.37284090909,411.937183373227,216.388554545455,23.9342347205613,86.0217054545455,12.3976639164962,43.2579027272727,4.50690990553372,2.01449090909091,0.343576220339319,-0.04,0.22,4.4,110,2342.29,2342,532.34,2642.27,600.52,41.75,0.78,8.12,203.08,1043.66,19.45,"sample_00004-61","13.04.2022","t0",NA
"sample_00004",25.570496,4.20651369829405,590.62122,299.777453806566,91.7125092,21.5320294829974,35.911512,8.11354936422909,20.4536664,4.33841075203095,1.798552,0.386023680035807,-0.04,0.58,5,125,120.72,121,24.14,569.75,113.95,41.45,0.31,5.17,129.33,1036.19,7.71,"sample_00004-64","13.04.2022","t0",NA
"sample_00004",65.5671363636364,6.17058437670547,1622.95281818182,101.5462768822,155.634872727273,8.87374688927094,61.0408636363637,4.35404027973086,33.9055690909091,1.46697695064195,1.80628181818182,0.179030576642122,0,0.32,4.4,110,2855.93,2856,649.08,3202.65,727.88,51.87,4.37,10.63,265.69,1296.85,109.25,"sample_00004-66","13.04.2022","t0",NA
"sample_00004",59.5015373134328,10.7640994166895,4099.40093283582,900.809471845011,250.690587313433,26.988894218142,95.4795962686567,10.4416865945213,54.4859798507463,11.1476236654508,1.83637313432836,0.458436170363556,-0.14,0.37,2.68,67,836.06,796,296.88,1448.75,540.58,33.27,2.44,7.06,176.54,831.83,60.96,"sample_00004-67","13.04.2022","t0",NA
"sample_00004",50.785528,3.75514523918248,3723.62994,194.367269651919,231.957594,6.52170487931237,84.2749596,2.54991178002596,56.3476824,3.97452958711862,1.505888,0.149722281402559,0.06,0.22,5,125,1113.01,708,141.52,3501.91,700.38,37.43,4.03,5.67,141.7,935.78,100.81,"sample_00004-69","13.04.2022","t0",NA
"sample_00004",26.4823132530121,4.73706887845347,2379.54822289157,360.343497141398,202.095048795181,23.7101065550809,82.0752018072289,11.5835272782676,36.8034722891566,4.04667567552445,2.24614457831325,0.34343509105656,-0.01,0.25,3.32,83,595.88,364,109.66,1523.88,459,33.75,3.44,5.27,131.85,843.75,86.07,"sample_00004-71","13.04.2022","t0",NA
"sample_00004",23.900264,2.42376807466018,699.92748,81.2623854682194,103.4485668,7.27528556791245,42.1827588,4.63579380874301,21.2767236,2.63497775633765,2.026376,0.399124943328648,-0.01,0.49,5,125,405.02,405,81,487.77,97.55,8.85,0.64,1.48,36.89,221.13,16.12,"sample_00004-74","13.04.2022","t0",NA
"sample_00004",24.7294112903226,5.72493164231153,427.258669354838,131.799721944386,78.2798697580645,12.2961748280043,31.6755399193548,5.38731039933846,17.0237830645161,4.21708722313349,1.96445161290323,0.540249556228885,0.07,0.66,5,124,266.44,266,53.29,460.4,92.08,13.02,0.65,1.96,44.67,227.84,16.28,"sample_00004-78","13.04.2022","t0",NA
"sample_00004",38.7685950413223,6.68621776315344,3526.26638429752,582.32718861022,262.578737603306,30.3234313354474,110.8809,14.7627094187771,40.1372739669421,3.89817941663209,2.76176859504132,0.270379694760614,0,0.15,4.84,121,1113.62,1114,230.09,1184.65,244.76,18.81,2.8,2.86,71.6,470.2,70.06,"sample_00004-84","13.04.2022","t0",NA
"sample_00004",23.880106557377,4.46899041570455,260.019959016393,73.3139490479016,58.0535631147541,8.34415873735179,23.152356147541,3.07180664981812,14.0982491803279,2.46615337856567,1.66725409836066,0.234364784589733,0.03,0.58,5,122,405.6,375,74.92,540.19,108.04,11.46,0.48,1.7,36.31,185.25,11.88,"sample_00004-9","13.04.2022","t0",NA
"sample_00005",26.27036,3.81412125633999,627.62526,59.7657137108336,98.5613832,4.73400279870885,40.1891544,4.37722219992322,20.2668156,3.88733644477756,2.087416,0.564899265698847,0.02,0.39,5,125,330.41,320,63.97,449.39,89.88,8.15,0.81,1.4,34.92,203.63,20.28,"sample_00005-10","13.04.2022","t0",NA
