"","p_value","delta_AIC"
"155",0.00360284747855782,-7.25206155980595
"156",0.00803297178471517,-5.64840146843699
"157",0.004065318224055,-7.01052651029204
"158",0.00255096032500117,-7.94257078533474
"159",0.00244266109498986,-8.02933444252449
"160",0.00526465968156468,-6.49347754672954
"161",0.00990595109081447,-5.22923916431546
"162",0.00236905891299421,-8.09052497163657
"163",0.00154027838212095,-8.95158422256418
"164",0.00370881395031398,-7.19408628683368
"165",0.00167328106999814,-8.78593773500643
"166",0.00237757636248487,-8.0833472904892
"167",0.00369284767136941,-7.20271478379846
"168",0.00971979164540367,-5.26718219279519
"169",0.00112783471678585,-9.57491132862924
"170",0.00978684563553457,-5.25343215412295
"171",0.00685852696136997,-5.96452517793023
"172",0.00102912351205735,-9.758095596359
"173",0.00463179262762999,-6.74962261844712
"174",0.00771206391123803,-5.72993886892527
"175",0.004982786753858,-6.60353191065815
"176",0.0010661578706918,-9.68738773573978
"177",0.00296790782509154,-7.63979602079053
"178",0.010841716340747,-5.04870792297379
"179",0.0022018990738703,-8.23687015115684
"180",0.0165001155628582,-4.20877578858108
"181",0.00758101911232577,-5.76421528165747
"182",0.00285772321021084,-7.71546010307293
"183",0.00203819348339285,-8.3913828216223
"184",0.00780206808954898,-5.70673288148828
"185",0.00126205440723529,-9.3500288077571
"186",0.00501589094394741,-6.5902884350503
"187",0.00988026924921428,-5.23443103129785
"188",0.00481328190274283,-6.67275223853676
"189",0.00124494689025399,-9.37732481681178
"190",0.00206035077382742,-8.36975806423879
"191",0.00322357364797785,-7.47452941253141
"192",0.00209434197656773,-8.3370317345516
"193",0.00152931413696269,-8.96587184115742
"194",0.00781446428296771,-5.70355773460506
"195",0.00395504797672227,-7.06552509437142
"196",0.00566357570258391,-6.34739967332735
"197",0.00352540378526985,-7.29552060053084
"198",0.00339981540975369,-7.36806828016552
"199",0.00139882608742276,-9.14424380617993
"200",0.00239307412040176,-8.07035299338895
"201",0.00430438861708781,-6.89624033624887
"202",0.00156924226113752,-8.91432482469281
"203",0.00770346004177712,-5.73217138995551
"204",0.00208773018051709,-8.34335568240431
"205",0.00358841109871301,-7.26009153068389
"206",0.005600577542969,-6.36977110777161
"207",0.00924964641794095,-5.36633990655173
"208",0.00592856877613989,-6.25594489639798
"209",0.0149608607675081,-4.40463554031203
"210",0.00803339761013586,-5.64829545184784
"211",0.0113831710787875,-4.95123847085733
"212",0.00268112900324515,-7.84303460660203
"213",0.00338702221220716,-7.3756082941818
"214",0.00341565777763663,-7.35877038053013
"215",0.0103470376336759,-5.14211003841547
"216",0.00339795499064236,-7.36916300331632
"217",0.0019165916591356,-8.51441369594158
"218",0.00744133032724855,-5.8014112773908
"219",0.000704756940092776,-10.5153151608465
"220",0.00251129476376541,-7.9739136334033
"221",0.00378537487513302,-7.15322070937964
"222",0.0021553848064952,-8.27957201373647
"223",0.006117760348994,-6.19311841096578
"224",0.0142263161527453,-4.50532355866198
"225",0.00268356281690517,-7.84121991609709
"226",0.0074755063695167,-5.79224684051678
"227",0.00163253625925827,-8.83524097236477
"228",0.00585518422745762,-6.28085563489503
"229",0.00268889615809059,-7.8372490394745
"230",0.00103962030230309,-9.73779945286242
"231",0.00274103564405002,-7.79883891542931
"232",0.0010640054865293,-9.69142946312695
"233",0.00450188334138165,-6.80651889890805
"234",0.00149894829601221,-9.00598310555324
"235",0.0032396431858851,-7.46458416611131
"236",0.00108182741072392,-9.65820724155628
"237",0.00825480073550672,-5.59392068108764
"238",0.00498382828587263,-6.60311390233164
"239",0.00359655272876788,-7.25555893526098
"240",0.011693285815099,-4.89748092771515
"241",0.0131129777755487,-4.66830573855077
"242",0.00797350530535281,-5.66326214080664
"243",0.00430230560093158,-6.89720842743191
"244",0.00514316766235317,-6.54017222522634
"245",0.00918895262078426,-5.37950663711263
"246",0.0139183140539044,-4.54909949645662
"247",0.00523123836814847,-6.50621449452183
"248",0.00532104345446256,-6.47217171360853
"249",0.00349756438938945,-7.31137688295121
"250",0.00282015923825476,-7.74192385632023
"251",0.00207943904303019,-8.3513142249858
"252",0.00225928523132602,-8.18541357009281
"253",0.00543058349957078,-6.4314173846501
"254",0.00732395646331052,-5.83320919314883
"255",0.00598133095681305,-6.23822433551049
"256",0.00185099414703122,-8.58406481490692
"257",0.00215333786634223,-8.28147228949092
"258",0.00382493908927254,-7.13242547240725
"259",0.00876813953655355,-5.4732612692128
"260",0.00836478940989712,-5.56744824001407
"261",0.00414308842490118,-6.97262754581789
"262",0.00303418889208452,-7.59562228312234
"263",0.00203725403928025,-8.39230487410759
"264",0.00282116667796925,-7.74120952799376
"265",0.00266484289216819,-7.85522035076838
"266",0.00716525807644332,-5.87702239861528
"267",0.00112248416517066,-9.58442209039913
"268",0.00585007135977192,-6.28260283912232
"269",0.00202686269284914,-8.40253230580856
"270",0.00502997171460794,-6.58468183644936
"271",0.00318812115359218,-7.49664703153485
"272",0.00500517407396474,-6.59456617361366
"273",0.00517392462102537,-6.52824752825018
"274",0.00208629209576315,-8.34473381094858
"275",0.00204014153876046,-8.38947218357498
"276",0.00508198393625022,-6.56410711000035
"277",0.00814066258304837,-5.62176740774294
"278",0.00247105088274424,-8.00622352044638
"279",0.0020546368815089,-8.37531229328579
"280",0.00570501488627714,-6.33281937266565
"281",0.00301661733148598,-7.60723832855138
"282",0.00514602744003913,-6.53906046566453
"283",0.00316728184515802,-7.50976304203823
"284",0.0112130264547631,-4.98135820042444
"285",0.00427646278929284,-6.90925812437445
"286",0.00107250399677314,-9.67551836114808
"287",0.00606139549383105,-6.21163045180219
"288",0.00197028868274694,-8.4591504150053
"289",0.00429326127853494,-6.90141726012962
"290",0.00160020511180108,-8.87524692615398
"291",0.0037130916135764,-7.19178086071406
"292",0.00198213235428728,-8.44716413431388
"293",0.00146202370454362,-9.05586740801573
"294",0.00482461422509325,-6.66804900147235
"295",0.00383338017553328,-7.12801662530273
"296",0.00167598362545303,-8.78271009397213
"297",0.0076725463467928,-5.74021346170184
"298",0.00210182545643529,-8.32989809375113
"299",0.00138054810307024,-9.17054936505747
"300",0.0153625327199451,-4.3516473484683
"301",0.0045103526332405,-6.80275987867117
"302",0.00227218810770532,-8.17402397533215
"303",0.00948007587882234,-5.31712591730411
"304",0.0041298727876505,-6.97901734901052
"305",0.00167458135945208,-8.78438415919891
"306",0.00558395256428656,-6.375716816985
"307",0.0016302716633352,-8.8380172268553
"308",0.000666479214999413,-10.627003208258
"309",0.013266163752034,-4.64507712843306
"310",0.00199960824693957,-8.42960798827744
"311",0.00218154627707195,-8.25544270441469
"312",0.00912241565759867,-5.39404127046464
"313",0.00440399075376022,-6.85048831926679
"314",0.00404598970030498,-7.02005817177724
"315",0.00438572302679997,-6.85880156072972
"316",0.00389091223904274,-7.09822328018663
"317",0.00617682026205702,-6.17390332125296
"318",0.00489914274586171,-6.6373900779904
"319",0.00246632485812614,-8.01005229614384
"320",0.000693177335730995,-10.5484493915887
"321",0.0116901351795981,-4.89801987973942
"322",0.00775963948007692,-5.71763880923845
"323",0.00182686958915573,-8.61030276781275
"324",0.00100113586022928,-9.81324012670802
"325",0.00204212087990772,-8.38753272834219
"326",0.0030557145322462,-7.58148364852832
"327",0.00406375593633524,-7.0112952510899
"328",0.00165683563611963,-8.80569147821825
"329",0.00658364645708097,-6.0463330286666
"330",0.00553219746480926,-6.39434034160831
"331",0.0135210560100332,-4.60701420833311
"332",0.00500839980877333,-6.59327762870134
"333",0.00845323807005321,-5.54641141492039
"334",0.00937587031565144,-5.33923175552991
"335",0.00361629843301331,-7.24460861720809
"336",0.00676189361295923,-5.99290461578676
"337",0.00453323672525642,-6.79263817148103
"338",0.00537154040935974,-6.45328111393383
"339",0.00847585464546233,-5.5410675753551
"340",0.00353067500833364,-7.29253241165225
"341",0.00602153317859054,-6.22482674251614
"342",0.00668540712466672,-6.01565633812197
"343",0.000332281063050688,-12.0190587434736
"344",0.00555314605312895,-6.38678131081315
"345",0.00388286799314158,-7.10236244982207
"346",0.00298600050413886,-7.62764082206195
"347",0.00332633097956823,-7.41177078072769
"348",0.00277089476892599,-7.77716997934021
"349",0.00165481883791951,-8.80812747927484
"350",0.00307314222860638,-7.57010942719307
"351",0.00767449582755716,-5.73970535577428
"352",0.00513390815458301,-6.54377617266846
"353",0.00563481884884222,-6.3575805590126
"354",0.00295331553495758,-7.64965365917897
"355",0.00148862753040566,-9.01980140810019
"356",0.00344131892973024,-7.34380094254857
"357",0.00205162911795294,-8.37824221949541
"358",0.00208499168753381,-8.34598082106731
"359",0.00474950228922937,-6.69943089528078
"360",0.00220914080401112,-8.23030323102239
"361",0.00527935562895718,-6.48790245736336
"362",0.00417165586236625,-6.95888446538811
"363",0.0153192219621333,-4.35729380344173
"364",0.000925730250420874,-9.96985534399391
"365",0.00146011526984302,-9.05847978886231
"366",0.0021258332315682,-8.30718288897424
"367",0.0104474898406558,-5.12278707212272
"368",0.00365231772921483,-7.22478663721176
"369",0.00352349645877162,-7.29660294045834
"370",0.00441357672250151,-6.84613974011791
"371",0.00513650459737591,-6.54276494053556
"372",0.00533626383803439,-6.46645905336436
"373",0.00159886550876622,-8.87692191651468
"374",0.00169674578214418,-8.75808621645501
"375",0.00229519285754488,-8.1538768104233
"376",0.00202938687943628,-8.40004312276596
"377",0.00446247270787105,-6.82410449555664
"378",0.00535649771727005,-6.45888985684496
"379",0.00680331245175223,-5.98069132029877
"380",0.00119955960922523,-9.4516015637173
"381",0.00415698944557466,-6.96592831533462
"382",0.00450861109590195,-6.80353226778925
"383",0.00273957838470167,-7.79990248923696
"384",0.00550559115392906,-6.40398225932586
"385",0.00793601618301422,-5.67268773962269
"386",0.00295348051998201,-7.64954193361882
"387",0.0156792928834614,-4.31082872358957
"388",0.0125503732378624,-4.75600974755571
"389",0.0037909695155885,-7.15026696747782
"390",0.00438431757496933,-6.85944258482823
"391",0.0018968418117098,-8.53512996033487
"392",0.00516480485194455,-6.53177591980739
"393",0.00638128631496166,-6.10877117036443
"394",0.00208433960164254,-8.34660642344943
"395",0.0120332473744047,-4.84016369147639
"396",0.0138853158626159,-4.5538468200084
"397",0.00357207957279747,-7.26921467879401
"398",0.00300679251038342,-7.6137627591138
"399",0.00168677211186404,-8.76987713877907
"400",0.0037989906988567,-7.14603970618646
"401",0.0025761034556237,-7.92295462040374
"402",0.0118285985601344,-4.8744701458354
"403",0.00347078345524726,-7.32674986179518
"404",0.00786862896208346,-5.68974288478421
"405",0.00480905074001619,-6.67451113137759
"406",0.00239408955942341,-8.06950452518959
"407",0.00428271445203744,-6.90633650530754
"408",0.00506833542139558,-6.56948566907795
"409",0.00344810306889749,-7.33986206851159
"410",0.00793079180416557,-5.67400479823755
"411",0.00501302990037353,-6.59142955230345
"412",0.00430104104592293,-6.89779636376397
"413",0.00252326482448944,-7.96440330141149
"414",0.00942320207425194,-5.32916065039581
"415",0.00337228547077064,-7.38432916648253
"416",0.00214882047545256,-8.285672406912
"417",0.00407360714724419,-7.00645279014998
"418",0.00200411212108819,-8.42510829735556
"419",0.00499257801871456,-6.59960573122544
"420",0.0052552796411259,-6.49704412354595
"421",0.00770227823666013,-5.73247823798783
"422",0.00194181397466555,-8.48826540859136
"423",0.00416292525386521,-6.96307453160625
"424",0.00363762935902974,-7.232846168994
"425",0.0152108384835183,-4.37149409421772
"426",0.00349944291099372,-7.31030298288579
"427",0.000722034025550626,-10.4668765867609
"428",0.0033118936509809,-7.4204703063715
"429",0.00162073927908511,-8.84974577743469
"430",0.00742902465169366,-5.80472140102438
"431",0.000699325401792184,-10.5307887986301
"432",0.00736118273717865,-5.82306932233132
"433",0.00223493620254929,-8.20708519208938
"434",0.0016868250714455,-8.76981434576783
"435",0.00218184190552154,-8.25517169625527
"436",0.0096405459406981,-5.28355507822153
"437",0.00205477297937272,-8.37517981892233
"438",0.00445807526197196,-6.82607632341751
"439",0.000738642570163101,-10.4213928418353
"440",0.00140349178757381,-9.13758402713938
"441",0.00205991224581855,-8.37018379241044
"442",0.00410422869551305,-6.99147489527741
"443",0.00753488325595357,-5.77642388118647
"444",0.00368317168329377,-7.20796205507622
"445",0.00249041798244141,-7.99060943631775
"446",0.00549095598473994,-6.409305813218
"447",0.0098077305367196,-5.24916874798237
"448",0.00481956953019427,-6.6701413279925
"449",0.00275245415388318,-7.79052469135877
"450",0.00836341410668971,-5.56777709856942
"451",0.00526363368213551,-6.49386735328108
"452",0.0136314068473684,-4.59075764325053
"453",0.00560196580976063,-6.36927541076602
"454",0.00219828627578976,-8.24015437543858
"455",0.00373181513916654,-7.18172106241855
"456",0.00348936426643748,-7.3160714359492
"457",0.00822889848629216,-5.60020622905495
"458",0.00394255904090044,-7.07185052748264
"459",0.0123071805488265,-4.79514480496437
"460",0.00199450579668285,-8.43471796057838
"461",0.00299572833079626,-7.62113578948583
"462",0.00422639971428012,-6.93280955943555
"463",0.00393932421941894,-7.0734921765943
"464",0.0059826107676617,-6.2377964461466
"465",0.00231179923633417,-8.13945833487605
"466",0.000703246680499657,-10.5196056616669
"467",0.00451260082805346,-6.80176322281159
"468",0.00626209761795987,-6.14648013451324
"469",0.00525290210824078,-6.49794914516906
"470",0.00813542552190149,-5.62305446426262
"471",0.00205463894622764,-8.37531028347303
"472",0.00309738369956965,-7.55439498342639
"473",0.00354092258866935,-7.28673593504664
"474",0.00809702142050944,-5.63251802158902
"475",0.0016069292868886,-8.86686039275128
"476",0.00340872633683404,-7.36283313143622
"477",0.00211453074413808,-8.31784472296931
"478",0.00722080016929061,-5.86157901089337
"479",0.00384382674540663,-7.12257372064823
"480",0.00609768971796063,-6.19969062860309
"481",0.00216611295383597,-8.26964196635527
"482",0.00220630975845894,-8.23286790332486
"483",0.00050826180917445,-11.1690277415078
"484",0.0066196555642284,-6.03542387991911
"485",0.00797020482383635,-5.66409017431624
"486",0.00369368064699166,-7.20226370551654
"487",0.00169619481631552,-8.7587357601974
"488",0.00211590178116892,-8.31654836656071
"489",0.0033141076664744,-7.41913374426122
"490",0.0102602887325813,-5.15894859611672
"491",0.00358366744651411,-7.26273715307116
"492",0.00447267990198901,-6.81953503871409
"493",0.012366603220528,-4.78551145693109
"494",0.0115914686960593,-4.91497181737486
"495",0.00374123738778193,-7.17667773985431
"496",0.00693386520896687,-5.94267574210699
"497",0.000757156582952901,-10.3718809584307
"498",0.00163825744614334,-8.8282442697473
"499",0.00764155793542188,-5.74830755668654
"500",0.00118987828312043,-9.46780852036409
"501",0.00779137080744115,-5.70947692886784
"502",0.00218909991863194,-8.24852963138846
"503",0.00467241917521976,-6.73215663351493
"504",0.00783275493213383,-5.69888197535465
"505",0.00159681797622335,-8.87948478963108
"506",0.00160854670593919,-8.86484834950716
"507",0.00145347737279131,-9.06759281096311
"508",0.00167419571991584,-8.78484479247345
"509",0.00877135396883204,-5.47252819620508
"510",0.00708518117618359,-5.89949966873837
"511",0.00987059892424745,-5.23638949219276
"512",0.00158601807542287,-8.89305751794518
"513",0.00484195337038799,-6.66087410150112
"514",0.00527947995320053,-6.48785535965362
"515",0.00228572767549886,-8.16214169556815
"516",0.00166014750529313,-8.80169764390212
"517",0.00313801559300913,-7.52832931118428
"518",0.00329243318508585,-7.43225683523406
"519",0.00366891596315421,-7.21571807687087
"520",0.00773803409572442,-5.7232152328852
"521",0.00312448796337124,-7.53696972188027
"522",0.00531964292396482,-6.47269819487337
"523",0.0108558570159157,-5.04610105501888
"524",0.0036042589666894,-7.2512781729306
"525",0.00523086557477449,-6.5063570254606
"526",0.00797586641804448,-5.66266998890251
"527",0.00312160748289695,-7.53881438192639
"528",0.0027329769731239,-7.80472759513214
"529",0.00538856833127026,-6.44695109012628
"530",0.00172568358798087,-8.72426404822136
"531",0.0135095568939203,-4.60871585185077
"532",0.00944234011762797,-5.3251028714576
"533",0.00650240420189024,-6.07116658650875
"534",0.00379435749620367,-7.14848037036199
"535",0.00070282251977746,-10.5208123184516
"536",0.00374584270376481,-7.1742173325888
"537",0.00456590363102629,-6.77827767374674
"538",0.0013618942411527,-9.19775744787466
"539",0.00398920971148118,-7.04832426999246
"540",0.00301566565365936,-7.60786938504316
"541",0.00147480389306263,-9.03846050377069
"542",0.0141255745615764,-4.51953665170231
"543",0.00114387102910455,-9.54667425835305
"544",0.00587517741294909,-6.27403804291816
"545",0.00699037697260054,-5.92644158783742
"546",0.00349346225146768,-7.31372397078439
"547",0.0050422911452075,-6.57978941578313
"548",0.00769094193333135,-5.73542402977228
"549",0.00130444332365534,-9.28395780225355
"550",0.00379665422057666,-7.14727013671791
"551",0.00242704921190345,-8.04215815119596
"552",0.00152475046690667,-8.9718490211385
"553",0.00429545152181467,-6.90039720351433
"554",0.0107115897651639,-5.07285793616256
"555",0.00396197998559643,-7.06202276461909
"556",0.0131853623236107,-4.65729595913763
"557",0.00143888012728709,-9.08778031467091
"558",0.00524514459926656,-6.50090493708058
"559",0.00430714070184497,-6.89496201053043
"560",0.00202492426381494,-8.40444595941653
"561",0.00416308323542358,-6.96299863374543
"562",0.00383585889135859,-7.12672381599532
"563",0.00128140564579686,-9.31959528561856
"564",0.00994055033083349,-5.22226578914251
"565",0.0018862004351594,-8.54638165029519
"566",0.000860681263350414,-10.1155726312572
"567",0.00208238223717185,-8.34848546859848
"568",0.00290904232294234,-7.67986270121764
"569",0.0044071589265,-6.84905006297049
"570",0.00523951090367288,-6.50305424799853
"571",0.0072856067620364,-5.84370910714779
"572",0.00276518602436211,-7.78129473604122
"573",0.00386716746832643,-7.11046592050798
"574",0.00221888634020089,-8.22149971504768
"575",0.00704289587287002,-5.91147169562691
"576",0.00379732860747831,-7.14691491500162
"577",0.00506419647725103,-6.57111959213535
"578",0.0044781949842783,-6.81707043807683
"579",0.00523979870505542,-6.50294439290565
"580",0.00556363386736174,-6.38300762187828
"581",0.00329066809595405,-7.43332933228294
"582",0.00760217590913174,-5.7586415376677
"583",0.0138159067618838,-4.56386937344269
"584",0.00257164769816868,-7.92641691563495
"585",0.00498052426721975,-6.60444023788887
"586",0.00131707900275729,-9.2646777422251
"587",0.00432428880087456,-6.88701518244807
"588",0.00437810161448588,-6.86228013979644
"589",0.0141013863926773,-4.52296432141975
"590",0.00538950572996533,-6.44660319914237
"591",0.00199484639503039,-8.43437645315362
"592",0.000420861767643818,-11.546412242174
"593",0.00215730340044367,-8.27779252587834
"594",0.00236069280430964,-8.09760028375422
"595",0.00534191748829233,-6.46434122051869
"596",0.00425011211909515,-6.92161983086044
"597",0.000530066615497714,-11.0850157393961
"598",0.00109624286958511,-9.63173303733674
"599",0.00480856951034072,-6.67471127638782
"600",0.0156662729737225,-4.31249019118559
"601",0.00573792858248746,-6.32131401582501
"602",0.00312828171414903,-7.53454279657262
"603",0.00311832746475574,-7.54091697977128
"604",0.00186988937850167,-8.56375201149376
"605",0.00160613843393516,-8.8678449384106
"606",0.0144360031147581,-4.47605995287677
"607",0.00438527226363295,-6.85900713063484
"608",0.00294309454911413,-7.65658736693331
"609",0.00242602953739736,-8.04299858637023
"610",0.0136675721222289,-4.58545850058908
"611",0.000985375646241104,-9.84497524550352
"612",0.00331933400581896,-7.41598223366736
"613",0.0137517264959875,-4.57318179881486
"614",0.00326126841506282,-7.45127814980424
"615",0.00109191295228888,-9.63964823771585
"616",0.00276349513409725,-7.78251809493577
"617",0.00536061406882117,-6.45735349076585
"618",0.00626924968004502,-6.14419719950502
"619",0.00555556416323394,-6.3859106030186
"620",0.00269254865522843,-7.83453415689155
"621",0.00227030300204582,-8.17568395063836
"622",0.00622331773937693,-6.15890423164774
"623",0.00777857996221752,-5.71276296317592
"624",0.00544000902235092,-6.42794911919054
"625",0.0115962248729368,-4.91415135165153
"626",0.00545173528823671,-6.42364263894933
"627",0.00475186028807056,-6.69843819602511
"628",0.0080488128429753,-5.64446134269838
"629",0.00562489667091402,-6.36110540135132
"630",0.00277162699417619,-7.77664153738851
"631",0.00585912241992686,-6.27951088859936
"632",0.00550016516081493,-6.405954315911
"633",0.00768868053455579,-5.7360121843376
"634",0.00214836991028071,-8.28609181134425
"635",0.00226844912029391,-8.17731777580002
"636",0.00221261156138818,-8.2271635182542
"637",0.00502794583843126,-6.58548752060551
"638",0.00262161481048485,-7.88792962237767
"639",0.00861204300766083,-5.50918741113992
"640",0.00393665806977756,-7.07484624248491
"641",0.0070430606116303,-5.91142491463324
"642",0.0033022441694397,-7.42630598058895
"643",0.00205445118851297,-8.37549305650418
"644",0.00291081551354664,-7.67864398371012
"645",0.00586177310372767,-6.27860628746521
"646",0.00581097922010791,-6.29601236370718
"647",0.0170068012305956,-4.14828388509113
"648",0.00434753308384766,-6.87629340381818
"649",0.00360095180151693,-7.25311415830902
"650",0.0168083337754603,-4.17176091501187
"651",0.00278332442488781,-7.76821845886343
"652",0.00149404327447389,-9.0125384543594
"653",0.00100086351856804,-9.81378426606352
"654",0.00221453086492832,-8.22542939409414
"655",0.000949180502191843,-9.91982314984034
"656",0.0059832550546052,-6.23758107119465
"657",0.00515168842446215,-6.53686153725448
"658",0.0081221889041662,-5.62631118331456
"659",0.00350261231507129,-7.30849242630393
"660",0.003886448535301,-7.10051902259147
"661",0.00233659675955713,-8.11811956900374
"662",0.00413374735540708,-6.97714186684971
"663",0.00217714753804651,-8.2594794555198
"664",0.00162880610734227,-8.83981596403783
"665",0.00216328491338483,-8.27225483857455
