"","file","date","time_point","culture_ID","comment","time","indiv_per_frame","indiv_per_volume","bioarea_per_frame","bioarea_per_volume","major_mean","major_sd","minor_mean","minor_sd","gross_speed_mean","gross_speed_sd","net_speed_mean","net_speed_sd","sd_turning_mean","Ble","Cep","Col","Eug","Eup","Lox","Pau","Pca","Spi","Spi_te","Tet"
"55","sample_00055","29.04.22","t4",55,NA,NA,1.254,0.036453488372093,3410.07975,99.1302252906977,62.9044755935528,38.4890380146026,28.9835017515668,13.354771343682,188.16039506423,102.409592219466,76.8865625,86.7633798513758,0.89171875,0.0177325581395349,0.124941860465116,0.00406976744186047,0,0.0174418604651163,0,0.00668604651162791,0.00372093023255814,0.00936046511627907,0,0
"56","sample_00056","29.04.22","t4",56,NA,NA,1.274,0.0370348837209302,4257.62973,123.768306104651,66.1227581898056,22.6980881645802,29.6447673221273,10.2202042210322,143.111176541764,67.0309564154831,78.1216666666667,80.4699306366463,1.05833333333333,0,0.0108720930232558,0,0,0.00366279069767442,0,0,0,0,0,0
"57","sample_00057","29.04.22","t4",57,NA,NA,2.33,0.0677325581395349,5623.400295,163.47093880814,67.6542211962274,25.5772253284529,25.251317588438,4.76164143486989,190.406622818485,41.188566287847,82.482,69.0028149425804,0.976,0,0,0,0,0,0,0,0,0,0,0
"58","sample_00058","29.04.22","t4",58,NA,NA,0.92,0.0267441860465116,2202.232455,64.0183853197674,81.7582213526887,20.9007831181528,36.0955219488419,8.16483085130947,226.508119897959,191.281583578017,131.1575,199.340748196817,0.725,0.00151162790697674,0.0197674418604651,0,0,0,0,0,0,0,0,0
"59","sample_00059","29.04.22","t4",59,NA,NA,2.216,0.0644186046511628,4681.503135,136.090207412791,91.7866913506934,22.3004425451734,34.3464932589519,9.09956329414063,164.905307947601,39.025164755317,115.425384615385,54.9586096705792,0.446923076923077,0,0.010406976744186,0.00726744186046512,0,0.00284883720930233,0,0,0,0,0,0
"60","sample_00060","29.04.22","t4",60,NA,NA,0.416,0.012093023255814,3568.79034,103.743905232558,80.1509487313067,37.221442063638,28.0837627564495,8.98998537780279,404.079956822066,314.474120432539,273.481304347826,332.120537432699,0.590869565217391,0,0,0,0,0,0,0,0,0,0,0
"61","sample_00061","29.04.22","t4",61,NA,NA,0.78,0.0226744186046512,22299.953265,648.254455377907,71.178142903097,39.4353381631739,30.0939690585541,10.9461598803984,310.307288184977,283.596911537315,215.896617647059,308.881631874225,0.691617647058824,0.0218023255813953,0.0447674418604651,0,0,0,0,0,0,0,0,0
"62","sample_00062","29.04.22","t4",62,NA,NA,0.532,0.0154651162790698,13306.396905,386.813863517442,93.4977046213905,42.6491039356364,35.6649861160008,13.5622397280591,484.168573665053,470.448091783611,380.755333333333,492.249225405567,0.562,0.0013953488372093,0.0169767441860465,0,0,0.0131976744186047,0,0.00726744186046512,0.0272674418604651,0.00569767441860465,0.00726744186046512,0
"63","sample_00063","29.04.22","t4",63,NA,NA,0.75,0.0218023255813953,18662.43645,542.5126875,72.7455442287932,33.381825633687,28.3696145704116,8.33463906214428,260.532444839687,297.203756736976,195.159523809524,296.909928690103,0.632380952380952,0.0348837209302326,0.105813953488372,0.0118023255813954,0.000755813953488372,0.0251744186046512,0,0.0143604651162791,0.000930232558139535,0.000755813953488372,0,0
"64","sample_00064","29.04.22","t4",64,NA,NA,0.776,0.0225581395348837,15794.09847,459.130769476744,79.2433679347866,33.9625199585622,32.0683867445131,9.61552917188489,265.288710628694,276.451160822269,188.404861111111,282.040805857937,0.6625,0.0218023255813953,0.0124418604651163,0,0,0.015406976744186,0,0.0126744186046512,0.000930232558139535,0.00906976744186047,0,0
"65","sample_00065","29.04.22","t4",65,NA,NA,0.476,0.0138372093023256,19998.38727,581.348467151163,66.7679310567125,45.1799762265274,28.4739379306623,13.6625563929051,360.463024465819,263.705822828519,271.226,295.312499312796,0.607818181818182,0.0237209302325581,0.0363953488372093,0,0,0,0,0.0027906976744186,0.0027906976744186,0.00912790697674419,0,0
"66","sample_00066","29.04.22","t4",66,NA,NA,0.772,0.0224418604651163,29488.34889,857.219444476744,86.2796251229025,48.3180483021928,33.0406222100078,13.2258634054445,234.30005170753,198.663714701008,144.476862745098,178.058583994035,0.64921568627451,0.0305813953488372,0.178720930232558,0.000755813953488372,0.000813953488372093,0.0227325581395349,0,0.0219186046511628,0.0187209302325581,0.00104651162790698,0,0
"67","sample_00067","29.04.22","t4",67,NA,NA,0.5,0.0145348837209302,17066.965275,496.132711482558,87.6945042349217,39.3276342018079,29.6580479216404,10.4008947197476,319.93701082311,222.143869185929,237.903,223.1805355473,0.49,0.0312209302325581,0.07,0.0219767441860465,0.00377906976744186,0.0130232558139535,0,0.0137790697674419,0.00406976744186047,0.0072093023255814,0,0
"68","sample_00068","29.04.22","t4",68,NA,NA,0.274,0.00796511627906977,10343.777355,300.691202180233,68.3412887262031,31.8673488306518,30.1799668523111,8.46333344617278,218.920596473307,162.111476595027,87.7126582278481,127.900697415039,0.861012658227848,0.0226162790697674,0.117558139534884,0,0,0.0200581395348837,0,0.00587209302325581,0.0113372093023256,0.00837209302325581,0.0145348837209302,0
"69","sample_00069","29.04.22","t4",69,NA,NA,1.056,0.0306976744186047,21155.977305,614.999340261628,71.227142625,34.8578023304659,29.5094052,12.0795214251999,241.760038953135,203.099995880745,104.441666666667,111.584898156815,0.785,0.0290697674418605,0.0948255813953488,0,0.00127906976744186,0.00726744186046512,0,0.00895348837209302,0.025406976744186,0,0.0131395348837209,0
"70","sample_00070","29.04.22","t4",70,NA,NA,1.014,0.0294767441860465,14866.143435,432.155332412791,59.1568982268078,28.83104329597,27.7055306199005,11.4180962525238,246.092759675018,213.701050278348,151.594666666667,211.858016331244,0.712,0.0140116279069767,0.166918604651163,0,0,0.0275,0,0.0246511627906977,0,0.01,0.00203488372093023,0
"71","sample_00071","29.04.22","t4",71,NA,NA,0.282,0.00819767441860465,6007.84209,174.646572383721,95.0507651222809,34.7393514666974,39.6349574179456,10.6989250433922,215.720258555023,162.698669420493,55.4166666666667,53.5510902472271,0.715,0,0.0175581395348837,0,0,0.00726744186046512,0,0,0,0,0,0
"72","sample_00072","29.04.22","t4",72,NA,NA,1.372,0.0398837209302326,29406.697245,854.845850145349,80.2197243478164,33.0519911395708,31.3634507725551,10.9187231710073,253.294523862666,204.512497614715,123.229166666667,142.07453232584,0.825833333333333,0.00901162790697674,0.0190697674418605,0,0.000755813953488372,0.00372093023255814,0.00267441860465116,0,0.00104651162790698,0.000872093023255814,0,0
