"","file","date","time_point","culture_ID","comment","time","replicate","indiv_per_frame","indiv_per_volume","bioarea_per_frame","bioarea_per_volume","major_mean","major_sd","minor_mean","minor_sd","gross_speed_mean","gross_speed_sd","net_speed_mean","net_speed_sd","sd_turning_mean","Ble","Cep","Col","Eug","Eup","Lox","Pau","Pca","Spi","Spi_te","Tet"
"28","sample_00028","11.05.2022","t7",28,NA,NA,1,6.932,0.201511627906977,4575.411765,133.006155959302,76.206249303018,33.5562325665893,29.7766253497676,10.597579038931,265.183864697507,161.953449679306,158.185,109.100283656379,0.542380952380952,0.0101744186046512,0.0429651162790698,0,0.00168604651162791,0.00726744186046512,0,0.00709302325581395,0.00517441860465116,0,0.00459302325581395,0
"29","sample_00029","11.05.2022","t7",29,NA,NA,1,6.66,0.193604651162791,4881.384,141.900697674419,60.4564608492073,15.0799004416233,24.7107420712651,6.73229288638623,223.056700585223,111.889077244915,146.285,70.716921383782,0.663461538461538,0.0145348837209302,0.0229651162790698,0,0,0.0208720930232558,0,0,0.0211046511627907,0,0,0
"30","sample_00030","11.05.2022","t7",30,NA,NA,1,5.028,0.146162790697674,3490.51761,101.468535174419,80.9058499661794,29.6995159207945,30.4557298632264,11.805791943306,195.481601799494,92.7764099115886,127.732916666667,57.8396262149783,0.493333333333333,0.0243023255813953,0.0778488372093023,0,0.000813953488372093,0.0236627906976744,0.00680232558139535,0.0108139534883721,0.00488372093023256,0,0,0
"31","sample_00031","11.05.2022","t7",31,NA,NA,1,2.746,0.0798255813953488,742.83642,21.5940819767442,80.14102722017,27.3512457241999,31.1310676564319,9.35169619679837,278.955530513489,188.408280471128,174.707222222222,144.589367024467,0.55,0.00104651162790698,0.0717441860465116,0.00133720930232558,0,0.0145348837209302,0,0,0,0,0,0
"32","sample_00032","11.05.2022","t7",32,NA,NA,1,4.514,0.131220930232558,1389.16053,40.3825735465116,106.090666244166,98.5173975254484,31.0475520148089,12.3361942566077,315.744203289695,207.682830771971,218.684761904762,168.666955970014,0.478095238095238,0.0318604651162791,0.077093023255814,0,0,0,0,0,0.00726744186046512,0,0,0
"33","sample_00033","11.05.2022","t7",33,NA,NA,1,4.046,0.117616279069767,1123.997715,32.6743521802326,90.7606426285093,29.549982091109,29.3541695277593,6.9520000472048,375.114354060943,190.108381802516,226.356538461538,118.236568926616,0.485,0.0145348837209302,0.0431395348837209,0,0,0.0144767441860465,0,0,0.0144767441860465,0,0,0
"34","sample_00034","11.05.2022","t7",34,NA,NA,1,6.568,0.19093023255814,14693.654745,427.14112630814,85.7820145784615,36.3341527053654,31.126566906932,10.7773849298937,346.195265595484,279.043459845633,178.548,208.368439084032,0.488,0.00837209302325581,0.0400581395348837,0.000988372093023256,0,0.00395348837209302,0,0.00726744186046512,0.00976744186046512,0.00819767441860465,0.00726744186046512,0
"35","sample_00035","11.05.2022","t7",35,NA,NA,1,8.074,0.234709302325581,18448.974315,536.307392877907,77.6758687251989,36.1649497097042,35.6151225087356,15.0388383930231,343.805305120098,225.608589128747,194.6575,181.006899408098,0.621875,0.0038953488372093,0.0423255813953488,0.00366279069767442,0,0.0128488372093023,0.00383720930232558,0,0.0266860465116279,0,0.0145348837209302,0
"36","sample_00036","11.05.2022","t7",36,NA,NA,1,10.984,0.319302325581395,25886.327085,752.509508284884,60.2651695807171,19.5189708118039,27.5016537389047,7.94664423559525,196.500436105088,96.9814088348474,120.741632653061,107.347816297983,0.718775510204082,0.0231976744186047,0.0355813953488372,0,0,0,0,0.00662790697674419,0.0247674418604651,0,0,0
"37","sample_00037","11.05.2022","t7",37,NA,NA,1,6.656,0.193488372093023,15082.95168,438.457897674419,81.3521050195334,27.2264538332472,35.5865478413512,10.3190047956314,279.252769960779,168.673335172805,149.736666666667,106.513905508467,0.384666666666667,0.00982558139534884,0.0100581395348837,0,0.00418604651162791,0.0276162790697674,0,0,0.0101162790697674,0.00162790697674419,0,0
"38","sample_00038","11.05.2022","t7",38,NA,NA,1,5.73,0.16656976744186,13742.0145,399.477165697674,72.3385454852725,32.7079528339493,31.7375441420899,11.2629869076279,209.763935107798,119.169173960682,96.9679310344828,64.3024241588866,0.559310344827586,0.00244186046511628,0.147674418604651,0.00319767441860465,0.00191860465116279,0.00947674418604651,0.00726744186046512,0.00726744186046512,0,0,0,0
"39","sample_00039","11.05.2022","t7",39,NA,NA,1,5.582,0.162267441860465,4565.53746,132.719112209302,74.2178513621387,25.2643256924487,28.8007474530811,9.12047742215739,207.740698509124,135.105012902771,127.176071428571,142.188952072241,0.676071428571429,0.0145348837209302,0.0268023255813954,0,0.000988372093023256,0.0283720930232558,0.00517441860465116,0,0,0,0,0
"40","sample_00040","11.05.2022","t7",40,NA,NA,1,6.046,0.175755813953488,4908.87459,142.699842732558,94.5661858497505,64.011032747572,31.6258797476682,13.0330299630516,429.257178161154,447.616002943355,339.155,472.348490993798,0.493888888888889,0.0131395348837209,0.0679651162790698,0.000755813953488372,0.00133720930232558,0.00866279069767442,0.00325581395348837,0.00726744186046512,0,0,0.0166860465116279,0
"41","sample_00041","11.05.2022","t7",41,NA,NA,1,6.658,0.193546511627907,4742.454825,137.862058866279,89.484877150067,25.2907547632965,32.9845089682905,6.00419951794065,235.167149339048,172.319650450457,142.285,144.563624967128,0.545,0.0173255813953488,0.0556395348837209,0,0,0.0145348837209302,0.00726744186046512,0,0.00255813953488372,0,0,0
"42","sample_00042","11.05.2022","t7",42,NA,NA,1,5.704,0.165813953488372,4810.19715,139.8313125,64.3484513741882,45.4888744289968,26.2693329494181,12.3731064888714,163.492355297911,72.6200339513941,118.434,82.6391141180871,0.583,0.00726744186046512,0.0306395348837209,0,0,0.0145348837209302,0,0,0.0180813953488372,0.00726744186046512,0,0
"43","sample_00043","11.05.2022","t7",43,NA,NA,1,6.448,0.187441860465116,5230.199565,152.04068502907,83.498800511753,29.0673724262502,34.7345091980356,12.2296920273234,183.914650378956,128.874549557676,89.7918181818182,46.6369773502061,0.513636363636364,0,0.0398837209302326,0,0.00726744186046512,0.0125,0,0,0.00313953488372093,0,0.00418604651162791,0
"44","sample_00044","11.05.2022","t7",44,NA,NA,1,9.092,0.264302325581395,7286.416965,211.814446656977,75.0528170464306,26.3329013635196,34.677058992804,15.3762620418303,213.055012987013,101.893704781892,93.0925,79.2931342280924,0.54625,0.0116860465116279,0.018953488372093,0,0.00290697674418605,0,0,0,0,0,0,0
"45","sample_00045","11.05.2022","t7",45,NA,NA,1,5.706,0.165872093023256,14264.53254,414.666643604651,63.0248958580116,31.0849809218949,24.906403875104,10.6342273153116,268.824070308839,164.488239569293,174.523684210526,116.15630868267,0.561052631578947,0.0218023255813953,0.029593023255814,0,0,0.0111046511627907,0,0,0,0,0,0
"46","sample_00046","11.05.2022","t7",46,NA,NA,1,5.882,0.170988372093023,18546.798825,539.151128633721,101.17042138542,20.2267628848581,31.8320317257093,4.99254701097929,559.559010832686,324.976788991672,443.584,350.964888183673,0.431,0.0145348837209302,0.0248255813953488,0,0,0.00726744186046512,0,0,0,0,0,0
