"file","mean_grey","sd_grey","mean_area","sd_area","mean_perimeter","sd_perimeter","mean_major","sd_major","mean_minor","sd_minor","mean_ar","sd_ar","mean_turning","sd_turning","duration","N_frames","max_net","net_disp","net_speed","gross_disp","gross_speed","max_step","min_step","sd_step","sd_gross_speed","max_gross_speed","min_gross_speed","id","date","time_point","species","comment"
"sample_00010",26.0765405405405,3.95352641156954,557.98054054054,181.252273534144,83.7197756756756,15.8672330651106,29.9983135135135,6.67485792149761,23.3371216216216,2.73826669431779,1.28611711711712,0.236648828387271,0.01,0.62,4.44,111,681.05,681,153.39,824.86,185.78,16.91,1.14,2.5,62.41,422.78,28.38,"sample_00010-222","12.04.2022","training","Ble",NA
"sample_00010",25.0765121951219,2.84158496567204,488.274420731707,95.5483332011357,77.8229231707317,8.53667053798051,28.0049597560976,2.75778882309811,22.0015262195122,2.53882312920218,1.27840243902439,0.0899063792565064,-0.03,0.3,3.28,82,712.22,712,217.14,758.15,231.14,11.36,2.92,1.48,36.9,283.88,73.01,"sample_00010-24","12.04.2022","training","Ble",NA
"sample_00010",61.957619047619,17.1363365022651,11749.5012857143,2248.89798608848,483.096998571429,69.1973496737489,195.655962857143,34.103842569691,75.6594771428571,9.43088492078489,2.59328571428571,0.411250525234308,0,0.22,4.2,105,1945.55,1946,463.23,1985.01,472.62,26.53,2.55,4.56,114.08,663.26,63.83,"sample_00010-244","12.04.2022","training","Ble",NA
"sample_00010",19.4286538461538,1.73405236235375,254.869615384615,108.527623777756,55.1440211538461,11.7579106733312,21.3707596153846,4.26439600131177,14.6962038461538,2.99388267418491,1.46207692307692,0.151347262433629,0.04,0.21,1.16,26,308.37,308,265.84,317.96,274.1,36.15,9.67,5.47,28.29,381.78,241.67,"sample_00010-245","12.04.2022","training","Ble",NA
"sample_00010",22.1542857142857,2.76892880267545,237.445714285714,52.0295593277445,55.7742857142857,6.21469175420517,22.4017071428571,2.30521010123187,13.3742571428571,1.7150242027655,1.68585714285714,0.149733859134895,-0.12,0.64,1.08,21,214.8,215,198.89,234.24,216.89,35.09,2.02,7.25,76.41,333.69,48.17,"sample_00010-258","12.04.2022","training","Ble",NA
"sample_00010",30.9677956989247,7.97450952772692,384.312338709677,167.210348395987,68.8740822580645,16.5622069368783,25.5479225806452,5.71869409805662,18.4089048387097,4.19982946368364,1.40470967741936,0.210107404244527,-0.59,0.81,4.04,93,43.43,39,9.62,561.27,138.93,29.81,0.18,5.27,78.14,309.8,4.57,"sample_00010-260","12.04.2022","training","Ble",NA
"sample_00010",25.3634,3.58264449192989,455.3334,103.924871024041,76.3933275,9.369489046134,29.397249,3.66099111240385,19.5678585,2.7891958310673,1.52149,0.217628238985754,-0.01,0.2,4,100,960.56,961,240.14,984.37,246.09,13.15,6.91,1.38,34.57,328.77,172.68,"sample_00010-268","12.04.2022","training","Ble",NA
"sample_00010",27.9583186813187,4.49416800328584,488.650302197802,107.015512658495,78.8403708791209,9.29989454373921,28.816195054945,3.19607830993317,21.3892516483516,2.90280159910168,1.36023076923077,0.151836979606644,0.02,0.45,3.64,91,696.98,697,191.48,755.08,207.44,12.21,1.64,1.96,49.1,305.23,41.03,"sample_00010-27","12.04.2022","training","Ble",NA
"sample_00010",19.9569375,4.10682932354656,579.725859375,308.403286426185,90.2308359375,20.8043192039469,35.1885515625,7.39285761857113,19.740965625,6.19935444631441,1.84996875,0.267714036695031,0.51,0.87,1.56,32,46.16,46,29.59,150.86,96.71,20.7,0.46,4.79,64.98,216,6.11,"sample_00010-274","12.04.2022","training","Ble",NA
"sample_00010",30.269184,4.27112050415722,625.00086,108.658680428533,88.8668172,8.54863367504805,31.8680568,3.1814900709235,24.866838,2.65093662373898,1.290712,0.149195737204519,0,0.24,5,125,999.75,1000,199.95,1106,221.2,13.05,5,1.34,33.61,326.14,124.94,"sample_00010-28","12.04.2022","training","Ble",NA
"sample_00010",32.9869120879121,12.2058608587554,335.25989010989,107.758552096105,64.7364016483516,10.0605078484512,23.54265,3.25722800936625,17.8507978021978,3.6837793561015,1.35705494505494,0.267341743950712,-0.53,0.93,3.8,91,78.68,40,10.45,448.59,118.05,9.25,0.17,2.54,63.86,231.14,4.37,"sample_00010-281","12.04.2022","training","Ble",NA
"sample_00010",22.9572526315789,3.18564940761916,335.992263157894,77.2635715881532,66.7535068421053,7.92286636761773,26.8956663157895,3.30621527891065,15.7577826315789,2.01584225967508,1.71911578947368,0.197772481744237,-0.01,0.51,3.8,95,800.4,800,210.63,880.82,231.79,13.47,1.48,2.34,58.53,336.84,37.04,"sample_00010-287","12.04.2022","training","Ble",NA
"sample_00010",19.0285,1.88229972544498,368.236125,116.336548930124,74.02701375,11.8054985751859,29.68882875,4.31173917729986,15.4550025,2.92749747038254,1.950275,0.242621578035024,0.55,0.25,1.76,40,34.09,34,19.37,322.49,183.23,17.95,5.04,2.51,33.83,270.07,125.99,"sample_00010-290","12.04.2022","training","Ble",NA
"sample_00010",26.359064516129,5.00786219642685,329.284596774193,103.801547682403,63.1690693548387,10.5119784475803,23.8595080645161,3.79710530995745,17.2651935483871,3.09429014498818,1.40216129032258,0.217023054792251,-0.79,1.25,3.72,93,100.15,97,26.03,386.42,103.88,10.55,0.2,3.02,75.83,263.79,4.96,"sample_00010-291","12.04.2022","training","Ble",NA
"sample_00010",22.8853218390805,4.20039738566969,546.184396551724,166.07424004766,83.8198241379311,14.3110901944896,30.2777534482759,4.60515398202771,22.4669793103448,4.1336270227947,1.36449425287356,0.169478397715366,0,0.59,3.72,87,602.41,602,161.94,874.43,235.06,119.34,0.8,16.91,202.49,1491.69,19.96,"sample_00010-292","12.04.2022","training","Ble",NA
"sample_00010",24.6915274725275,5.04424241496219,531.909642857143,157.538834895898,80.8534434065934,12.840101075574,27.8931065934066,3.70804300756559,23.7890769230769,4.21861132239764,1.18576923076923,0.108197255759313,-0.05,0.46,3.68,91,719.06,719,195.4,799.92,217.37,18.67,1.6,2.31,51.43,300.96,39.92,"sample_00010-299","12.04.2022","training","Ble",NA
"sample_00010",36.6914482758621,6.3910986065789,365.945431034483,154.062767739653,66.3937448275862,14.9607121627087,25.2285672413793,5.18913384967768,17.7370448275862,4.35149791632443,1.44306896551724,0.173784540458762,-0.48,0.88,1.28,29,87.2,72,56.59,175.82,137.36,22.19,0.52,4.49,86.4,314.99,13.08,"sample_00010-30","12.04.2022","training","Ble",NA
"sample_00010",27.1113586956522,5.46708716783378,374.048315217391,100.679268230981,68.3096331521739,9.28349356661537,25.4544701086957,3.25676509126366,18.5228510869565,3.16377305545568,1.40284782608696,0.247337422895228,-0.51,1.22,3.68,92,48.07,47,12.76,365.66,99.36,11.16,0.46,2.64,66.45,278.95,11.6,"sample_00010-300","12.04.2022","training","Ble",NA
"sample_00010",22.3230465116279,2.47553407372351,221.243023255814,55.2621915620213,51.7676651162791,6.62209368854183,19.4985837209302,2.18942871372118,14.324661627907,2.2379963201552,1.38123255813954,0.192864600569477,-0.12,0.64,2.32,43,457.35,450,193.92,491.05,211.66,30.39,0.31,8.37,73.23,280.77,7.8,"sample_00010-305","12.04.2022","training","Ble",NA
"sample_00010",25.1207752808989,2.84002050950024,420.014578651685,94.3749079486577,72.0411724719101,9.16196646320529,25.3027617977528,2.74044725451412,20.9488752808989,2.69442515404412,1.21637078651685,0.122407607274599,0,0.19,3.56,89,935.81,936,262.87,957.73,269.03,14.27,9.19,1.02,25.45,356.64,229.86,"sample_00010-308","12.04.2022","training","Ble",NA
"sample_00010",26.716928,4.13387880258379,409.27518,71.7348474911196,73.3355208,6.78462100692948,28.0531512,2.42038148528971,18.5056164,2.19621934701263,1.531568,0.187921197279862,0,0.21,5,125,1288.77,1289,257.75,1342.67,268.53,13.84,7.75,1.13,28.18,346.12,193.77,"sample_00010-31","12.04.2022","training","Ble",NA
"sample_00010",30.935152,4.78936138758637,542.06982,111.244359028867,84.2049756,8.39719097764154,31.3173864,2.8826618176915,21.8998728,2.85113679524886,1.444088,0.161355648861002,-0.05,0.43,5,125,810.98,811,162.2,1047.07,209.41,11.94,1.75,2.07,51.79,298.47,43.68,"sample_00010-32","12.04.2022","training","Ble",NA
"sample_00010",26.809504,3.65008470432868,459.79488,92.5040206307185,76.2792552,7.76833835704842,28.1433204,2.48919940379607,20.6318016,2.58076078548411,1.374008,0.114597718268114,0,0.46,5,125,1037.5,1037,207.5,1091.9,218.38,13.08,0.7,2.32,58.02,326.9,17.45,"sample_00010-33","12.04.2022","training","Ble",NA
"sample_00010",22.8313521126761,3.24087459138773,387.884471830986,128.230526412058,72.1540584507042,12.7022782471773,28.6284802816901,4.5664656059417,16.8202204225352,3.31699452609025,1.72901408450704,0.235862035518209,0,0.29,3.32,71,690.51,691,207.98,709.64,213.75,29.16,4.12,5.18,33.55,290.54,102.99,"sample_00010-331","12.04.2022","training","Ble",NA
"sample_00010",23.3266746987952,2.08354475218365,441.681777108434,69.1065338922826,74.2985186746988,6.32010607726715,26.6762277108434,2.42966735972599,21.0001771084337,2.02983312542966,1.27779518072289,0.128903798411001,-0.01,0.17,3.32,83,753.81,754,227.05,768.12,231.36,12.68,5.6,1.33,33.18,317.12,140.12,"sample_00010-335","12.04.2022","training","Ble",NA
"sample_00010",35.575744,6.15706256275486,688.64256,119.901294218993,93.809664,8.13882936769135,32.961168,2.95652681792963,26.4804876,2.89701204484379,1.254488,0.136109693428357,-0.44,1.37,5,125,129.24,87,17.31,451.75,90.35,9.23,0.27,2.89,72.45,230.75,4.74,"sample_00010-34","12.04.2022","training","Ble",NA
"sample_00010",22.0873939393939,2.71286215254519,269.895681818182,76.9444785885432,59.3869909090909,8.91779198517505,23.2814863636364,3.32165190594399,14.5143409090909,2.24740420865991,1.61484848484848,0.169921327607095,0.01,0.23,1.56,33,360.34,360,230.99,377.13,241.75,32.55,8.51,5.28,21.29,281.37,208.73,"sample_00010-343","12.04.2022","training","Ble",NA
"sample_00010",24.4004827586207,2.19216487291656,482.459741379311,75.6139799596114,76.9371517241379,6.45199031205658,26.4638172413793,2.26822054291448,23.1062275862069,1.93341183147944,1.14803448275862,0.0816812107956557,0,0.17,1.16,29,268.21,268,231.22,276.31,238.2,11.86,8.15,0.98,24.42,296.4,203.73,"sample_00010-359","12.04.2022","training","Ble",NA
"sample_00010",27.6092666666667,3.16795951607584,506.9466,91.7293662163838,79.732026,7.22930634717991,28.782756,2.46558492924257,22.288176,2.34274655094907,1.29713333333333,0.099508703046427,-0.01,0.21,3,75,686.18,686,228.73,710.51,236.84,11.94,6.14,1.13,28.34,298.54,153.46,"sample_00010-367","12.04.2022","training","Ble",NA
"sample_00010",19.583,2.37228182799358,289.023362068965,91.2635572836693,59.0238620689655,9.8989866494781,21.5539603448276,3.49505823233164,16.736275862069,2.71311710490577,1.29489655172414,0.138671334154742,0.01,0.57,1.16,29,202.19,202,174.3,234.55,202.2,11.86,0.55,2.9,72.48,296.5,13.7,"sample_00010-369","12.04.2022","training","Ble",NA
"sample_00010",27.444856,2.63020586617314,464.25636,62.1183325708398,77.2729632,5.8326365860635,28.5336108,2.22479911143304,20.6748612,1.79603985184906,1.38756,0.133488938770947,-0.01,0.48,5,125,776.31,771,154.17,883.44,176.69,10.97,0.94,1.89,47.35,274.14,23.54,"sample_00010-37","12.04.2022","training","Ble",NA
"sample_00010",18.8026206896552,2.14052565955504,335.968448275862,146.55524141329,62.4394086206896,14.0937396437715,22.1750767241379,4.36838095575241,18.5321017241379,4.44751569106593,1.21651724137931,0.151724732441226,0,0.41,2.84,58,607.51,608,213.91,635.67,223.83,31.6,3.92,6,49.29,295.19,39.49,"sample_00010-374","12.04.2022","training","Ble",NA
"sample_00010",20.1407580645161,2.02335326028786,268.78935483871,94.6387614870696,56.9446330645161,10.2453364599638,22.1268483870968,3.50638620816604,15.1003596774194,2.94375780974689,1.48111290322581,0.170540327891484,0.02,0.46,2.88,62,742.61,743,257.85,774.27,268.84,37.87,1.63,5.66,46.42,336.9,40.68,"sample_00010-376","12.04.2022","training","Ble",NA
"sample_00010",26.2078392857143,4.38480913973267,327.464196428571,71.8016279001755,63.3820660714285,7.20752292986677,23.5147339285714,2.53916680427238,17.6576383928571,2.71981847728168,1.35808928571429,0.228135946455036,-0.54,0.7,2.28,56,32.48,16,7.19,288.08,126.35,8.46,0.67,2.26,56.25,211.49,16.74,"sample_00010-38","12.04.2022","training","Ble",NA
"sample_00010",21.1035454545454,4.69338975477317,337.742386363636,108.458084961632,64.70415,10.9226910260528,25.202475,4.09307506247066,16.6449477272727,2.87560354179287,1.52198484848485,0.122141594052432,0.01,0.39,2.68,66,581.68,582,217.04,606.32,226.24,17.46,1.15,2.4,54.39,318.73,28.8,"sample_00010-398","12.04.2022","training","Ble",NA
"sample_00010",31.17648,5.20379397356917,604.00566,143.464250595421,87.6118032,10.7731607943106,31.3267176,3.49647839583063,24.3079056,3.59756538729395,1.305776,0.16972206235965,-0.18,0.93,5,125,470.48,451,90.21,754.5,150.9,12.52,0.34,3.51,87.84,313.04,4.62,"sample_00010-40","12.04.2022","training","Ble",NA
"sample_00010",34.355608,3.79183603049941,687.33036,84.3708178471919,95.7839256,6.35502058431927,35.8446384,2.34894929426363,24.3535572,1.85912844475603,1.47648,0.10192261454083,-0.04,0.3,5,125,859.67,860,171.93,1025.15,205.03,11.22,2.66,1.16,29.07,280.62,66.61,"sample_00010-42","12.04.2022","training","Ble",NA
"sample_00010",20.0618181818182,3.31689400948084,333.268977272727,135.389731099877,66.4800136363636,14.3406773596679,26.6801113636364,5.80840446231501,15.3828204545455,3.04580334768612,1.7445,0.235080685236853,0,0.41,1.04,22,146.9,147,141.25,154.49,148.55,21.11,4.01,4.4,32.99,212.53,100.14,"sample_00010-421","12.04.2022","training","Ble",NA
"sample_00010",22.927904,2.30015932976883,400.61466,90.1358887019545,69.9238008,8.19134382924011,26.1442404,3.09840064540781,19.3427028,2.45210146364218,1.361048,0.152985338534291,-0.07,0.51,5,125,1063.12,1063,212.62,1175.33,235.07,12.9,1.53,2.24,56.03,322.4,38.21,"sample_00010-43","12.04.2022","training","Ble",NA
"sample_00010",20.2475833333333,1.74620386849721,257.6559375,60.7121972143305,55.1147625,7.46766243709602,20.3725125,2.52695480346931,15.933375,2.15974307182049,1.2885,0.147053471241774,0.02,0.25,2.04,48,507.59,508,248.82,533.22,261.38,24.3,7.59,3.54,38.49,338.66,189.66,"sample_00010-438","12.04.2022","training","Ble",NA
"sample_00010",20.3139,2.52296095678742,393.66,159.65021160584,68.6067975,14.6154703489458,24.2459325,4.3400474228938,19.9683225,4.46051417467689,1.22855,0.105812881018682,-0.03,0.68,1.08,20,230.03,219,203.05,245.58,227.39,36.02,2.94,9.95,77.52,300.14,73.57,"sample_00010-439","12.04.2022","training","Ble",NA
"sample_00010",26.674064516129,4.7614112168864,450.539637096774,150.802595993583,74.5804560483871,12.8643019518763,28.1089596774194,4.60775452144595,19.950202016129,3.96006537732638,1.43250806451613,0.20905250812642,-0.43,1,5,124,127.05,123,24.66,593.72,118.74,11.6,0.27,2.81,70.98,290.07,3.4,"sample_00010-44","12.04.2022","training","Ble",NA
"sample_00010",26.0644666666667,3.83337222329098,393.11325,142.048728347228,70.526835,15.4231460619631,26.21997,5.20195463146903,18.473805,3.68200000415231,1.42743333333333,0.150226193439767,-0.05,1.1,1.24,30,58.95,59,47.54,105.71,85.25,8.51,0.4,1.79,45.64,212.87,9.92,"sample_00010-45","12.04.2022","training","Ble",NA
"sample_00010",19.1479705882353,1.93464597787678,350.241617647059,97.3222555850018,72.6810617647059,9.45037988277703,29.3926367647059,3.69226445233218,14.9063823529412,2.59594921571826,1.99626470588235,0.205308830025098,0.01,0.19,1.92,34,483.6,484,251.87,487.66,253.99,34.41,6.7,8.65,41.7,354.28,167.4,"sample_00010-476","12.04.2022","training","Ble",NA
"sample_00010",27.56675,4.49687654281328,440.887887931035,116.830407010502,73.613463362069,10.7857972299976,26.3502775862069,3.94908298429959,21.0156594827586,2.96864026330394,1.26235344827586,0.161545753610998,-0.1,0.54,4.64,116,673.15,673,145.08,887.14,191.19,12.93,0.47,3.18,79.41,323.17,11.83,"sample_00010-48","12.04.2022","training","Ble",NA
"sample_00010",22.3714347826087,3.14283063249375,402.930978260869,135.684455802873,69.3304532608696,13.2366719285661,24.4966010869565,3.93752865958514,20.3547717391304,4.01909929159994,1.21547826086957,0.0969927234682948,-0.03,0.45,1.84,46,353.03,353,191.86,397.03,215.78,12.38,2.09,2.44,61.04,309.56,52.37,"sample_00010-484","12.04.2022","training","Ble",NA
"sample_00010",23.3693695652174,2.10788068773349,458.913423913044,67.8048595549486,74.9713989130435,5.75594095044888,25.7251597826087,2.20388022687309,22.6222434782609,1.76683458024698,1.13945652173913,0.0823868130013641,0,0.16,1.84,46,433.33,433,235.51,444.28,241.46,11.53,8.25,0.81,20.23,288.14,206.21,"sample_00010-487","12.04.2022","training","Ble",NA
"sample_00010",29.4585952380952,7.3863864925644,279.623571428571,93.2769384667972,57.2939035714286,10.1689639217992,20.7225,3.03511959898155,16.8128035714286,3.3591140791154,1.25619047619048,0.17125081279426,-0.03,0.7,1.8,42,270.22,270,150.12,319,177.22,14.06,2.56,2.1,51.56,254.05,64.04,"sample_00010-491","12.04.2022","training","Ble",NA
"sample_00010",21.9461428571429,3.9025069931946,418.966714285714,161.905165655987,75.0113228571429,14.0131659296049,28.9327371428571,5.20754159065799,17.8489285714286,4.25008112658359,1.66648571428571,0.28505555407247,0,0.3,1.72,35,331.89,332,192.96,349.36,203.12,29.88,5.17,6.5,41.02,271.62,129.17,"sample_00010-499","12.04.2022","training","Ble",NA
"sample_00010",27.712608,4.19913280197771,594.29538,102.457638990982,92.6777375999999,7.45885458054898,37.9863432,2.86873571576558,19.8465552,2.5845135695216,1.937568,0.224375165953753,0,0.2,5,125,1060.87,1061,212.17,1113.29,222.66,12.27,4.43,1.44,35.89,306.78,110.77,"sample_00010-50","12.04.2022","training","Ble",NA
"sample_00010",18.9535882352941,1.84590982933599,286.561323529412,91.0333416030767,57.1518132352941,9.82617550277881,20.4067588235294,3.10822235141389,17.4983823529412,3.13302927744308,1.1785,0.133293308386453,0.01,0.27,1.64,34,344.86,345,210.28,354.1,215.91,28.32,7.52,5.64,18.81,269.85,187.96,"sample_00010-504","12.04.2022","training","Ble",NA
"sample_00010",19.228,1.7888439469855,370.164527027027,125.72519165884,68.1432202702703,12.3118263499045,24.5012959459459,3.93065498604979,18.7208513513514,3.77836729736768,1.33094594594595,0.187727187687338,0,0.18,1.6,37,336.07,336,210.04,348.04,217.52,18.7,5.25,2.65,33.53,304.16,131.27,"sample_00010-509","12.04.2022","training","Ble",NA
"sample_00010",22.7799512195122,2.80701566586662,375.657256097561,90.7539440204551,70.3186353658536,9.23536791515686,27.9722304878049,3.26177884750422,16.877206097561,2.48514874547886,1.67113008130081,0.153591856392171,0,0.16,5,123,1283.94,1284,256.79,1315.21,263.04,26.97,7.74,2.1,32.08,337.14,193.44,"sample_00010-51","12.04.2022","training","Ble",NA
"sample_00010",25.011275,3.59808581579435,432.205875,89.8056319270529,73.65927375,7.40836976701826,27.5762475,3.08550670478124,19.84064625,2.71729708763793,1.409575,0.204586247563974,0,0.19,1.6,40,356.9,357,223.06,373.49,233.43,11.95,7.02,1.03,25.87,298.71,175.4,"sample_00010-511","12.04.2022","training","Ble",NA
"sample_00010",22.6051470588235,2.23485818318087,243.625367647059,55.8258285474088,54.6294970588235,7.04441421626342,20.6386808823529,2.46868709267039,14.8739823529412,1.92313203161998,1.39591176470588,0.138825237345607,-0.08,0.55,1.52,34,346.83,347,228.18,380.22,250.14,31.9,3.47,4.77,46.49,322.44,86.74,"sample_00010-512","12.04.2022","training","Ble",NA
"sample_00010",27.146432,3.33820678715481,547.1874,95.90045477761,87.1399296,7.43207003701693,34.6365072,2.71224316884079,19.9979928,2.24637367699179,1.743512,0.145367089056104,0.02,0.46,5,125,913.13,913,182.63,954.08,190.82,11.48,1.2,2.06,51.57,286.89,29.89,"sample_00010-52","12.04.2022","training","Ble",NA
"sample_00010",27.331872,3.69968950740813,496.40526,105.996690166687,79.3788984,8.71876174933868,28.7426556,2.93647347833423,21.8606688,3.14340973993713,1.333592,0.18239593126475,-0.09,0.68,5,125,841.63,839,167.8,980.28,196.06,13.87,0.41,2.98,74.41,346.79,10.29,"sample_00010-53","12.04.2022","training","Ble",NA
"sample_00010",26.7982727272727,2.35155156589122,420.9975,72.1601263115363,72.7117363636364,5.93600998607062,27.1707136363636,2.19037414431276,19.7257090909091,2.92561469244752,1.41936363636364,0.32679540791811,0.03,0.76,1.32,33,220.77,221,167.25,275.31,208.57,12.32,2.59,2.81,70.23,307.93,64.77,"sample_00010-533","12.04.2022","training","Ble",NA
"sample_00010",28.6973626373626,10.2736132965492,630.324642857143,170.882649343364,93.0219576923077,13.0311897866766,35.5968296703297,5.08998659336249,22.1864785714286,3.49951407816653,1.62013186813187,0.19919143270238,0,0.34,3.64,91,562.3,562,154.48,603.53,165.8,10.17,3.58,1.62,40.55,254.25,89.55,"sample_00010-54","12.04.2022","training","Ble",NA
"sample_00010",20.72992,2.69599429586439,470.4237,212.902091127148,82.41102,20.0862915037066,34.240968,7.89708357286726,16.638372,4.45870777842078,2.08312,0.264513125068178,0.59,1.7,1.24,25,104.36,92,74.54,352.97,284.65,94.31,0.5,29.97,327.71,1178.87,9.57,"sample_00010-543","12.04.2022","training","Ble",NA
"sample_00010",18.97168,1.93632933923958,318.2085,134.260248840638,61.127136,13.1274464384462,22.041234,4.15956598781952,17.667558,4.18714146879766,1.26616,0.122626356601398,-0.01,0.19,1.2,25,314.41,314,262.01,320.27,266.89,35.22,8.73,6.92,30.4,327.42,218.18,"sample_00010-547","12.04.2022","training","Ble",NA
"sample_00010",22.96825,4.28383922587647,247.67775,77.4664620976988,55.036665,8.93797820703877,20.21436,3.25940178603213,15.312645,2.22148621647169,1.32255,0.121099991307749,-0.02,0.25,1.16,20,248.05,248,213.83,254.92,219.76,28.2,5.7,8.14,37.91,273.85,142.54,"sample_00010-548","12.04.2022","training","Ble",NA
"sample_00010",20.8506538461539,3.06493446510437,359.593269230769,155.464073658143,67.0424538461538,15.564295191,23.2669384615385,4.30262971623884,18.8455846153846,5.0296168864988,1.26861538461538,0.165863094610725,-0.07,0.83,1.16,26,102.16,102,88.07,128.3,110.6,18.9,0.37,3.96,57.21,230.89,9.21,"sample_00010-549","12.04.2022","training","Ble",NA
"sample_00010",29.2108888888889,3.8528329171117,506.655,89.9936344383484,80.12715,7.11353022692833,29.65155,2.68333352237617,21.6453,2.31552117496921,1.37855555555556,0.137158340090606,0.01,0.19,1.08,27,220.57,221,204.23,225.98,209.24,10.25,5.7,1.12,28.08,256.3,142.59,"sample_00010-556","12.04.2022","training","Ble",NA
"sample_00010",23.8047037037037,1.91045014459571,379.08,66.7565681081414,68.12925,6.18489557439363,24.8925,2.19624751087815,19.28985,2.0436247045573,1.29677777777778,0.110423775775013,0,0.14,1.08,27,254.12,254,235.3,256.22,237.24,11.88,6.88,0.93,23.22,297.05,172.12,"sample_00010-558","12.04.2022","training","Ble",NA
"sample_00010",22.584832,2.59899581953021,338.81004,86.1188946569443,64.9450224,8.49975463870836,25.2969804,3.4751267843772,16.8772896,2.32962391667777,1.511784,0.200778990354424,-0.12,0.8,5,125,795.28,795,159.06,1010.35,202.07,12.89,0.39,3.41,85.27,322.14,9.63,"sample_00010-58","12.04.2022","training","Ble",NA
"sample_00010",20.6628958333333,2.62759333342837,301.908515625,109.465628648171,61.4943984375,12.442338392837,24.31029375,5.05837608253692,15.4642078125,3.29587918727652,1.60820833333333,0.341845391851089,-0.03,0.8,5,96,464.05,464,92.81,625.86,125.17,21.14,1.54,4.02,43.14,209.21,36.86,"sample_00010-6","12.04.2022","training","Ble",NA
"sample_00010",26.137694214876,5.53788018535819,375.630805785124,140.213474524568,68.2185347107438,12.2972579734431,24.9297247933884,4.04871790847179,18.6953020661157,3.92254276849106,1.35702479338843,0.194930733971921,-0.67,1.24,5,121,109.05,107,21.47,520.07,104.01,22.58,0.2,3.62,81.04,266.76,5.03,"sample_00010-60","12.04.2022","training","Ble",NA
"sample_00010",48.3342365591398,34.2871957167299,464.384758064516,104.216040215449,78.7953193548387,9.38432025866132,29.8756306451613,4.0197710690143,19.5752612903226,2.26412223262043,1.5294623655914,0.149026154630348,0.05,0.78,3.8,93,546.93,546,143.65,652.76,171.78,11.33,0.17,2.96,74.74,283.37,4.35,"sample_00010-61","12.04.2022","training","Ble",NA
"sample_00010",46.233784,10.309074635097,9277.77888,1529.60924301884,430.526178,58.8934569277596,177.7488948,30.0966825478698,66.8088648,5.568130778389,2.693408,0.573320001507912,-0.06,0.17,5,125,1523.56,1524,304.71,1832.13,366.43,24.53,3.9,5.52,138.01,613.27,97.39,"sample_00010-63","12.04.2022","training","Ble",NA
"sample_00010",21.8762983870968,3.1207502719434,298.684233870967,108.76717541091,60.7373600806452,10.5489671545822,23.0026935483871,3.51162521680945,16.1705068548387,3.34222569144185,1.44858870967742,0.20894917155676,-0.12,1.26,5,124,548.05,517,103.34,732.37,146.47,22.5,0.22,4.85,115.99,351.87,5.57,"sample_00010-64","12.04.2022","training","Ble",NA
"sample_00010",24.017096,3.79705278626429,446.67288,148.445270540942,73.9459044,12.6315623483703,25.9614072,3.98385325312664,21.3990984,3.8628591841654,1.2242,0.118173942327238,-0.52,1.33,5,125,331.84,320,64.04,555.27,111.05,11.59,0.29,3.37,84.33,289.84,3.62,"sample_00010-66","12.04.2022","training","Ble",NA
"sample_00010",22.2897419354839,2.55853362115585,396.966955645161,124.197370447499,71.3644947580646,11.5794638709612,27.224002016129,3.93881500907924,18.1700310483871,3.15217014289841,1.5094435483871,0.126951261528063,0,0.18,5,124,1252.1,1252,250.42,1282.1,256.42,21.98,5.14,1.63,31.22,349.68,128.4,"sample_00010-67","12.04.2022","training","Ble",NA
"sample_00010",26.81884,4.24909560851749,668.5659,136.016702570549,91.8201744,9.98076938489111,31.4173404,3.24947150646353,26.856198,3.03285896057398,1.174552,0.0914238142195545,0,0.21,5,125,1123.26,1123,224.65,1166.49,233.3,13.15,7.22,1.18,29.6,328.76,180.43,"sample_00010-69","12.04.2022","training","Ble",NA
"sample_00010",22.7890909090909,2.68070450399932,313.138636363636,96.834707380652,62.4304431818182,9.79790413983791,23.6591181818182,2.63377039276741,16.5730909090909,3.43043378812145,1.46125757575758,0.206033403610345,0.01,0.2,2.64,66,638.85,639,241.99,676.77,256.35,13.02,7.07,1.23,30.79,325.49,176.67,"sample_00010-7","12.04.2022","training","Ble",NA
"sample_00010",21.9139423076923,5.72475154983331,459.900865384615,151.868604555411,77.1895730769231,13.8259983628387,28.6725591346154,4.84965545898493,19.8833192307692,3.65051806253823,1.45214423076923,0.143239253872282,-0.03,0.34,4.2,104,849.18,849,202.19,923.5,219.88,20.52,2.01,2.22,47.74,320.18,50.24,"sample_00010-70","12.04.2022","training","Ble",NA
"sample_00010",28.217424,5.11823221003805,530.52246,105.708908470567,84.5980524000001,9.00538632416253,32.4297756,3.41382942604721,20.6897328,2.61759153454814,1.58188,0.188418400238371,0,0.45,5,125,628.37,622,124.45,900.89,180.18,12.28,0.3,2.28,57.12,307,7.52,"sample_00010-73","12.04.2022","training","Ble",NA
"sample_00010",77.0780320000001,4.60568301462723,18472.4955,1154.80754827828,625.9999464,19.1070714126997,259.7630472,6.80710414539858,90.6392268,6.60765813520308,2.88348,0.251966126755677,0.02,0.05,5,125,2243.24,2243,448.65,2514.27,502.85,27.98,2.93,4.86,121.49,699.55,73.15,"sample_00010-75","12.04.2022","training","Ble",NA
