"","file","date","time_point","culture_ID","indiv_per_frame","indiv_per_volume","bioarea_per_frame","bioarea_per_volume","major_mean","major_sd","minor_mean","minor_sd","gross_speed_mean","gross_speed_sd","net_speed_mean","net_speed_sd","sd_turning_mean","Ble","Cep","Col","Eug","Eup","Lox","Pau","Pca","Spi","Spi_te","Tet"
"54","sample_00054","17.04.2022","t1",54,28.632,0.832325581395349,59181.92586,1720.40482151163,74.375165419843,38.469620607849,28.6507682918136,9.28425209296245,330.840151298128,177.228018470146,177.7575,187.431478844142,0.703958333333333,0.0413953488372093,0.366046511627907,0.087906976744186,0.0176744186046512,0.0813953488372093,0.0290697674418605,0.0290697674418605,0.0881395348837209,0.0118604651162791,0.0797674418604651,0
"55","sample_00055","17.04.2022","t1",55,29.92,0.869767441860465,88141.52376,2562.25359767442,81.6289295399716,52.3050500705746,31.6972626461563,15.4292525999387,398.95142019437,238.299510501985,279.892040816327,263.940487673355,0.553673469387755,0.0290697674418605,0.312790697674419,0.131162790697674,0,0.0995348837209302,0.0290697674418605,0.161860465116279,0.0218604651162791,0.0290697674418605,0.0553488372093023,0
"56","sample_00056","17.04.2022","t1",56,15.888,0.461860465116279,52126.35768,1515.30109534884,84.0757789935105,51.5470897562182,34.1356755959238,15.5974374636542,339.405474509022,222.664967652878,230.265925925926,243.223938287004,0.506666666666667,0.0430232558139535,0.118837209302326,0.0695348837209302,0,0.0872093023255814,0,0.0483720930232558,0.0246511627906977,0.0411627906976744,0.0290697674418605,0
"57","sample_00057","17.04.2022","t1",57,21.656,0.62953488372093,43284.75408,1258.27773488372,68.2082245816292,26.6702949264594,29.9927107586836,9.12259255365436,294.882551389996,196.760647694282,185.8325,206.635275366542,0.639375,0,0.326976744186046,0.0716279069767442,0.00418604651162791,0.11046511627907,0.0290697674418605,0.0290697674418605,0,0,0.0581395348837209,0
"58","sample_00058","17.04.2022","t1",58,21.256,0.617906976744186,58921.19172,1712.82534069767,80.207127257536,43.6880565231604,30.0945819753592,13.5248031923988,338.937812740542,179.835213808035,246.358285714286,195.761826725379,0.481714285714286,0.0290697674418605,0.206046511627907,0.115581395348837,0.0072093023255814,0.0358139534883721,0.0213953488372093,0.0411627906976744,0.114651162790698,0.0290697674418605,0.017906976744186,0
"59","sample_00059","17.04.2022","t1",59,20.2,0.587209302325581,33030.6984,960.194720930233,63.5424499015362,25.9621338509362,27.6313124513881,8.08132067314024,246.130039156296,157.354754680863,133.174864864865,163.786855252348,0.702702702702703,0.0290697674418605,0.327441860465116,0.0504651162790698,0.0390697674418605,0.0313953488372093,0.0197674418604651,0.0290697674418605,0.0318604651162791,0,0.0290697674418605,0
"60","sample_00060","17.04.2022","t1",60,24.008,0.697906976744186,48094.62318,1398.09951104651,62.2661301204142,30.9903008656322,28.1902639839482,10.5397858923208,300.035077842367,157.811877715759,142.083488372093,157.177511112265,0.745116279069767,0.0872093023255814,0.322325581395349,0.0625581395348837,0,0.0655813953488372,0.0202325581395349,0.0576744186046512,0.0823255813953488,0,0,0
"61","sample_00061","17.04.2022","t1",61,22.2,0.645348837209302,52866.30726,1536.81125755814,72.6641314630044,51.9756262877205,27.973813601873,12.4028171213276,390.403883647733,196.591278201051,274.118055555556,234.805802335455,0.411111111111111,0.0386046511627907,0.177441860465116,0.155581395348837,0.00604651162790698,0.0623255813953488,0.0290697674418605,0.0727906976744186,0.0162790697674419,0,0.0872093023255814,0
"62","sample_00062","17.04.2022","t1",62,24.016,0.698139534883721,47897.79318,1392.37770872093,77.1259582749506,27.2407777200729,29.58507149432,6.75443950053342,380.064037383996,287.007372395069,231.218823529412,311.400326752565,0.610588235294118,0,0.251395348837209,0.0672093023255814,0,0.0953488372093023,0.0562790697674419,0.0293023255813953,0.16953488372093,0,0.0290697674418605,0
"63","sample_00063","17.04.2022","t1",63,18.84,0.547674418604651,42015.06936,1221.36829534884,65.7242676322539,41.8453146448757,29.4887517649476,15.1002377395542,474.537832080662,209.964216388468,327.145333333333,250.881621194804,0.42,0.0134883720930233,0.111395348837209,0.177209302325581,0,0.0474418604651163,0.0541860465116279,0.027906976744186,0.0586046511627907,0.0290697674418605,0.0283720930232558,0
"64","sample_00064","17.04.2022","t1",64,26.056,0.757441860465116,67244.60754,1954.78510290698,82.7203794805691,47.7569840366087,30.7424209115935,11.6193277802938,312.335693739165,217.81430407142,214.773947368421,245.432007280042,0.576315789473684,0.0290697674418605,0.338837209302326,0.0983720930232558,0,0.0309302325581395,0.0290697674418605,0.0718604651162791,0.0313953488372093,0,0.127906976744186,0
"65","sample_00065","17.04.2022","t1",65,18.544,0.539069767441861,55806.94746,1622.29498430233,77.3273801043823,45.362822461806,32.302752265172,14.0041025101657,237.779859772848,169.184450174273,120.3240625,195.003806428678,0.7359375,0.0290697674418605,0.336744186046512,0.0434883720930233,0.0072093023255814,0.0781395348837209,0.0086046511627907,0.00674418604651163,0,0,0.0290697674418605,0
"66","sample_00066","17.04.2022","t1",66,31.776,0.923720930232558,69412.49316,2017.80503372093,72.9809261934277,44.5076991242585,29.5462553437725,10.983616871782,408.20504270527,233.400339170636,282.875918367347,272.670301416674,0.525510204081633,0.037906976744186,0.289767441860465,0.179302325581395,0,0.18046511627907,0.00790697674418605,0.188837209302326,0,0,0.0395348837209302,0
"67","sample_00067","17.04.2022","t1",67,22.592,0.656744186046512,131343.74046,3818.13199011628,104.29206353104,153.135378175821,31.8301434245018,13.4660735879361,512.434456785442,268.100078795556,372.279230769231,307.912839020401,0.411025641025641,0,0.0816279069767442,0.233488372093023,0,0.0890697674418605,0.00837209302325581,0.0981395348837209,0.062093023255814,0.0576744186046512,0.0262790697674419,0
"68","sample_00068","17.04.2022","t1",68,29.384,0.854186046511628,66154.82544,1923.10539069767,76.9654216541244,39.7380844876455,30.9661397344219,8.86605122981554,378.530058088818,295.887211104597,250.497777777778,285.270124044251,0.553333333333333,0.113953488372093,0.2,0.016046511627907,0.00627906976744186,0.0376744186046512,0.258372093023256,0.083953488372093,0.09,0,0.047906976744186,0
"69","sample_00069","17.04.2022","t1",69,22.776,0.662093023255814,43949.12094,1277.590725,65.0389483291873,32.5974963192038,27.9030604267123,10.2036325166481,450.83004577864,336.259740987027,358.366666666667,342.287480030989,0.474871794871795,0.0290697674418605,0.229767441860465,0.125581395348837,0.00581395348837209,0.0746511627906977,0,0.0886046511627907,0.0230232558139535,0.0211627906976744,0.0644186046511628,0
"70","sample_00070","17.04.2022","t1",70,35.768,1.03976744186047,73885.65174,2147.83871337209,69.9949161462633,34.3775024417671,29.7020185352071,10.494944851737,394.525388848314,276.46245745194,277.172666666667,290.846086880648,0.556333333333333,0.0290697674418605,0.396976744186047,0.217906976744186,0,0.0913953488372093,0.073953488372093,0.14093023255814,0.0265116279069767,0.00767441860465116,0.0553488372093023,0
"71","sample_00071","17.04.2022","t1",71,12.72,0.369767441860465,36105.97032,1049.59216046512,79.546293164508,39.2818993735651,29.8103949484337,13.173249212176,330.148966869806,215.135534160232,232.973181818182,253.836853555049,0.549090909090909,0.0581395348837209,0.167441860465116,0.0497674418604651,0.00813953488372093,0,0,0,0.0862790697674419,0,0,0
