"","file","date","time_point","culture_ID","comment","time","indiv_per_frame","indiv_per_volume","bioarea_per_frame","bioarea_per_volume","major_mean","major_sd","minor_mean","minor_sd","gross_speed_mean","gross_speed_sd","net_speed_mean","net_speed_sd","sd_turning_mean","Ble","Cep","Col","Eug","Eup","Lox","Pau","Pca","Spi","Spi_te","Tet"
"21","sample_00021","29.04.22","t4",21,NA,NA,6.68,0.194186046511628,29539.72152,858.712834883721,66.4665239733254,31.4951187111574,29.0418206267932,8.15478417168601,333.503145526832,239.068882686078,223.766363636364,263.928693334875,0.450909090909091,0,0,0,0,0,0,0,0,0,0,0
"22","sample_00022","29.04.22","t4",22,NA,NA,21.76,0.632558139534884,32300.85276,938.978277906977,59.3476070426065,28.5403303852588,27.8192708300752,10.3880548180487,324.792632259662,178.080376003188,181.735555555556,164.647554348001,0.403333333333333,0,0,0,0,0,0,0,0,0,0,0
"23","sample_00023","29.04.22","t4",23,NA,NA,8.688,0.252558139534884,13358.45844,388.327280232558,77.5741209474767,23.1054436175382,30.0380634199152,7.04691379565612,280.910118706008,232.646632912808,232.265384615385,233.361602654742,0.496923076923077,0,0,0,0,0,0,0,0,0,0,0
"24","sample_00024","29.04.22","t4",24,NA,NA,15.512,0.45093023255814,21971.87046,638.717164534884,73.458165080042,28.5590580814704,28.2046654924208,6.20639198979262,278.219122454751,151.761429770012,214.915,159.279941432866,0.55875,0,0,0,0,0,0,0,0,0,0,0
"25","sample_00025","29.04.22","t4",25,NA,NA,26.032,0.756744186046512,35263.4067,1025.09903197674,80.9833679266896,12.9181682552228,34.6852102839312,6.35981075358805,170.372864357033,44.3184111728312,81.01,78.6285921278004,0.598571428571429,0,0,0,0,0,0,0,0,0,0,0
"26","sample_00026","29.04.22","t4",26,NA,NA,32.16,0.934883720930233,45896.8194,1334.20986627907,72.6484292758727,33.0687646045156,31.2285768086861,10.3701998150272,186.169881417718,89.0370432874012,102.594444444444,84.9573259217696,0.697777777777778,0,0,0,0,0,0,0,0,0,0,0
"27","sample_00027","29.04.22","t4",27,NA,NA,11.824,0.343720930232558,9110.47338,264.839342441861,66.6491470917698,26.0286663630784,25.8637840698238,6.75351745096439,237.541245773243,148.503457438461,164.472727272727,155.513276394863,0.686363636363636,0,0,0,0,0,0,0,0,0,0,0
"28","sample_00028","29.04.22","t4",28,NA,NA,21.464,0.623953488372093,14639.5593,425.568584302326,85.0576361290923,36.9755363017045,35.7209923422137,10.380809992,235.531274747644,216.242382900983,103.659090909091,133.131369214478,0.728409090909091,0,0,0,0,0,0,0,0,0,0,0
"29","sample_00029","29.04.22","t4",29,NA,NA,22.256,0.646976744186047,17144.68032,498.391869767442,116.088724788418,38.3677892499374,38.763606018543,9.05592130364874,427.97116958122,307.523233912364,330.416666666667,310.257306403041,0.286666666666667,0,0,0,0,0,0,0,0,0,0,0
"30","sample_00030","29.04.22","t4",30,NA,NA,13.016,0.378372093023256,8984.50218,261.177388953488,82.7623487496698,41.3694458581981,32.2258550585061,10.4203437766212,330.589908980506,218.68206204551,210.907931034483,219.191686900235,0.633793103448276,0,0,0,0,0,0,0,0,0,0,0
"31","sample_00031","29.04.22","t4",31,NA,NA,8.392,0.243953488372093,2379.54348,69.1727755813953,80.7250020715103,37.0171543888902,30.309409454389,10.4648971496835,290.897472258998,210.530512713022,200.25,218.98058461882,0.513461538461538,0,0,0,0,0,0,0,0,0,0,0
