"file","mean_grey","sd_grey","mean_area","sd_area","mean_perimeter","sd_perimeter","mean_major","sd_major","mean_minor","sd_minor","mean_ar","sd_ar","mean_turning","sd_turning","duration","N_frames","max_net","net_disp","net_speed","gross_disp","gross_speed","max_step","min_step","sd_step","sd_gross_speed","max_gross_speed","min_gross_speed","id","date","time_point","culture_ID","comment","time"
"sample_00017",71.6592258064516,3.25217235049988,2133.38322580645,642.843202810825,215.942015322581,40.2235158476669,76.4407451612903,14.5187048493295,34.9756693548387,6.9600132539524,2.24425806451613,0.505902308183804,-0.22,1.04,2.56,62,44.26,32,12.34,273.87,106.98,17.7,0.18,4.18,100.17,442.5,4.48,"sample_00017-8","25.04.22","t3",17,NA,13
"sample_00017",90.189608,12.378207951031,2764.1493,337.347051104454,212.8865004,20.9377020469572,83.7042012,9.39212847379145,42.0794352,4.21818969661321,2.015384,0.312501426680614,-0.13,0.72,5,125,769.51,770,153.9,1676.16,335.23,29.03,1.19,7.3,182.63,725.66,29.67,"sample_00017-9","25.04.22","t3",17,NA,13
"sample_00018",85.814432,7.07234199054498,8009.27514,443.826820496766,630.9573084,41.948882392572,288.8671248,20.398320046705,35.3841696,1.74977529887937,8.200736,0.853148751769093,0,0.05,5,125,2083.02,2083,416.6,2233.79,446.76,25.93,7.6,4.88,121.9,648.2,190.02,"sample_00018-1","25.04.22","t3",18,NA,13
"sample_00018",76.051952,19.0488739726712,2652.6123,248.517126629708,229.3083108,25.0092639429667,95.001984,14.2653174537461,36.104616,4.2537818899708,2.69984,0.608591133472987,-0.01,0.26,5,125,882.43,882,176.49,1047.92,209.58,15.8,1.2,2.99,74.85,395.09,30.11,"sample_00018-10","25.04.22","t3",18,NA,13
"sample_00018",55.27328,4.65880134816163,1945.9926,480.076059326551,203.826456,33.99019769314,86.65137,16.9056191586359,28.266489,2.8223041512336,3.05638,0.517263635856603,0.01,0.4,2,50,487.42,487,243.71,515.38,257.69,18.04,7.2,2.67,66.67,450.92,180.06,"sample_00018-11","25.04.22","t3",18,NA,13
"sample_00018",120.430288,25.4957952838958,2517.06204,492.077222269176,198.0916884,36.0076488720487,72.8375652,20.5769210054891,45.1148292,4.89874938074712,1.678808,0.662094729310425,-0.05,0.54,5,125,352.22,206,41.24,637.93,127.59,20.02,0.13,3.98,99.41,500.61,3.18,"sample_00018-12","25.04.22","t3",18,NA,13
"sample_00018",72.0788017241379,1.42923311281946,2097.54038793103,129.445719514012,176.529549568966,6.76405266676426,66.9354672413793,2.59253627161833,39.875950862069,1.6429753071391,1.68036206896552,0.0794866569663246,-0.02,0.09,4.64,116,2987.52,2988,643.86,3761.82,810.74,38.6,12.29,3.99,99.77,964.94,307.26,"sample_00018-13","25.04.22","t3",18,NA,13
"sample_00018",53.9529494949495,3.92476583046095,1721.43409090909,442.280524741503,205.268809090909,34.510419066408,84.8599363636364,17.4503299685878,25.6825227272727,3.61392769302626,3.34987878787879,0.791030176579718,-0.01,0.61,3.96,99,964.51,965,243.56,1043.68,263.56,26.75,2.96,3.38,84.6,668.69,73.88,"sample_00018-17","25.04.22","t3",18,NA,13
"sample_00018",58.229488,11.4548377958525,1224.54504,378.578567351563,135.164862,23.3714011183751,50.352516,9.31467853067309,30.590946,5.73737506446518,1.678096,0.340901802718575,-0.08,0.43,5,125,987.43,958,191.62,1883.95,376.79,31.57,1.83,7.52,188.13,789.29,45.87,"sample_00018-2","25.04.22","t3",18,NA,13
"sample_00018",53.15025,7.03787846026262,1781.949375,991.551351464205,205.65225,75.9847693912461,82.320975,33.5020781923077,24.96645,7.37690055742538,3.19666666666667,0.814161689802988,-0.09,0.79,1.48,36,235.42,226,152.48,314.71,212.64,16.91,0.69,3.91,91.58,391.9,17.27,"sample_00018-26","25.04.22","t3",18,NA,13
"sample_00018",92.0892764227642,6.12194659696398,7306.44695121951,1407.15297464527,384.536798780488,60.7105425588402,165.315204878049,29.2782138731869,55.4567817073171,6.44755451980925,2.96262601626016,0.404503488371227,-0.01,0.48,5,123,700.18,555,110.9,2953.89,590.78,46.51,1.12,11.24,281.32,1162.71,9.3,"sample_00018-3","25.04.22","t3",18,NA,13
"sample_00018",67.4844814814815,2.51000820363922,660.96,221.880270949308,95.24235,19.0108102111616,34.5909,5.34681506898481,23.6151,5.79487434377936,1.53077777777778,0.316553232044705,-0.13,1,1.12,27,50.78,49,43.46,95.97,85.69,8.65,0.16,2.4,55.92,216.36,4.03,"sample_00018-35","25.04.22","t3",18,NA,13
"sample_00018",71.6137640449438,21.2217647309541,1709.9145505618,597.829042888246,174.983344382023,40.6416308590805,71.1824814606742,18.4901037733386,30.0143224719101,8.72002854869183,2.51167415730337,0.857227067288911,0.01,0.47,3.6,89,563.24,563,156.46,646.24,179.51,40.99,2.71,4.76,116.5,1024.76,67.7,"sample_00018-4","25.04.22","t3",18,NA,13
"sample_00018",58.9721627906977,9.45104374175051,1858.82284883721,506.812374671796,205.201585465116,36.0673693294946,84.505275,16.0951491368029,27.7665174418605,5.63646689214799,3.13998837209302,0.810572208841109,-0.01,0.48,3.44,86,480.23,480,139.6,574.37,166.97,21.21,0.15,3.47,86.67,530.17,3.75,"sample_00018-41","25.04.22","t3",18,NA,13
"sample_00018",61.0301176470588,9.26113050336081,2011.71838235294,705.58765774063,205.938402352941,49.8866847507189,86.00337,22.4377505742172,28.9568805882353,5.95000696563765,2.99683529411765,0.810375057892197,0,0.91,3.4,85,507.01,507,149.12,668.03,196.48,19.41,0.33,4.99,124.84,485.35,8.21,"sample_00018-42","25.04.22","t3",18,NA,13
"sample_00018",64.9695205479452,4.34653154541254,1354.66674657534,741.838388924477,158.018406164384,58.5555384856144,59.1042020547945,22.8423334633922,27.0768020547945,7.12020103374429,2.15056164383562,0.598611796536633,-0.25,0.92,2.96,73,94.74,53,17.79,479.71,162.06,57.76,0.32,7.18,116.16,722.05,7.96,"sample_00018-47","25.04.22","t3",18,NA,13
"sample_00018",61.393231884058,8.28122832808694,355.862934782609,102.94617793072,71.1806869565217,15.3358258444643,27.0905086956522,6.3285056311,16.6952739130435,3.02533757007584,1.67734782608696,0.541917044500544,-0.23,1.22,2.92,69,57.25,14,4.83,455.14,155.87,56.23,0.21,9.35,132.18,702.86,5.33,"sample_00018-48","25.04.22","t3",18,NA,13
"sample_00018",82.1723120000001,12.8923542786188,3112.01352,112.534276787682,249.370812,15.4504267260393,104.0452776,8.8570820851954,38.3613408,3.57655089187231,2.753528,0.454982161578714,0,0.14,5,125,843.88,844,168.78,909.03,181.81,10.12,3.47,1.43,35.63,253.09,86.78,"sample_00018-5","25.04.22","t3",18,NA,13
"sample_00018",49.7038965517241,3.01205150004383,666.846465517241,277.019719442592,95.6210586206897,25.9658036026269,35.6483793103448,9.31347042908739,22.5378310344828,5.41802778578828,1.58227586206897,0.18069407780471,0.08,0.14,1.2,29,328.26,328,273.55,451.29,376.08,47.84,9.62,6.77,79.23,597.98,240.62,"sample_00018-50","25.04.22","t3",18,NA,13
"sample_00018",58.24116,4.45308208039038,1617.9426,520.33878822491,197.432316,49.4051352487429,83.616786,22.6464021587406,24.250914,3.11807507420386,3.44238,0.892482478876779,-0.02,0.46,2,50,404.57,405,202.29,473.43,236.72,26.72,2.52,4.69,117.35,668.07,63.09,"sample_00018-52","25.04.22","t3",18,NA,13
"sample_00018",46.7215596330275,2.42728992465989,640.600389908257,269.343379352354,101.669788073394,22.0645041460658,40.9820243119266,9.10074092921431,19.2176958715596,4.43917622742191,2.16376146788991,0.358174949469467,0.01,0.07,4.36,109,2246.7,2247,515.3,2362.23,541.8,30.12,12.71,3.28,82.03,752.99,317.8,"sample_00018-6","25.04.22","t3",18,NA,13
"sample_00018",51.4298974358974,1.14518076704238,815.498653846154,300.331727365674,138.866192307692,48.3254196643709,57.8021192307692,22.011511685036,18.06165,0.992673325380033,3.22638461538462,1.28945189529637,-0.01,0.59,1.56,39,303.41,303,194.5,317.68,203.64,20.01,1.56,3.07,76.65,500.3,39.09,"sample_00018-62","25.04.22","t3",18,NA,13
"sample_00018",48.5610625,4.88748335489287,618.681796875,337.59996080088,95.7231421875,32.9968840324627,37.08534375,12.5031633951995,19.6259203125,5.84858001301914,1.88984375,0.385528385581023,0.01,0.08,1.32,32,621.91,622,471.14,638.36,483.61,45.09,14.8,5.35,71.79,614.17,370.03,"sample_00018-64","25.04.22","t3",18,NA,13
"sample_00018",85.157432,16.7356537986998,2820.18024,345.136794731688,241.5856104,39.2083964528652,99.1337616,20.3028231736577,37.0914552,4.8169927388153,2.782088,0.880102230278924,0.04,0.56,5,125,379.96,378,75.57,662.43,132.49,12.99,0.53,2.77,69.2,324.85,13.26,"sample_00018-7","25.04.22","t3",18,NA,13
"sample_00018",77.395496,3.08044410189557,5353.90722,133.35376004019,331.9159356,6.13786825166121,145.1353788,2.75034993097846,46.9730988,0.983396488957793,3.091368,0.0963435164465691,-0.01,0.36,5,125,1605.57,1436,287.21,3358.62,671.72,42.17,4.27,7.99,199.67,1054.32,106.86,"sample_00018-9","25.04.22","t3",18,NA,13
"sample_00019",61.5892926829268,4.37267230789081,1515.43097560976,537.777894784082,158.198926829268,37.4749992151002,64.958443902439,17.2129853545702,28.6485146341463,5.43858734688113,2.26429268292683,0.388408048571502,-0.1,0.78,1.64,41,81.37,45,27.5,203.08,123.83,15.42,0.59,3.3,82.55,385.57,14.66,"sample_00019-1","25.04.22","t3",19,NA,13
"sample_00019",80.405584,8.34354606111427,2371.67028,122.640664577397,196.6638528,8.89316842875189,79.4484936,6.06629368667417,38.162664,2.6101357614441,2.099552,0.274621776736778,0.05,0.27,5,125,417.53,357,71.37,1459.65,291.93,28.21,2.48,4.3,107.43,705.35,61.95,"sample_00019-10","25.04.22","t3",19,NA,13
"sample_00019",70.674724137931,13.2027817628833,2444.53810344828,283.438764925241,244.009567241379,13.5252434668031,102.80464137931,7.28584883164016,30.2102068965517,2.30280930917326,3.41637931034483,0.297284064946199,0.02,0.42,1.16,29,236.44,231,199.02,249.43,215.03,12.66,5.37,2.01,50.14,316.47,134.22,"sample_00019-11","25.04.22","t3",19,NA,13
"sample_00019",85.152064,20.2281382527728,3239.55936,323.048959899623,254.4493824,32.338121439656,103.2018408,18.8462195068437,40.9127436,5.56277343519304,2.615704,0.704883838794413,-0.02,0.34,5,125,865.75,866,173.15,1005.1,201.02,16.15,0.85,3.17,79.16,403.69,21.27,"sample_00019-13","25.04.22","t3",19,NA,13
"sample_00019",64.830052173913,14.9999249611243,2238.01415217391,412.364997282323,223.385004782609,27.7531565611131,93.3575008695652,13.939452463982,30.6018352173913,4.74756322001352,3.12226086956522,0.673073027071481,0.01,0.3,4.6,115,907.8,908,197.35,993.43,215.96,17.09,5.03,2.38,59.56,427.15,125.7,"sample_00019-14","25.04.22","t3",19,NA,13
"sample_00019",56.3427555555556,6.4645713524592,1717.1595,516.968393333331,198.914625,36.5128157276582,85.73418,17.0719552603829,25.108425,4.68320049338591,3.46694444444444,0.736194715955127,0.01,0.44,3.6,90,761.6,762,211.56,828.89,230.25,17.08,3.27,2.13,53.3,427.1,81.87,"sample_00019-15","25.04.22","t3",19,NA,13
"sample_00019",60.0958,6.89433932014449,2400.6699,240.466359731754,238.3772652,19.6713846923106,99.2473236,9.54786333635863,30.8749644,2.40093247110347,3.242472,0.472672524843507,0,0.21,5,125,982.75,983,196.55,1066.01,213.2,13.54,2.16,1.99,49.76,338.52,54.11,"sample_00019-16","25.04.22","t3",19,NA,13
"sample_00019",76.733304,6.57567843822733,5277.27474,213.934900482926,335.3180004,14.9857719194398,145.2432384,8.25274288829159,46.3461264,1.97119361336066,3.144424,0.270142980779653,0,0.5,5,125,2141.32,1946,389.29,3400.17,680.03,59.75,5.13,13.59,339.82,1493.7,128.18,"sample_00019-17","25.04.22","t3",19,NA,13
"sample_00019",56.9285636363636,5.45978863140168,2201.06638636364,402.989019762796,231.515967272727,21.687046148663,97.9397509090909,10.1254292973844,28.4432236363636,3.47462318059049,3.47486363636364,0.395402627855577,-0.01,0.41,4.4,110,840.11,840,190.93,945.8,214.95,25.46,3.63,2.37,59.14,636.48,90.68,"sample_00019-18","25.04.22","t3",19,NA,13
"sample_00019",115.8845,6.67095638381532,1989.714375,600.490630041514,173.902725,44.1187233053432,63.3220875,17.5739436851544,39.854175,2.6129274605128,1.59033333333333,0.436411064046765,-0.07,0.35,4.32,108,309.03,190,43.93,687.44,159.13,27.61,0.43,3.54,88.49,690.27,10.81,"sample_00019-19","25.04.22","t3",19,NA,13
"sample_00019",65.418088,6.01729379347828,2450.13984,337.630335791003,234.8493588,27.4264956767079,96.1099992,12.9392938005634,32.5558116,2.31645282400749,2.976688,0.49939480173506,0,0.45,5,125,1047.51,1048,209.5,1105.57,221.11,24.36,1.49,2.82,70.52,608.88,37.26,"sample_00019-27","25.04.22","t3",19,NA,13
"sample_00019",53.2599827586207,10.2520263816244,619.618577586207,435.153741736886,86.9232646551725,36.6086794295939,32.2153060344828,14.051523286107,21.8605732758621,8.61339261991716,1.50327586206897,0.466879066692768,0,0.46,2.36,58,627.11,627,265.73,740.92,313.95,43.66,1.75,7.64,163.55,632.63,43.83,"sample_00019-28","25.04.22","t3",19,NA,13
"sample_00019",67.3436666666667,13.0816225645935,2518.44362068965,636.637598189809,224.907532758621,42.2366618864085,92.2828810344828,20.2057439779657,34.3390189655172,6.86496867209963,2.7567816091954,0.818199248282717,-0.01,0.37,3.56,87,574.87,575,161.48,732.14,205.66,56.79,4.07,6.07,81.2,760.06,101.71,"sample_00019-3","25.04.22","t3",19,NA,13
"sample_00019",51.76573,3.91817441219038,496.6677,126.174927447968,82.820961,15.8761560880778,30.7850625,5.46457501684403,20.366478,2.49488302016529,1.52319,0.270613246519676,0.04,0.37,4,100,828.17,288,72.1,2037.17,509.29,47.43,3.47,6.71,167.7,1185.69,86.82,"sample_00019-30","25.04.22","t3",19,NA,13
"sample_00019",58.8032931034483,4.97990364526182,1725.93892241379,550.435705799201,205.093606034483,55.0474176107482,89.2447525862069,27.2018600416283,24.5719086206896,1.69135372030959,3.64105172413793,1.11669374812535,-0.01,0.7,2.36,58,399.66,400,169.35,535.82,227.04,24.51,5.51,3.31,76.82,612.86,137.68,"sample_00019-31","25.04.22","t3",19,NA,13
"sample_00019",51.2640740740741,2.47709524250801,688.905,335.380759960142,121.2732,51.5693732887312,48.8754,22.6332611817975,17.7858,2.79866503993765,2.78374074074074,1.36607854241459,-0.1,0.81,1.08,27,251.9,233,216.14,333.37,308.68,25.16,0.83,4.99,124.78,628.95,20.81,"sample_00019-33","25.04.22","t3",19,NA,13
"sample_00019",75.3064948453608,18.0830702662069,2397.30146907216,314.506088111729,224.151592268041,33.8854901509022,92.509181443299,18.0100556006125,33.7925737113402,5.38875628400861,2.85341237113402,0.814948959963359,-0.07,0.33,3.88,97,637.88,638,164.4,849.01,218.82,27.25,3.02,3.5,87.38,681.13,75.49,"sample_00019-34","25.04.22","t3",19,NA,13
"sample_00019",63.97978125,3.43348858361735,1550.03625,595.539078845932,158.2647609375,35.1681149899761,64.696725,15.2406432877314,29.3168109375,6.55260610109338,2.24209375,0.433029713602777,-0.09,1.05,1.28,32,69.78,38,29.67,185.8,145.16,28.04,0.12,5.3,132.63,701.04,3.04,"sample_00019-45","25.04.22","t3",19,NA,13
"sample_00019",66.26496875,27.338767274591,1229.9312109375,851.042787186648,158.4849796875,60.6402791451239,62.06125078125,24.4801065836857,24.289875,12.9141422768939,3.041046875,1.73017524967653,-0.1,0.56,2.56,64,220.64,99,38.6,512.51,200.2,23.34,2.41,4.17,104.27,583.59,60.23,"sample_00019-49","25.04.22","t3",19,NA,13
"sample_00019",68.6487807017544,14.5635230535143,2661.80921052631,271.645650557373,240.296269736842,29.1558714993912,101.218807894737,15.8472540933538,34.2128013157895,5.7338680055804,3.09918421052632,0.880552607724107,0.03,0.52,4.56,114,537.92,538,117.97,687.74,150.82,25.09,0.52,3.15,78.66,627.29,12.93,"sample_00019-5","25.04.22","t3",19,NA,13
"sample_00019",64.759064516129,5.42796784082361,2208.78181451613,244.372679274197,229.488612096774,22.7063554252857,100.551962903226,11.2348971943757,28.0961564516129,3.19896273732498,3.63701612903226,0.669601312549771,0.03,0.3,2.48,62,378.57,379,152.65,504.06,203.25,25.13,4.68,2.83,70.84,628.32,116.96,"sample_00019-51","25.04.22","t3",19,NA,13
"sample_00019",60.6498636363636,5.46631484040765,2418.62318181818,637.306055812815,229.587044318182,49.4673966583208,95.6167261363637,23.0107743685974,32.0947772727273,3.95144025335912,3.01243181818182,0.831382916220116,0,0.46,1.76,44,310.37,310,176.35,349.29,198.46,15.63,4.92,2.64,65.97,390.74,123.04,"sample_00019-66","25.04.22","t3",19,NA,13
"sample_00019",53.7067575757576,4.31379453780473,1336.55522727273,706.40477014896,176.531154545455,68.6232293321034,71.5036090909091,30.1159326513274,22.5138272727273,3.7293575501957,3.07324242424242,0.994423891956513,-0.01,0.78,1.4,33,328.06,328,234.33,363.07,259.34,27.22,5.18,4.66,71.43,419.08,129.61,"sample_00019-67","25.04.22","t3",19,NA,13
"sample_00019",73.204136,9.67303449097608,2991.29112,205.243166605988,248.7255336,21.0181176382173,103.3737876,11.7745782666799,37.1396664,3.22384139324212,2.827216,0.542908915071871,0.01,0.27,5,125,505.74,506,101.15,781.67,156.33,17.36,0.32,2.6,64.9,434.09,7.89,"sample_00019-9","25.04.22","t3",19,NA,13
"sample_00020",85.4480689655173,4.79179921421585,4708.08310344828,354.853401048321,334.466177586207,17.8578671306363,146.744767241379,10.8444735643262,40.8964810344828,1.89940692888661,3.60041379310345,0.360095871881104,0,0.05,1.16,29,1412.94,1413,1218.05,1423.43,1227.09,59.63,34.6,5.9,147.59,1490.83,865.1,"sample_00020-1","25.04.22","t3",20,NA,13
"sample_00020",70.088832,13.5358536473871,2395.15866,152.131408329632,226.206918,19.966634695237,95.4242532,10.6995173658595,32.3588844,4.20722689599356,3.025176,0.620405331396988,0,0.14,5,125,1100.67,1101,220.13,1214.21,242.84,18.56,4.24,2.73,68.22,464.12,105.91,"sample_00020-10","25.04.22","t3",20,NA,13
"sample_00020",58.74175,5.75933892570242,2079.60267857143,594.750034973427,213.2335125,47.5594353622325,89.365275,22.9121520489128,29.4523232142857,2.24753122004774,3.03289285714286,0.746387315763254,0.06,0.47,1.12,28,251.53,252,224.58,304.58,271.95,27.48,4,4.85,121.22,686.94,100.1,"sample_00020-12","25.04.22","t3",20,NA,13
"sample_00020",94.382336,10.7380581096788,3522.99456,233.73292372378,247.6424016,18.6446290944322,101.5070292,10.7291777776605,44.4278196,2.56744728685166,2.30368,0.348062438781209,-0.03,0.47,5,125,716.57,717,143.31,2157.23,431.45,50.3,4.86,7.49,187.3,1257.49,121.42,"sample_00020-15","25.04.22","t3",20,NA,13
"sample_00020",82.988712,15.1539205907655,2614.16484,398.903334783233,224.612838,41.2709973388265,89.2231848,20.8590521855033,38.3260896,5.27268612697939,2.440808,0.879897599394017,0.04,0.42,5,125,581.1,581,116.22,821.63,164.33,20.69,0.72,3.92,98.08,517.13,17.97,"sample_00020-17","25.04.22","t3",20,NA,13
"sample_00020",75.2728684210526,8.98834485311035,1707.58657894737,881.552993595413,173.446685526316,53.8748660459963,67.6386236842105,23.5630345340866,30.5608736842105,9.77712285575803,2.32873684210526,0.689112342632271,-0.13,1.19,1.52,38,75.51,51,33.26,190.89,125.59,20.55,0.18,4.26,106.64,513.83,4.52,"sample_00020-18","25.04.22","t3",20,NA,13
"sample_00020",82.4814838709678,13.6930367483403,2711.70362903226,1044.82240186826,221.413238709677,40.3692193683994,90.2837758064516,16.937908727973,37.364385483871,12.6376779000745,2.776,1.21288586987125,-0.16,0.65,1.24,31,235.37,28,22.28,464.71,374.77,32,2.22,7.35,183.82,800.11,55.48,"sample_00020-19","25.04.22","t3",20,NA,13
"sample_00020",60.247112,6.81300868147153,1928.01546,308.002484693643,213.4874232,18.0847884408278,91.1537064,8.98627041658098,26.9621784,3.87617560184574,3.449368,0.600825152173135,-0.01,0.25,5,125,990.06,990,198.01,1037.03,207.41,19.16,1.45,2.55,63.86,478.92,36.13,"sample_00020-2","25.04.22","t3",20,NA,13
"sample_00020",51.7896333333333,4.0035645624552,1271.19375,433.964014314228,182.52,54.3444781526955,74.98143,25.3021162383382,21.50199,3.04403455595162,3.5145,1.20393162682478,0,0.44,1.2,30,271.05,271,225.87,309.98,258.32,19.24,2.72,4.88,122.01,481.07,68,"sample_00020-20","25.04.22","t3",20,NA,13
"sample_00020",75.8531428571429,4.59113047172517,4174.20192857143,807.938790622581,279.034817142857,43.203188890449,113.634437142857,19.6231693299743,46.3059642857143,4.73017188478842,2.44917142857143,0.347246097315492,0,0.23,1.4,35,797.79,798,569.85,805.61,575.44,34.45,5.73,7.8,194.89,861.34,143.36,"sample_00020-21","25.04.22","t3",20,NA,13
"sample_00020",67.2202,8.81247696039084,2150.30214,105.674420554582,190.8039564,9.4683368765705,79.1557596,6.1470784972242,34.749324,2.49985354293265,2.298584,0.301686287177538,-0.01,0.48,5,125,1602.1,1602,320.42,1891.44,378.29,31.49,0.9,5.7,142.57,787.33,22.41,"sample_00020-23","25.04.22","t3",20,NA,13
"sample_00020",67.813672,8.11617711612173,2670.9831,142.101739557339,216.04239,14.1229443630303,89.903358,9.31241595459238,38.129616,3.20818972951233,2.389072,0.385008277581732,-0.01,0.3,5,125,1489.33,1161,232.16,2272.01,454.4,39.26,1.97,6.63,165.64,981.39,49.29,"sample_00020-24","25.04.22","t3",20,NA,13
"sample_00020",85.0052625,9.78292066578311,2808.31303125,1264.59369823003,226.19847375,72.1530069226931,84.293865,27.6143109876736,39.837268125,11.5282970188719,2.16215,0.548788841363473,0.09,1.17,3.2,80,69.58,50,15.63,349.57,109.24,15.98,0.42,3.05,76.21,399.49,10.51,"sample_00020-27","25.04.22","t3",20,NA,13
"sample_00020",75.6529696969697,16.2806757041495,3614.76306818182,656.792105302032,267.126340909091,45.2016853191321,114.848059090909,25.2344606336514,40.4972386363636,6.30340954968509,2.90825757575758,0.778869107411628,-0.08,0.36,2.64,66,1482.82,1483,561.68,1932.56,732.03,55.88,7.77,14.12,353.11,1397.03,194.36,"sample_00020-3","25.04.22","t3",20,NA,13
"sample_00020",64.6775607476636,7.05313342272937,2569.67390186916,660.160761954833,250.737430373832,46.1965394531429,103.143318224299,8.69634726059771,31.5240644859813,6.01012414555251,3.34293457943925,0.494475942735261,0.01,0.41,4.28,107,767.07,739,172.72,1091.46,255.01,40.62,6.45,4.18,104.48,1015.62,161.16,"sample_00020-31","25.04.22","t3",20,NA,13
"sample_00020",71.6225540540541,12.9539799629535,2679.37054054054,680.169192906934,238.697695945946,46.8535679515151,100.146867567568,21.0476209199934,33.7120358108108,5.60513435584647,3.00991891891892,0.75188711912836,0,0.35,2.96,74,554.89,555,187.46,708.38,239.32,30.54,4.96,4.11,102.74,763.49,124.03,"sample_00020-33","25.04.22","t3",20,NA,13
"sample_00020",64.8499405940594,6.02966951635292,1941.82863861386,836.06092876727,217.208437128713,69.2119339974107,89.444610891089,30.4494716756519,26.3577608910891,5.81801836487564,3.35445544554455,0.929895042730657,0.07,1.12,4.12,101,74.3,74,18.03,454.87,110.41,24.67,0.28,4.57,112.56,616.79,7.11,"sample_00020-35","25.04.22","t3",20,NA,13
"sample_00020",54.683275,3.14099785702259,1399.13325,599.995633978826,169.03474875,51.6160795194756,70.33381875,23.8234896598324,24.19146,4.15493350610498,2.8396,0.713296780755316,0.02,0.8,1.68,40,338.35,338,201.17,357.89,213.03,31.44,0.99,5.54,104.24,625.3,24.85,"sample_00020-36","25.04.22","t3",20,NA,13
"sample_00020",80.4568736842105,9.93156719783697,4783.83228947369,421.1824658719,333.920197894737,23.7644278900465,147.365047894737,11.7585073422303,41.2527031578947,1.56674312491168,3.56873684210526,0.278540734273277,0.02,0.26,3.88,95,4280.79,4265,1099.24,4352.14,1121.69,185.2,4.94,18.95,308.74,1567.82,123.43,"sample_00020-38","25.04.22","t3",20,NA,13
"sample_00020",82.9667567567568,15.7443522808893,2145.18101351351,707.129079608972,186.974927027027,37.0072296021943,74.5435337837838,16.0008564439057,35.7125716216216,8.97173813635336,2.20489189189189,0.613909185456602,-0.04,0.72,1.48,37,258.1,181,122,493.77,333.63,28.44,1.89,6.02,150.58,710.98,47.32,"sample_00020-42","25.04.22","t3",20,NA,13
"sample_00020",50.9844444444444,1.4664026920822,780.33375,354.27625957943,123.4293,45.2712361232825,50.030475,19.3442373596331,19.3353,2.54957803173499,2.55972222222222,0.882447398970435,0,0.84,2.2,54,507.14,507,230.52,586.23,266.47,22.61,1.49,3.86,87.61,523.55,37.16,"sample_00020-48","25.04.22","t3",20,NA,13
"sample_00020",66.3122413793104,20.5203020665862,1322.94646551724,615.964432407669,170.340765517241,58.2296669170114,72.2454362068965,28.4856863294561,22.2620120689655,3.70245674650763,3.16331034482759,0.989739002517052,0,0.59,1.16,29,234.96,235,202.55,272.16,234.62,17.72,2.9,3.27,81.64,442.98,72.59,"sample_00020-51","25.04.22","t3",20,NA,13
"sample_00020",55.7223928571428,1.76245750858757,2575.1925,772.731403254067,238.213189285714,49.7073529826646,105.039064285714,24.5455232224883,30.4032053571429,4.97741179588384,3.45003571428571,0.61397433184029,0.04,0.55,1.12,28,713.96,714,637.46,763.49,681.69,46.51,3.72,12.45,311.22,1162.79,93.11,"sample_00020-52","25.04.22","t3",20,NA,13
"sample_00020",51.4112857142857,3.01262900830266,902.806989795919,467.770418166833,127.986033673469,52.310034370194,51.2296897959184,23.6400670467755,21.6891551020408,4.70062598720511,2.37361224489796,1.04917429471002,0.1,0.66,1.96,49,139.82,140,71.34,229.66,117.17,17.45,0.77,2.39,59.65,436.13,19.14,"sample_00020-56","25.04.22","t3",20,NA,13
"sample_00020",53.4286666666667,4.8159555883097,815.56875,805.901233530002,109.288125,73.5107873190561,43.7020875,33.5590609622655,19.7582625,5.72246007760367,1.96977777777778,1.02676763572766,-0.04,0.52,1.44,36,312.96,313,217.34,360.01,250.01,18.98,6.64,2.58,64.37,474.59,165.97,"sample_00020-61","25.04.22","t3",20,NA,13
"sample_00020",69.0123,6.26315968044553,563.69925,93.4325424763724,90.038385,9.58072613226185,34.242885,4.58424338224009,20.96928,2.43685104222642,1.6552,0.298851525816347,0.12,1.29,1.2,30,77.46,77,64.55,102.15,85.13,8.56,0.74,2.09,52.17,214.03,18.52,"sample_00020-65","25.04.22","t3",20,NA,13
"sample_00020",67.2466153846154,4.73652330788669,3705.07240384615,806.046646625516,281.634663461538,42.2961053826485,125.395165384615,21.2639302516763,36.9352211538462,4.67422963126916,3.37488461538462,0.309609344422687,-0.04,0.47,1.04,26,355.22,355,341.56,494.52,475.5,31.35,4.25,8.12,203.04,783.8,106.37,"sample_00020-66","25.04.22","t3",20,NA,13
"sample_00020",73.068736,9.79276145042364,2787.90012,264.301300386269,235.9935324,20.050461879782,96.1823484,9.40086292809013,37.0722096,3.33090214271488,2.626952,0.421513705742805,-0.01,0.36,5,125,417.69,224,44.87,1222.15,244.43,21.8,3.2,3.3,82.55,545.04,79.95,"sample_00020-9","25.04.22","t3",20,NA,13
"sample_00021",82.53001,7.61821998814538,2915.38035,321.308897372033,237.2087835,22.6513672607186,95.0434155,11.4301816694752,39.309381,4.29624907418828,2.46145,0.485814018016164,-0.05,0.35,4,100,299.31,81,20.22,693.69,173.42,12.77,1.07,2.53,63.16,319.33,26.64,"sample_00021-10","25.04.22","t3",21,NA,13
"sample_00021",63.295464,6.29865420923262,2756.53854,186.939573862318,262.7079156,16.3007227534986,110.4363396,6.79452406002881,31.876092,2.67155332699307,3.498264,0.438597988904381,0,0.12,5,125,964.46,964,192.89,1042.19,208.44,13.99,5.13,1.72,43.09,349.74,128.29,"sample_00021-11","25.04.22","t3",21,NA,13
