"file","mean_grey","sd_grey","mean_area","sd_area","mean_perimeter","sd_perimeter","mean_major","sd_major","mean_minor","sd_minor","mean_ar","sd_ar","mean_turning","sd_turning","duration","N_frames","max_net","net_disp","net_speed","gross_disp","gross_speed","max_step","min_step","sd_step","sd_gross_speed","max_gross_speed","min_gross_speed","id","date","time_point","culture_ID","comment","time","replicate"
"sample_00122",51.8421590909091,3.32304308521489,813.787670454546,385.586003127661,132.251277272727,46.4416178187,54.6096477272727,20.7083375318217,18.2520613636364,3.8982479436558,3.00888636363636,1.12557183845841,-0.02,0.81,1.76,44,253.61,254,144.09,312.07,177.31,19.67,0.32,3.35,83.71,491.77,8.02,"sample_00122-51","11.05.2022","t7",12,NA,NA,2
"sample_00122",98.6838974358974,0.87237814093587,4283.57596153846,60.8556672117015,289.4076,5.6461546879503,115.633938461538,1.78005962287272,47.1707653846154,0.618063072721829,2.45202564102564,0.0610424732113836,0.12,0.46,1.56,39,90.76,91,58.18,142.86,91.58,9.53,1.29,2.15,53.74,238.15,32.33,"sample_00122-6","11.05.2022","t7",12,NA,NA,2
"sample_00122",74.3951578947369,4.26038194879568,5352.9702631579,650.027069321595,338.123771052632,24.1912342490001,137.612463157895,15.1880292438989,49.4664157894737,2.06942769528105,2.7829649122807,0.309211321920802,-0.04,0.57,2.28,57,303.14,287,125.84,391.57,171.74,18.64,0.38,4.83,120.83,465.93,9.46,"sample_00122-60","11.05.2022","t7",12,NA,NA,2
"sample_00122",75.3992264150943,17.1287044467664,1517.07650943396,461.815950083238,164.808636792453,36.9740367391289,67.9656481132076,18.5267761896645,28.1854018867925,4.38976493785393,2.44243396226415,0.722419745594196,0,0.56,2.12,53,300.73,301,141.85,355.97,167.91,16.42,2.49,3.38,84.39,410.56,62.23,"sample_00122-63","11.05.2022","t7",12,NA,NA,2
"sample_00122",62.5204146341463,8.09769616303183,2078.71682926829,417.104712801918,216.214485365854,36.4304865257336,94.5826134146342,19.1886961317726,28.0177024390244,1.63073262603619,3.39041463414634,0.743723704597674,-0.02,0.13,1.64,41,293.26,293,178.82,307.94,187.77,11.61,0.43,2.12,52.94,290.33,10.65,"sample_00122-66","11.05.2022","t7",12,NA,NA,2
"sample_00122",61.6116774193548,11.4582549933431,1098.43838709677,351.679287107793,134.817183870968,30.1994667735552,53.2633790322581,12.8349979050691,25.7011693548387,5.04210268887028,2.09454838709677,0.495424117210677,0.09,0.79,1.24,31,94.09,94,75.88,172.74,139.31,17.87,0.86,4.09,102.34,446.64,21.61,"sample_00122-68","11.05.2022","t7",12,NA,NA,2
"sample_00122",55.7796857142857,4.57591804849635,619.077214285714,385.460656239699,101.52864,47.2973146901143,41.9151857142857,22.4816595314399,17.9586257142857,2.32675337153863,2.26188571428571,1.0465113127583,0.01,0.51,1.4,35,235.32,235,168.08,250.83,179.16,11.92,1.65,2.55,63.82,298.12,41.31,"sample_00122-69","11.05.2022","t7",12,NA,NA,2
"sample_00122",60.8626785714286,6.53188815276714,344.4525,62.5566804804033,68.86670625,9.56065247750603,26.3773607142857,4.08355083384674,16.5967553571429,1.02840511201828,1.59246428571429,0.242813880409421,0.01,0.43,2.24,56,197.65,198,88.24,204.41,91.25,5.91,1.29,1.25,32.09,147.74,32.36,"sample_00122-7","11.05.2022","t7",12,NA,NA,2
"sample_00122",62.8299666666667,1.51327784178477,1704.21975,247.273069116038,157.876155,14.8415953915487,60.04989,6.4968545121307,35.882325,2.96513245112516,1.67163333333333,0.108940820167881,0.01,0.52,1.2,30,448.1,448,373.42,616.46,513.72,32.88,7.7,5.61,140.2,821.92,192.57,"sample_00122-74","11.05.2022","t7",12,NA,NA,2
"sample_00122",69.51356,16.9415567230405,1270.2096,522.378943189272,159.3755676,52.445796237091,65.2801032,23.6296875664426,24.4134324,4.23270412372067,2.704312,1.0288402915027,-0.03,0.35,5,125,222.83,131,26.26,504.08,100.82,18.52,0.81,1.82,45.46,463.1,20.31,"sample_00122-8","11.05.2022","t7",12,NA,NA,2
"sample_00123",92.3992173913044,30.3776106042851,3953.71565217391,3473.46780029859,265.138356521739,172.797630695427,110.522739130435,75.5055525903286,35.0435347826087,16.2412830962383,2.801,1.02529737436626,-0.1,0.65,2.92,69,778.34,778,266.55,1147.26,392.9,60.23,0.2,12.14,268.71,1173.52,5.02,"sample_00123-1","11.05.2022","t7",13,NA,NA,2
"sample_00123",77.5889734513274,18.2936554729171,2217.53090707965,338.776854308863,200.054122566372,26.3252924948358,80.7272522123894,15.064935318727,35.4148128318584,4.86349291063283,2.34871681415929,0.647501468131631,-0.11,0.48,4.52,113,242.77,202,44.77,554.66,122.71,14.18,0.61,2.64,65.99,354.6,15.32,"sample_00123-10","11.05.2022","t7",13,NA,NA,2
"sample_00123",48.8814915254237,2.57954922133147,687.514957627119,402.910726226413,109.581399152542,49.1977249455174,44.0638627118644,20.8397777405614,18.7596,3.60915700223894,2.29,0.882473951945364,-0.04,0.76,2.36,59,306.63,307,129.93,390.45,165.44,25.6,1.04,5.31,132.73,639.9,26.02,"sample_00123-104","11.05.2022","t7",13,NA,NA,2
"sample_00123",59.32275,14.0179972591454,1067.33410714286,775.343789995652,150.047871428571,79.1679379600597,55.2292714285714,29.4371040999766,22.2595232142857,7.59398228073317,2.51453571428571,1.06517331165517,-0.1,1.3,1.24,28,76.71,77,61.87,243.47,196.35,23.85,2.49,6.61,124.23,546.25,62.15,"sample_00123-109","11.05.2022","t7",13,NA,NA,2
"sample_00123",72.017824,0.964983094152432,2512.60056,41.1058139992719,194.99211,3.48933091637231,72.8049708,1.09350599320938,43.9458696,0.698454427788542,1.657264,0.0440359354721031,0.01,0.76,5,125,1242.1,1242,248.42,1467.14,293.43,32.29,0.03,7.87,196.87,807.36,0.65,"sample_00123-11","11.05.2022","t7",13,NA,NA,2
"sample_00123",79.1070425531915,6.49242117682458,2184.67340425532,778.118856810118,200.54479787234,43.2209168839051,76.2473680851064,17.7187587112176,35.3740787234043,6.54788124735237,2.16123404255319,0.369843633984039,-0.2,0.77,1.88,47,59.68,20,10.7,290.85,154.71,14.91,0.53,3.44,85.91,372.66,13.37,"sample_00123-117","11.05.2022","t7",13,NA,NA,2
"sample_00123",72.4499756097561,7.04183688922076,2241.14158536585,693.961029300222,210.755776829268,44.4130800049942,84.2860317073171,18.7739538604477,32.8476731707317,5.52324911070352,2.54465853658537,0.360199500954408,0.25,1.06,1.64,41,67.86,56,33.99,190.17,115.96,11.56,0.82,3.01,75.23,288.99,20.48,"sample_00123-124","11.05.2022","t7",13,NA,NA,2
"sample_00123",82.941184,4.61878832627863,4263.9939,153.465273192828,305.3658204,12.7080826185338,127.423368,6.42071650781796,42.713406,2.62620278806038,3.002088,0.321834485010441,0,0.07,5,125,1627.54,1628,325.51,1703.28,340.66,21.19,7.33,2.5,62.47,529.81,183.34,"sample_00123-13","11.05.2022","t7",13,NA,NA,2
"sample_00123",62.5673428571429,7.79313354609216,492.543642857143,121.415374877911,82.5923442857143,13.7761941078771,30.2256128571428,5.55177779039056,20.5063071428571,2.20184715516924,1.47225714285714,0.210545976934639,0.2,0.57,1.4,35,84.39,75,53.63,181.58,129.7,10.07,1.43,2.58,64.42,251.8,35.8,"sample_00123-130","11.05.2022","t7",13,NA,NA,2
"sample_00123",84.5438714285714,23.21871255086,1813.64785714286,623.229758354059,175.22325,42.1874638678802,67.3001228571429,19.0430753525894,34.376805,9.23949385296207,2.1301,0.843303376050381,0.07,0.86,2.8,70,80.31,54,19.37,279.32,99.76,10.23,0.19,2.46,61.58,255.82,4.71,"sample_00123-14","11.05.2022","t7",13,NA,NA,2
"sample_00123",61.0397777777778,4.97189414712908,823.77,389.094803198348,116.21625,37.3649265664442,41.0298,13.2105355530742,24.40785,5.52828345298416,1.69748148148148,0.400134532219657,0.3,0.69,1.12,27,62.84,40,35.73,247.24,220.75,65.26,0.72,11.8,147.41,815.72,17.94,"sample_00123-140","11.05.2022","t7",13,NA,NA,2
"sample_00123",60.0037777777778,4.07126376460991,1290.33,641.684067743741,135.95325,47.4735180320464,47.7018,15.5729717207966,32.14125,8.68653795898484,1.48611111111111,0.258366664516406,0.07,0.99,1.08,27,39.91,40,36.96,114.39,105.92,14.83,1.1,3.5,87.59,370.8,27.44,"sample_00123-143","11.05.2022","t7",13,NA,NA,2
"sample_00123",62.591296,5.89774520340257,2642.24592,150.634408706458,240.4334016,18.0540456458283,95.0856084,11.557695835433,35.8524144,4.36990463889279,2.726424,0.635683049751946,0.07,0.45,5,125,293.46,293,58.69,690.21,138.04,10.09,0.88,2.39,59.84,252.14,21.95,"sample_00123-15","11.05.2022","t7",13,NA,NA,2
"sample_00123",61.5589736842105,5.02953415728517,1397.88148026316,732.874755741068,157.711955921053,49.2585863552971,59.1084710526316,18.0725697545226,28.6532703947368,8.95763241439454,2.15521052631579,0.657292554160159,0.15,0.7,3.04,76,89.87,90,29.56,596.16,196.11,31.74,0.69,6.43,160.64,793.59,17.32,"sample_00123-16","11.05.2022","t7",13,NA,NA,2
"sample_00123",80.011736,2.34406922219708,3133.40238,125.194204485993,228.2807772,3.86836151000353,90.8604215999999,1.58742783367003,43.9088364,1.6045780255807,2.072112,0.0844651308089951,0,0.44,5,125,1464.66,1465,292.93,2513.29,502.66,34.18,3.48,7.13,178.26,854.44,86.98,"sample_00123-19","11.05.2022","t7",13,NA,NA,2
"sample_00123",84.181752,17.4701529332339,2667.7026,244.962817429552,206.0216532,18.1854045097827,77.5257156,9.89401364594092,44.1054396,3.16855810941089,1.779456,0.338878023159728,-0.14,0.47,5,125,192.26,172,34.39,541.69,108.34,9.69,0.46,1.99,49.78,242.13,11.53,"sample_00123-2","11.05.2022","t7",13,NA,NA,2
"sample_00123",75.9613731343284,18.6728488995474,1403.7602238806,326.619731042384,155.282440298507,29.1021576246807,62.3611141791045,14.7442043110032,29.0786373134328,6.04746093744098,2.27368656716418,0.862727180602396,-0.05,0.72,2.68,67,70.11,36,13.47,269.61,100.6,16.12,0.13,3.08,77,403.09,3.27,"sample_00123-20","11.05.2022","t7",13,NA,NA,2
"sample_00123",74.3967666666667,8.88513430975013,1745.77275,553.387880213292,163.18044,33.9665128784534,60.809805,12.1386028742898,35.41374,8.62697486259793,1.77593333333333,0.367693175438936,-0.08,0.37,1.2,30,105.28,105,87.73,150.36,125.3,9.9,0.91,2.54,63.43,247.61,22.63,"sample_00123-21","11.05.2022","t7",13,NA,NA,2
"sample_00123",73.4398857142857,21.1114426666579,2132.16878571428,486.839858841554,197.103317142857,35.0022632099504,75.2281328571429,16.7072983580455,36.1408114285714,5.75227554351092,2.13987619047619,0.606078991666263,-0.04,0.59,4.2,105,172.37,94,22.38,549.73,130.89,13.31,0.59,2.93,73.31,332.82,14.69,"sample_00123-22","11.05.2022","t7",13,NA,NA,2
"sample_00123",77.1666363636364,1.2847160050107,2080.88079545455,83.6060582134577,177.9134625,4.1594476354848,68.9774829545455,1.36209317907468,38.4072545454545,1.25830978706017,1.79788636363636,0.0726838377828348,-0.03,0.27,1.76,44,756.31,756,429.72,825.67,469.13,28.49,8.1,5.13,128.24,712.35,202.57,"sample_00123-24","11.05.2022","t7",13,NA,NA,2
"sample_00123",77.1210330578512,6.5380959549065,3378.37276859504,1669.58454175198,260.300294628099,85.8985818937076,103.255252066116,38.0188429545192,38.2194818181818,10.7232664601091,2.68352066115702,0.627237901426744,-0.03,0.78,5,121,1345.67,1346,269.13,1500.99,300.2,37.6,0.11,6.81,159.17,669.6,2.67,"sample_00123-25","11.05.2022","t7",13,NA,NA,2
"sample_00123",64.2281785714286,16.1903954954863,1549.45044642857,469.260635447488,168.126926785714,28.9196505519187,65.8982732142857,12.5762300851682,29.7187553571429,7.5489658613484,2.33285714285714,0.632575728992231,0.05,0.59,1.12,28,176.5,177,157.59,210.7,188.12,12.94,4.26,1.98,49.53,323.6,106.56,"sample_00123-27","11.05.2022","t7",13,NA,NA,2
"sample_00123",73.3707142857143,3.47551643669573,4179.12267857143,534.610498731346,292.762832142857,50.0272904693124,119.272789285714,15.9721255104831,44.6375571428571,1.56063114833943,2.67642857142857,0.390550714539325,0,0.43,1.68,42,570.98,571,339.87,583.99,347.61,43.69,6.67,5.73,143.23,1092.36,166.87,"sample_00123-28","11.05.2022","t7",13,NA,NA,2
"sample_00123",68.5725377358491,9.62239737593845,1903.9279245283,815.986433241888,193.219539622642,58.2198954802196,71.4036778301887,22.6169760131307,32.2796844339623,8.01732605840793,2.22861320754717,0.522868800274113,-0.2,0.92,4.24,106,89.64,37,8.75,619.32,146.07,33.77,0.46,4.66,116.48,844.35,11.38,"sample_00123-29","11.05.2022","t7",13,NA,NA,2
"sample_00123",123.986057142857,4.04965769027499,7892.883,328.768029636332,459.215845714286,15.1270461833917,196.439001428571,6.3713132033644,51.1763785714286,1.92111535554394,3.84511428571429,0.218234866927485,0,0.03,1.4,35,899.79,900,642.71,906.51,647.51,31.39,22.79,1.85,46.31,784.67,569.64,"sample_00123-3","11.05.2022","t7",13,NA,NA,2
"sample_00123",77.067752,8.92769000091939,3075.1407,491.29658834898,245.0137572,33.1899667469641,100.1527092,17.9494062843701,39.606894,4.91498591434499,2.600752,0.692554442438958,-0.04,0.49,5,125,390.96,345,69,612,122.4,34.4,0.14,4.25,106.29,860.03,3.58,"sample_00123-30","11.05.2022","t7",13,NA,NA,2
"sample_00123",71.803208,1.96278780218013,2752.47072,104.896933984538,207.8003484,5.41628671992696,78.6866076,1.70136065874678,44.532666,1.20891100534938,1.768016,0.0550719447339042,0,0.28,5,125,2445.68,2446,489.14,2795.25,559.05,37,4.03,6,149.88,924.93,100.63,"sample_00123-32","11.05.2022","t7",13,NA,NA,2
"sample_00123",78.5057352941177,5.9777599144223,1974.08911764706,558.209317069175,215.708360294118,34.5182589211191,87.9618308823529,13.6545364275916,28.3084279411765,6.54271666982028,3.23467647058823,0.788789741181531,0.31,1.31,1.36,34,64.18,49,36.13,158.85,116.8,18.61,0.39,4.32,108.01,465.15,9.85,"sample_00123-35","11.05.2022","t7",13,NA,NA,2
"sample_00123",67.7939363636363,20.5206851005495,1555.40434090909,486.347740941956,171.87309,34.8161106205197,70.7653554545455,17.0172589095888,28.1473159090909,8.3624044726183,2.74577272727273,1.06302219037564,-0.11,0.58,4.48,110,394.44,394,88.02,718.38,160.35,27.22,0.86,4.56,102.67,678.58,21.52,"sample_00123-39","11.05.2022","t7",13,NA,NA,2
"sample_00123",76.898032,2.05236275300822,2746.30338,233.46126281615,199.696428,8.37571457854348,74.1863448,4.57695344296019,47.1295908,2.85567307107206,1.582376,0.174940850095848,-0.09,0.37,5,125,677.91,678,135.58,2775.73,555.15,35.19,7.06,6.4,160.08,879.8,176.44,"sample_00123-4","11.05.2022","t7",13,NA,NA,2
"sample_00123",49.5241071428572,2.50894461121989,429.394017857143,259.962369949016,83.0213839285714,40.2249558986363,33.0701303571429,17.4846995965273,16.0709785714286,3.3652886566916,2.06985714285714,0.99750153492078,0.02,0.79,1.16,28,217.35,202,173.77,259.14,223.4,18.09,3.19,4.17,99.68,452.19,79.65,"sample_00123-48","11.05.2022","t7",13,NA,NA,2
"sample_00123",83.9885826086956,21.0162697167388,2532.546,751.00928214457,198.782346521739,43.1776784432797,74.1302843478261,18.2441610174004,42.6475565217391,8.44966375450724,1.77326086956522,0.467292070036006,-0.17,0.79,4.6,115,108.95,109,23.69,462.96,100.64,31.26,0.24,3.17,79.34,781.55,5.96,"sample_00123-49","11.05.2022","t7",13,NA,NA,2
"sample_00123",84.7570833333333,22.2597275984153,2535.27975,588.915350666976,205.018965,38.7449268917665,76.7807775,15.6239860017322,41.967315,8.99198249338717,1.9231,0.556531348957883,-0.02,0.26,2.4,60,255.65,256,106.52,326.48,136.03,12.99,1.54,2.66,66.47,324.82,38.48,"sample_00123-5","11.05.2022","t7",13,NA,NA,2
"sample_00123",65.8115689655172,12.9679142895639,1410.04939655172,379.359391142613,153.018985344828,31.9507026120065,58.7044706896552,15.7529873805552,31.036825862069,7.23986572986162,2.01643103448276,0.828112398339212,0.14,0.8,2.32,58,110.2,60,26.02,342.07,147.44,23.37,0.44,3.86,96.44,584.15,11,"sample_00123-52","11.05.2022","t7",13,NA,NA,2
"sample_00123",57.1229181818182,3.7479710232884,598.989477272727,227.233349455132,98.3078590909091,32.217082312034,35.9996768181818,12.535818737565,20.7921109090909,4.491924537206,1.77577272727273,0.691034428158793,-0.18,0.5,4.4,110,82.79,75,17.09,704.41,160.09,39.62,0.8,4.55,113.66,990.54,20.04,"sample_00123-53","11.05.2022","t7",13,NA,NA,2
"sample_00123",85.1417837837838,18.4853214209221,1493.07081081081,476.58954372,153.191359459459,31.8696220674307,56.6466932432433,14.7946770263056,33.419177027027,7.68425183033005,1.78639189189189,0.692732228359076,-0.13,0.93,2.96,74,73.06,32,10.89,291.26,98.4,18.82,0.21,3.63,90.72,470.56,5.18,"sample_00123-59","11.05.2022","t7",13,NA,NA,2
"sample_00123",65.712432,13.3940740431417,1885.89384,399.51096854764,191.8215756,30.7855368982556,75.4116156,15.7383236097079,32.2413372,5.94258454563435,2.454768,0.841431481273086,-0.01,0.59,5,125,397.14,353,70.52,905.47,181.09,28.85,0.79,4.26,106.58,721.17,19.83,"sample_00123-6","11.05.2022","t7",13,NA,NA,2
"sample_00123",59.14,3.64262253918286,1878.67205357143,685.170063555816,213.029276785714,63.2975202113012,95.9183196428571,32.6392426277143,24.4269964285714,2.11101620324363,3.85932142857143,1.20656927334309,0.11,0.14,1.12,28,273.35,272,242.52,366.81,327.51,22.43,3.19,4.85,121.21,560.7,79.75,"sample_00123-60","11.05.2022","t7",13,NA,NA,2
"sample_00123",62.3557671232877,10.2919924624823,1673.95376712329,407.26352384124,176.592593835616,29.430087235583,68.1431363013699,13.0172107568192,31.2595089041096,6.8576729141643,2.30731506849315,0.7831205894921,0.04,0.88,2.92,73,206.23,192,65.87,447.56,153.27,33.97,0.37,5.01,125.13,849.19,9.24,"sample_00123-63","11.05.2022","t7",13,NA,NA,2
"sample_00123",70.1306428571429,17.5220930952368,1953.40385204082,446.650328096323,196.238369387755,33.8917543105583,80.2038030612244,18.4543257557565,31.4290744897959,6.32707540483486,2.6780612244898,0.867768055574054,-0.07,0.51,3.92,98,249.57,230,58.77,562.78,143.57,17.17,0.44,3.5,87.62,429.21,11.04,"sample_00123-64","11.05.2022","t7",13,NA,NA,2
"sample_00123",80.5072830188679,15.0963094004632,1913.52183962264,749.995876628433,171.600945283019,43.3270840043037,63.669820754717,17.066091761236,36.2871594339623,9.40724398558027,1.77145283018868,0.336207843570572,-0.06,0.86,2.16,53,92.94,61,28.26,240.39,111.29,21.83,0.18,4.37,93.51,396.98,4.61,"sample_00123-68","11.05.2022","t7",13,NA,NA,2
"sample_00123",57.801225,6.84558724228,2518.603875,902.026231424846,205.5328425,40.7245662504164,79.1841825,14.887611927382,39.08088,10.949944626214,2.1566,0.573605725394306,0.02,0.44,1.6,40,255.57,256,159.73,318.98,199.36,13.71,0.28,3.72,92.91,342.68,6.92,"sample_00123-69","11.05.2022","t7",13,NA,NA,2
"sample_00123",85.9891012658228,7.73083058130194,1905.5967721519,923.232315957837,184.138479113924,61.9261816197817,70.6800873417722,26.2995680251151,32.2524056962025,7.64352511976048,2.15621518987342,0.555543339279297,-0.28,0.87,3.16,79,54.3,6,2.03,454.46,143.82,27.84,0.11,5.42,135.57,695.89,2.82,"sample_00123-7","11.05.2022","t7",13,NA,NA,2
"sample_00123",73.0232666666667,12.0023426418326,989.07075,723.355444298732,125.044425,62.3358561648687,45.442755,24.030740103873,24.99336,8.5155924600254,1.83063333333333,0.777423174309863,-0.41,0.96,1.24,30,102.04,94,76.12,184.85,149.07,25.29,0.06,6.14,136.58,632.33,1.38,"sample_00123-70","11.05.2022","t7",13,NA,NA,2
"sample_00123",50.3527837837838,3.24672559097055,247.367432432432,67.7813869881984,56.2482608108108,9.09390390498351,22.2004581081081,2.98773261645557,14.043977027027,2.53682390195438,1.61516216216216,0.280276303504785,0.13,0.93,1.64,37,91.12,77,46.96,223.98,136.57,23.93,0.69,5.28,100.62,360.98,17.24,"sample_00123-72","11.05.2022","t7",13,NA,NA,2
"sample_00123",52.757125,4.51817904209019,655.4165625,403.369519768608,105.7721625,41.9734512738904,39.921609375,16.0154195778055,19.351828125,5.70013931207048,2.06795833333333,0.609759490721401,-0.11,1.18,2,48,80.37,33,16.43,260.28,130.14,15.5,1.09,3.73,86.4,387.47,27.26,"sample_00123-78","11.05.2022","t7",13,NA,NA,2
"sample_00123",56.8449444444445,3.90635320577312,699.84,155.013852978878,101.77875,18.608673132064,37.80765,6.68543612120513,23.4583875,2.27106865456944,1.61816666666667,0.287116452232987,-0.24,0.75,1.44,36,76.99,37,25.9,166.68,115.75,14.93,0.3,3.77,94.14,373.16,7.48,"sample_00123-82","11.05.2022","t7",13,NA,NA,2
"sample_00123",79.780432,14.9540086077581,2259.87084,299.011945684939,192.6121032,23.5983119260515,74.5418376,14.6836598350987,39.4727256,6.02205492658905,1.978776,0.651088317977255,0.02,0.47,5,125,222.66,206,41.2,684.52,136.9,22.17,0.22,3.26,81.61,554.15,5.51,"sample_00123-9","11.05.2022","t7",13,NA,NA,2
"sample_00123",73.84768,2.22741853468284,2060.5914,46.2970459010309,175.641696,2.69538889053139,68.410116,1.51308591439321,38.368458,1.14731052849108,1.78545333333333,0.0897373484771626,-0.02,0.34,3,75,965.03,740,246.75,1662.04,554.01,59.61,6.94,8.61,215.24,1490.32,173.47,"sample_00123-90","11.05.2022","t7",13,NA,NA,2
"sample_00124",76.1523280000001,10.9392944793558,2359.9917,149.587713476222,206.2947528,15.5635368043972,83.2003488,8.92144586453616,36.4478292,3.71100330008928,2.323928,0.426385449125327,-0.03,0.22,5,125,419.86,420,83.97,1138.47,227.69,19.41,2.28,3.71,92.7,485.3,56.9,"sample_00124-10","11.05.2022","t7",14,NA,NA,2
"sample_00124",63.0619787234043,4.66594535127104,1511.82191489362,164.124413078832,157.568481382979,12.1171222184866,63.8195122340426,5.32859689194173,30.1020127659574,2.12871894787189,2.12558510638298,0.206026588198252,-0.03,0.11,3.76,94,1787.95,1788,475.52,2795.65,743.52,45.8,13.21,5.22,130.43,1145.12,330.29,"sample_00124-11","11.05.2022","t7",14,NA,NA,2
"sample_00124",65.1558,9.86470373553258,1725.816375,250.711676474473,181.53153,21.0042547370708,69.4524375,11.8722083287071,32.36085,6.48640114399061,2.27626666666667,0.745498442442113,-0.09,0.45,2.4,60,211.55,149,62.01,372.75,155.31,17.85,1.4,2.99,74.73,446.34,35.09,"sample_00124-12","11.05.2022","t7",14,NA,NA,2
"sample_00124",62.698592,6.6832570665565,2016.72018,160.655065838128,182.9207772,11.6050260074386,72.587664,5.96847843582392,35.482536,2.72283441403883,2.060848,0.245853879236192,0.09,0.59,5,125,189.13,24,4.83,575.51,115.1,10.8,0.08,2.7,67.55,269.95,2.09,"sample_00124-13","11.05.2022","t7",14,NA,NA,2
"sample_00124",52.477816,1.11742610626732,2571.12468,320.980649701756,213.5975832,12.5707983639262,84.594294,4.51787803633895,38.6073216,3.55555505980712,2.20812,0.219459879498913,0.06,0.32,5,125,311.97,123,24.62,996.51,199.3,16.37,0.17,3.67,91.75,409.26,4.31,"sample_00124-14","11.05.2022","t7",14,NA,NA,2
"sample_00124",58.8074242424242,9.60673095612671,1261.99840909091,770.296471812669,145.927022727273,58.3461373803503,56.9406068181818,24.5053512810395,25.7068840909091,8.18350385445369,2.19436363636364,0.731962622760808,0,0.93,2.64,66,302.04,251,95.06,520.73,197.25,34.57,0.58,5.97,149.23,864.18,14.39,"sample_00124-20","11.05.2022","t7",14,NA,NA,2
"sample_00124",59.193856,0.47679154003103,2957.56758,78.9778740407563,246.953772,9.1251153122197,100.0926072,2.41369214211828,37.6255368,0.668859380567805,2.661312,0.0885625727399706,0.03,0.28,5,125,528.5,528,105.7,889.94,177.99,14.72,0.49,3.39,84.83,368.12,12.32,"sample_00124-7","11.05.2022","t7",14,NA,NA,2
"sample_00125",54.92925,3.16844930758027,809.084855769231,252.225255406853,113.650866346154,30.8599425278774,42.3013153846154,12.295441559349,24.2646403846154,2.87616967808936,1.75846153846154,0.535336561226507,-0.18,0.84,2.08,52,92.89,71,34.37,357.72,171.98,24.46,0.82,5.04,126.05,611.57,20.41,"sample_00125-1","11.05.2022","t7",15,NA,NA,2
"sample_00125",58.50208,11.2379863034591,1602.8523,934.334711090425,163.330344,63.5046936717268,66.013299,26.9097528237165,28.039446,8.33692714070799,2.29756,0.565702891660148,0.04,0.75,2.04,50,183.7,172,84.18,379.52,186.04,28.43,1.31,5.45,116.15,687.45,32.74,"sample_00125-10","11.05.2022","t7",15,NA,NA,2
"sample_00125",92.038792,20.0877742799172,4280.52762,509.27879896832,286.0006644,36.4578249992287,111.5812908,17.5815752794793,49.2603768,3.1311419216783,2.291384,0.456979490328226,0,0.73,5,125,442.35,442,88.47,807.28,161.46,15.33,0.22,4.66,116.41,383.19,5.59,"sample_00125-13","11.05.2022","t7",15,NA,NA,2
"sample_00125",71.65576,2.38315633548344,3067.13628,95.6307542653116,213.706836,5.37833683151304,81.7608816,2.44032879121963,47.7785952,1.26197786841925,1.712976,0.0806052171528498,-0.05,0.25,5,125,1831.88,1832,366.38,3804.06,760.81,42.7,10.39,6.65,166.37,1067.55,259.66,"sample_00125-17","11.05.2022","t7",15,NA,NA,2
"sample_00125",67.793392,0.957710592490102,3541.89024,179.701443069533,260.032842,14.2341006477423,104.5366884,6.27376506233574,43.1675244,0.844844676472278,2.4242,0.179257743792779,0.07,0.44,5,125,334.46,334,66.89,677.56,135.51,18.2,0.71,4.35,108.7,455.12,17.78,"sample_00125-18","11.05.2022","t7",15,NA,NA,2
"sample_00125",97.278104,5.73796422231057,4661.98416,262.323106154557,289.973682,15.3246195640439,117.5537772,7.52421753906019,50.5640232,2.09348161545685,2.331888,0.211994530361577,0,0.13,5,125,1613.81,1614,322.76,1669.76,333.95,17.25,1.56,2.75,68.78,431.21,38.99,"sample_00125-19","11.05.2022","t7",15,NA,NA,2
"sample_00125",62.9148041237113,4.5435390703888,2571.64144329897,434.848204901398,261.285791752577,34.4437423107282,120.363160824742,16.3365108545042,27.184518556701,3.03228629764771,4.46575257731959,0.711170001812269,-0.03,0.37,3.88,97,1205.22,1205,310.62,2512.01,647.43,48.36,3,9.26,231.6,1209.02,74.91,"sample_00125-2","11.05.2022","t7",15,NA,NA,2
"sample_00125",65.118424,1.81623825291586,2229.4278,125.205711491049,184.7824164,5.83167430376842,69.7163436,2.44075068928744,40.716918,1.78415785717818,1.71548,0.0966109257162043,0.06,0.29,5,125,856.02,712,142.31,3957.58,791.52,40.44,7.3,6.48,162.03,1010.96,182.5,"sample_00125-23","11.05.2022","t7",15,NA,NA,2
"sample_00125",63.7679464285714,10.620975619319,1795.78084821429,318.76282860469,177.542164285714,23.0588193490941,63.6925419642857,10.3176428925399,36.0709633928571,5.69542689025383,1.81807142857143,0.466822522520569,-0.12,0.47,2.28,56,92.7,77,33.88,313.94,137.69,16.06,1.22,2.67,62.25,401.39,30.61,"sample_00125-24","11.05.2022","t7",15,NA,NA,2
"sample_00125",51.0109210526316,5.75179549584574,1876.79131578947,800.678078873205,205.452769736842,59.6908920381748,84.7692710526316,28.3939760245345,26.7877657894737,7.14832709775516,3.24839473684211,1.19797751951731,-0.08,0.53,1.56,38,272.98,273,174.98,341.53,218.93,25.17,3.98,3.91,72.43,506.28,99.39,"sample_00125-27","11.05.2022","t7",15,NA,NA,2
