"","file","date","time_point","culture_ID","comment","time","indiv_per_frame","indiv_per_volume","bioarea_per_frame","bioarea_per_volume","major_mean","major_sd","minor_mean","minor_sd","gross_speed_mean","gross_speed_sd","net_speed_mean","net_speed_sd","sd_turning_mean","Ble","Cep","Col","Eug","Eup","Lox","Pau","Pca","Spi","Spi_te","Tet"
"47","sample_00047","25.04.22","t3",47,NA,14,2.284,0.0663953488372093,10108.237455,293.844112063954,73.5221686094779,44.0095300773697,38.1230309567543,19.9492282073022,248.496267590445,186.178812618097,160.244057971014,204.554084400814,0.905797101449275,0.0388372093023256,0.095,0.00662790697674419,0,0.0250581395348837,0.00261627906976744,0,0.0152325581395349,0.0223837209302326,0,0
"48","sample_00048","25.04.22","t3",48,NA,14,4.85,0.140988372093023,24624.02349,715.814636337209,83.9135442907198,38.6577502917255,39.4305187139272,15.1683964087403,322.638744682751,292.306146027598,227.905490196078,304.083293578018,0.676666666666667,0.0159302325581395,0.0675,0.0300581395348837,0.00116279069767442,0,0,0.0321511627906977,0.0036046511627907,0.00534883720930233,0,0
"49","sample_00049","25.04.22","t3",49,NA,14,7.138,0.2075,35613.009585,1035.2619065407,63.4287110850932,30.8308050175355,32.0986892235002,10.97558058718,168.875400434965,104.91082175414,72.7762195121951,98.9579172271691,0.988536585365854,0.0761046511627907,0.282383720930233,0.000755813953488372,0.0047093023255814,0.00936046511627907,0,0.00732558139534884,0.0147674418604651,0.0261627906976744,0.0117441860465116,0
"50","sample_00050","25.04.22","t3",50,NA,14,3.54,0.102906976744186,17807.177295,517.650502761628,85.744924778295,36.6407331411309,39.5013486760079,13.8531083983202,340.530255993463,227.654224038508,225.827755102041,215.14732763556,0.705,0.0108139534883721,0.121279069767442,0.0741279069767442,0.000697674418604651,0.00808139534883721,0,0.0237209302325581,0.0319186046511628,0.026453488372093,0.00587209302325581,0
"51","sample_00051","25.04.22","t3",51,NA,14,2.768,0.0804651162790698,15815.192085,459.743955959302,64.007872278639,28.7775021042511,31.448439698187,10.0245206901774,178.319886091427,105.853265348452,77.2673648648649,89.0072767136194,0.968108108108108,0.0284302325581395,0.244244186046512,0.00581395348837209,0,0.018953488372093,0,0.00813953488372093,0.00825581395348837,0.0203488372093023,0.00674418604651163,0
"52","sample_00052","25.04.22","t3",52,NA,14,2.996,0.087093023255814,16615.174815,482.999267877907,83.629828663985,30.3347913766788,39.7363942955477,12.221667729052,322.073621146247,288.303956235331,217.918333333333,297.385317538372,0.65047619047619,0.00790697674418605,0.0737790697674419,0.0296511627906977,0.0022093023255814,0.00790697674418605,0,0.0192441860465116,0.00127906976744186,0.00104651162790698,0.00366279069767442,0
"53","sample_00053","25.04.22","t3",53,NA,14,3.738,0.108662790697674,21203.70858,616.386877325581,78.9744524318909,47.2741117386437,38.9214437053634,17.5453944344923,196.903742473333,109.22358624633,101.301375,103.109092758485,0.764375,0.0493604651162791,0.131337209302326,0.00441860465116279,0.00209302325581395,0.00808139534883721,0,0.00261627906976744,0.00936046511627907,0.0280813953488372,0.0120348837209302,0
"54","sample_00054","25.04.22","t3",54,NA,14,3.13,0.0909883720930233,17461.478205,507.601110610465,88.7385378311722,34.3465184988204,42.1477048089009,12.4159067894239,317.777239812722,195.381785868713,197.967090909091,166.905428352713,0.594545454545455,0.0253488372093023,0.101511627906977,0.023546511627907,0,0.00779069767441861,0,0.0183139534883721,0.021046511627907,0.000930232558139535,0,0
"55","sample_00055","25.04.22","t3",55,NA,14,1.256,0.0365116279069767,7034.90103,204.502936918605,70.6495403239519,34.6591885881579,36.2825178140331,14.7013747178489,193.549363234287,126.962658238077,94.4252702702703,129.079813423663,0.859324324324324,0.057093023255814,0.117558139534884,0,0,0.0162209302325581,0,0.0149418604651163,0,0.00651162790697674,0,0
"56","sample_00056","25.04.22","t3",56,NA,14,1.288,0.0374418604651163,8038.27476,233.670777906977,73.6934188221304,22.1297459190443,35.7534988936063,16.0219724683868,257.49361009606,176.710963189033,75.974,84.3850927593257,0.944,0,0.0119186046511628,0,0,0.00319767441860465,0,0,0,0.000523255813953488,0,0
