"","file","date","time_point","culture_ID","comment","indiv_per_frame","indiv_per_volume","bioarea_per_frame","bioarea_per_volume","major_mean","major_sd","minor_mean","minor_sd","gross_speed_mean","gross_speed_sd","net_speed_mean","net_speed_sd","sd_turning_mean","Ble","Cep","Col","Eug","Eup","Lox","Pau","Pca","Spi","Spi_te","Tet"
"33","sample_00033","17.04.2022","t1",33,NA,22.766,0.661802325581395,13956.62481,405.7158375,83.4724543454332,38.3049967976555,35.7400456086368,10.6489200185569,333.667134159959,251.720456809392,243.828125,269.987193158168,0.673571428571429,0.0791860465116279,0.119941860465116,0.0446511627906977,0.000872093023255814,0.00424418604651163,0.00715116279069767,0.0594186046511628,0.0293023255813953,0.0115116279069767,0.00726744186046512,0
"34","sample_00034","17.04.2022","t1",34,NA,7.2,0.209302325581395,29403.219915,854.74476497093,69.4534234191235,42.6959387470341,31.3634136814252,11.3623590229189,295.753184406022,206.232157799821,196.369485294118,203.349033595386,0.829779411764706,0.0818023255813954,0.0926162790697674,0.0555232558139535,0.0166279069767442,0.0122093023255814,0.0248837209302326,0.032906976744186,0.0205232558139535,0.0270348837209302,0.012906976744186,0
"35","sample_00035","17.04.2022","t1",35,NA,9.076,0.263837209302326,38219.760495,1111.03954927326,74.4594019163165,33.6931196376358,34.9160589578684,12.8262856331681,297.917185013075,236.634395184061,183.799014084507,239.389004363961,0.782464788732394,0.0493023255813953,0.161395348837209,0.0768604651162791,0.00104651162790698,0.018953488372093,0.013546511627907,0.0297674418604651,0.0152906976744186,0.026046511627907,0.00418604651162791,0
"36","sample_00036","17.04.2022","t1",36,NA,11.738,0.341220930232558,48923.14626,1422.18448430233,71.4264859350615,27.9363337316807,33.1040366346648,11.7148763568126,297.908422600195,234.542082788688,183.155363636364,255.042193306089,0.889727272727273,0.0290697674418605,0.107267441860465,0.0286046511627907,0.00162790697674419,0.047093023255814,0.00825581395348837,0.0326162790697674,0,0.0166860465116279,0.00883720930232558,0
"37","sample_00037","17.04.2022","t1",37,NA,6.972,0.202674418604651,29673.008235,862.587448691861,63.516872017701,32.4342825304952,31.8530292374566,14.064117727184,299.729233124906,227.520202743195,224.306268656716,238.516746301322,0.675373134328358,0.0304651162790698,0.0602906976744186,0.071453488372093,0.00784883720930233,0.00761627906976744,0,0.00424418604651163,0.00726744186046512,0.00616279069767442,0,0
"38","sample_00038","17.04.2022","t1",38,NA,6.602,0.191918604651163,26713.406745,776.552521656977,70.6144236278686,38.8218340711818,32.8169347794106,13.8498231827116,348.1459693665,226.976711234444,238.50412371134,221.368851122739,0.673814432989691,0.104011627906977,0.0359302325581395,0.0984883720930233,0.0145348837209302,0.0297674418604651,0,0.0127906976744186,0.00284883720930233,0.0242441860465116,0.00563953488372093,0
"39","sample_00039","17.04.2022","t1",39,NA,5.682,0.165174418604651,9725.796765,282.726650145349,80.2891312027796,41.8834482415336,36.7626568917568,13.968620537256,307.801243865186,192.404904235136,207.23974025974,198.25029633597,0.628701298701299,0.0816860465116279,0.0530813953488372,0.0640697674418605,0.00593023255813954,0.0198837209302326,0,0.0176744186046512,0.0201162790697674,0.000755813953488372,0.00918604651162791,0
"40","sample_00040","17.04.2022","t1",40,NA,6.03,0.175290697674419,10347.3531,300.795148255814,61.2531257308272,37.3060589255588,29.8332457308692,16.2128208583238,253.32204506684,201.139919304569,153.543026315789,191.18402346793,0.708552631578947,0.0366860465116279,0.0280813953488372,0.0503488372093023,0.0131395348837209,0.019593023255814,0.0141860465116279,0.00959302325581395,0.00732558139534884,0.026453488372093,0.00395348837209302,0
"41","sample_00041","17.04.2022","t1",41,NA,6.856,0.199302325581395,10754.1351,312.620206395349,69.6338518623178,36.8979250016063,32.8860516283532,13.6068075205463,283.349837860712,202.270234599841,158.327467248908,188.597858961762,0.925720524017467,0.086046511627907,0.184244186046512,0.066046511627907,0.00308139534883721,0.0568023255813953,0.0440697674418605,0.0605813953488372,0.0144186046511628,0.0692441860465116,0.0256976744186047,0.000872093023255814
"42","sample_00042","17.04.2022","t1",42,NA,5.748,0.167093023255814,10212.032475,296.861409156977,91.2228328458357,44.3532402359979,36.6288725567322,14.9387819892502,321.579736154281,245.875511667436,241.379759036145,276.348425167621,0.772650602409639,0.0362209302325581,0.0896511627906977,0.071453488372093,0.00697674418604651,0,0,0.0136046511627907,0.0359302325581395,0.0148255813953488,0,0
"43","sample_00043","17.04.2022","t1",43,NA,6.74,0.19593023255814,11230.4637,326.466968023256,72.6910616200335,37.5680313469012,33.7267280500636,12.79470180857,315.168410975171,219.620353992723,233.458224299065,234.217398133287,0.649345794392523,0.106686046511628,0.101279069767442,0.0822674418604651,0.000930232558139535,0.0321511627906977,0.00726744186046512,0.0116279069767442,0.0234883720930233,0.0125,0.0184883720930233,0.0011046511627907
"44","sample_00044","17.04.2022","t1",44,NA,9.096,0.264418604651163,15466.83579,449.617319476744,74.9980609302106,40.7830293174987,33.7685184557478,14.7927360095399,325.658220333374,228.616120096594,216.075454545455,219.938915843917,0.682727272727273,0.0762790697674419,0.068953488372093,0.087906976744186,0.0190116279069767,0.00261627906976744,0.00726744186046512,0.013953488372093,0.0284302325581395,0.0105232558139535,0.00726744186046512,0
"45","sample_00045","17.04.2022","t1",45,NA,5.85,0.170058139534884,27818.37756,808.67376627907,83.9815148787388,42.8507551819087,35.5271326925936,13.5065336376689,313.626367852451,174.740321375248,217.36427480916,183.893993698839,0.633129770992366,0.0938953488372093,0.105639534883721,0.068953488372093,0.0179651162790698,0.0231395348837209,0.000755813953488372,0.0437790697674419,0.0295348837209302,0.0137790697674419,0.0215116279069767,0.000697674418604651
"46","sample_00046","17.04.2022","t1",46,NA,6.088,0.176976744186047,34008.976305,988.633032122093,68.5051390493532,31.7732667175251,32.2362138451731,12.2647965217525,244.902571576055,154.746545890053,165.027362637363,178.176785305651,0.795164835164835,0.05,0.126279069767442,0.062906976744186,0.0036046511627907,0.00284883720930233,0.0167441860465116,0.00116279069767442,0.0100581395348837,0.00622093023255814,0,0
"47","sample_00047","17.04.2022","t1",47,NA,2.284,0.0663953488372093,10108.237455,293.844112063954,77.3308098348146,32.777413442459,32.8076197603011,9.75601912352778,353.149761378389,190.563623292204,279.38417721519,208.605482747523,0.653037974683544,0.0486627906976744,0.0337209302325581,0.129593023255814,0,0.0123255813953488,0.00156976744186047,0.0169186046511628,0,0.0086046511627907,0.00953488372093023,0
"48","sample_00048","17.04.2022","t1",48,NA,4.85,0.140988372093023,24624.02349,715.814636337209,69.8791283383045,32.4568734499603,32.403237725095,11.7421886548753,300.214076974129,169.835916772139,214.890769230769,194.723770564108,0.682115384615385,0.111279069767442,0.0742441860465116,0.147383720930233,0,0.0176162790697674,0.00505813953488372,0.00366279069767442,0.0107558139534884,0.00686046511627907,0,0
"49","sample_00049","17.04.2022","t1",49,NA,7.138,0.2075,35613.009585,1035.2619065407,75.4748467790797,31.3811235152953,33.1620368948908,11.3352731607245,303.052583760844,198.536305248433,187.306223776224,205.894246900603,0.764825174825175,0.0477325581395349,0.114593023255814,0.0915116279069768,0.000755813953488372,0.0191860465116279,0,0.0399418604651163,0.0286627906976744,0.0322093023255814,0,0
"50","sample_00050","17.04.2022","t1",50,NA,3.54,0.102906976744186,17807.177295,517.650502761628,79.3488718119254,32.0935746350775,36.3968155191846,11.7343837632312,322.992980459579,165.310071914408,251.142898550725,176.493463602526,0.465072463768116,0.0508720930232558,0.0676744186046512,0.105058139534884,0.00726744186046512,0.015406976744186,0.00162790697674419,0.00174418604651163,0.0219767441860465,0.00209302325581395,0.00604651162790698,0
"51","sample_00051","17.04.2022","t1",51,NA,2.768,0.0804651162790698,15815.192085,459.743955959302,71.423374613632,37.5907392668665,33.651684197566,13.8655166921453,273.659156967545,179.850196519899,191.491226415094,195.48115706393,0.697641509433962,0.113255813953488,0.0890116279069767,0.0672093023255814,0.00116279069767442,0.0061046511627907,0.00348837209302326,0.00691860465116279,0.0293604651162791,0.0127325581395349,0.000813953488372093,0.00122093023255814
