"contrast","estimate","SE","df","t.ratio","p.value","combination","system_nr_unconnected_systems"
"low MM_conn - MM_unc",0.0165541353247886,0.0824356180165468,36.4275955160497,0.200812897665979,0.841961915077015,22,"1001, 1010, 1014, 1017, 1023, 1026, 1033, 1039, 1045, 1047, 1051, 1058, 1062"
"high SL_conn - SL_unc",0.213259931077818,0.0635439695139625,33.2447184402467,3.35610023593126,0.00198995940498048,23,"1001, 1010, 1013, 1019, 1022, 1029, 1031, 1038, 1042, 1048, 1050, 1058, 1062"
"high MM_conn - MM_unc",0.0520479296142741,0.0782946469815974,31.9961249441802,0.664769963475379,0.510960901453513,23,"1001, 1010, 1013, 1019, 1022, 1029, 1031, 1038, 1042, 1048, 1050, 1058, 1062"
"low SL_conn - SL_unc",0.248773715962218,0.0596321044043014,32.855696267039,4.17180843183983,0.000207397549566731,23,"1001, 1010, 1013, 1019, 1022, 1029, 1031, 1038, 1042, 1048, 1050, 1058, 1062"
"low MM_conn - MM_unc",0.0159426347926637,0.0783405084351133,32.0698932248127,0.203504356955615,0.840026647405519,23,"1001, 1010, 1013, 1019, 1022, 1029, 1031, 1038, 1042, 1048, 1050, 1058, 1062"
"high SL_conn - SL_unc",0.246159235315107,0.067582971952389,36.2260322976865,3.64232628728611,0.000838842019753162,25,"1002, 1010, 1014, 1016, 1023, 1027, 1035, 1039, 1041, 1050, 1048, 1058, 1062"
"high MM_conn - MM_unc",0.0535442222720361,0.0832031598600801,34.873920871048,0.643535922939461,0.524086086202278,25,"1002, 1010, 1014, 1016, 1023, 1027, 1035, 1039, 1041, 1050, 1048, 1058, 1062"
"low SL_conn - SL_unc",0.251606118661503,0.063078815051115,35.2642402007681,3.98875784932894,0.000319531603978829,25,"1002, 1010, 1014, 1016, 1023, 1027, 1035, 1039, 1041, 1050, 1048, 1058, 1062"
"low MM_conn - MM_unc",0.0182943319219623,0.0832421324297324,34.9381808098684,0.219772504475485,0.827327376562529,25,"1002, 1010, 1014, 1016, 1023, 1027, 1035, 1039, 1041, 1050, 1048, 1058, 1062"
"high SL_conn - SL_unc",0.235697030969546,0.0668119463926001,39.0484702237236,3.52776776752684,0.00108965139877428,26,"1001, 1008, 1015, 1019, 1022, 1026, 1032, 1040, 1044, 1055, 1046, 1058, 1062"
"high MM_conn - MM_unc",0.0598259700425126,0.0819237750324451,37.0897478493296,0.730263833897048,0.469816690356437,26,"1001, 1008, 1015, 1019, 1022, 1026, 1032, 1040, 1044, 1055, 1046, 1058, 1062"
"low SL_conn - SL_unc",0.251966275079195,0.0620960857994226,37.6354015157644,4.05768369834251,0.000240752033699114,26,"1001, 1008, 1015, 1019, 1022, 1026, 1032, 1040, 1044, 1055, 1046, 1058, 1062"
"low MM_conn - MM_unc",0.0195257582424357,0.0824963737939686,38.3184384900762,0.236686260794935,0.814160947474605,26,"1001, 1008, 1015, 1019, 1022, 1026, 1032, 1040, 1044, 1055, 1046, 1058, 1062"
"high SL_conn - SL_unc",0.232119615402454,0.0662971938914563,36.643106267069,3.50119819222646,0.00123667221144758,28,"1004, 1006, 1013, 1017, 1025, 1029, 1032, 1036, 1043, 1051, 1047, 1058, 1064"
"high MM_conn - MM_unc",0.0747962721006959,0.0815741384265202,35.2721260063308,0.916911579373534,0.365416056099601,28,"1004, 1006, 1013, 1017, 1025, 1029, 1032, 1036, 1043, 1051, 1047, 1058, 1064"
"low SL_conn - SL_unc",0.248759335997402,0.061895919179416,35.9737061356835,4.01899413233253,0.000285474952989414,28,"1004, 1006, 1013, 1017, 1025, 1029, 1032, 1036, 1043, 1051, 1047, 1058, 1064"
"low MM_conn - MM_unc",0.0119969904586438,0.0818116770602809,35.8149870826918,0.146641541766759,0.884237299221608,28,"1004, 1006, 1013, 1017, 1025, 1029, 1032, 1036, 1043, 1051, 1047, 1058, 1064"
"high SL_conn - SL_unc",0.21184540853367,0.0655968664853115,36.6440668329396,3.22950500358285,0.00261794268878011,30,"1001, 1008, 1015, 1019, 1022, 1029, 1033, 1040, 1041, 1054, 1048, 1058, 1064"
"high MM_conn - MM_unc",0.0782357161255487,0.0808695639333194,35.6283416025517,0.967430913687845,0.339850271917025,30,"1001, 1008, 1015, 1019, 1022, 1029, 1033, 1040, 1041, 1054, 1048, 1058, 1064"
"low SL_conn - SL_unc",0.252452905342985,0.0614154708435927,36.4053450591111,4.11057510225573,0.000214832151515871,30,"1001, 1008, 1015, 1019, 1022, 1029, 1033, 1040, 1041, 1054, 1048, 1058, 1064"
"low MM_conn - MM_unc",0.0119491765819954,0.0813971954905467,36.6464630900764,0.146800838898475,0.884093861274793,30,"1001, 1008, 1015, 1019, 1022, 1029, 1033, 1040, 1041, 1054, 1048, 1058, 1064"
"high SL_conn - SL_unc",0.236599808828311,0.0670126629232907,38.5267378451574,3.53067313709271,0.00109241169283475,31,"1001, 1007, 1015, 1019, 1023, 1029, 1033, 1037, 1045, 1046, 1055, 1059, 1060"
"high MM_conn - MM_unc",0.0874679841917473,0.08223805448928,36.7820136097803,1.0635950076269,0.294445232922176,31,"1001, 1007, 1015, 1019, 1023, 1029, 1033, 1037, 1045, 1046, 1055, 1059, 1060"
"low SL_conn - SL_unc",0.249987217682377,0.0623505404036239,37.3691703743196,4.00938333595979,0.000280230157959542,31,"1001, 1007, 1015, 1019, 1023, 1029, 1033, 1037, 1045, 1046, 1055, 1059, 1060"
"low MM_conn - MM_unc",0.015214232570497,0.082885449881878,38.1417124676731,0.183557338376991,0.855333080803053,31,"1001, 1007, 1015, 1019, 1023, 1029, 1033, 1037, 1045, 1046, 1055, 1059, 1060"
"high SL_conn - SL_unc",0.216673582908379,0.0678663361928673,38.5565678530345,3.1926518368786,0.0028052362300785,32,"1001, 1008, 1014, 1017, 1025, 1027, 1035, 1038, 1041, 1047, 1051, 1059, 1060"
"high MM_conn - MM_unc",0.085946187487211,0.0834175200922023,37.0832646366079,1.03031338491259,0.309536309558515,32,"1001, 1008, 1014, 1017, 1025, 1027, 1035, 1038, 1041, 1047, 1051, 1059, 1060"
"low SL_conn - SL_unc",0.245357920710615,0.063057718042771,37.0832642228521,3.89100538881209,0.000400315382621485,32,"1001, 1008, 1014, 1017, 1025, 1027, 1035, 1038, 1041, 1047, 1051, 1059, 1060"
"low MM_conn - MM_unc",0.0052423154174337,0.0834175200922024,37.0832643016834,0.0628442971169522,0.950228014233802,32,"1001, 1008, 1014, 1017, 1025, 1027, 1035, 1038, 1041, 1047, 1051, 1059, 1060"
"high SL_conn - SL_unc",0.209902457905018,0.0660597596980743,33.9867108358588,3.17746323729266,0.00315806523475499,33,"1001, 1009, 1015, 1018, 1022, 1028, 1035, 1036, 1044, 1048, 1052, 1059, 1060"
"high MM_conn - MM_unc",0.0861019968184025,0.0813063069411288,32.4475904344454,1.05898299969209,0.297427537100576,33,"1001, 1009, 1015, 1018, 1022, 1028, 1035, 1036, 1044, 1048, 1052, 1059, 1060"
"low SL_conn - SL_unc",0.250191476535151,0.0616216738954391,32.7488838527307,4.06012139429514,0.000286521702712239,33,"1001, 1009, 1015, 1018, 1022, 1028, 1035, 1036, 1044, 1048, 1052, 1059, 1060"
"low MM_conn - MM_unc",0.0155552926736208,0.0816738683543219,32.9542953990285,0.190456176339511,0.850120121186093,33,"1001, 1009, 1015, 1018, 1022, 1028, 1035, 1036, 1044, 1048, 1052, 1059, 1060"
"high SL_conn - SL_unc",0.234847127410439,0.0673132820155948,38.2427214535592,3.48886758123057,0.0012373762968112,34,"1004, 1010, 1013, 1017, 1021, 1028, 1034, 1037, 1045, 1049, 1050, 1059, 1060"
"high MM_conn - MM_unc",0.0856852051246468,0.0826709970867067,36.6431840278805,1.03646028406768,0.306779138075054,34,"1004, 1010, 1013, 1017, 1021, 1028, 1034, 1037, 1045, 1049, 1050, 1059, 1060"
"low SL_conn - SL_unc",0.251707319412076,0.0628137323941035,37.2668190575508,4.00720208493301,0.000282979331435012,34,"1004, 1010, 1013, 1017, 1021, 1028, 1034, 1037, 1045, 1049, 1050, 1059, 1060"
"low MM_conn - MM_unc",-0.0240226599249959,0.0829198397839019,37.0447471588189,-0.28970943489039,0.773653941504446,34,"1004, 1010, 1013, 1017, 1021, 1028, 1034, 1037, 1045, 1049, 1050, 1059, 1060"
"high SL_conn - SL_unc",0.235430224077991,0.068720167632146,37.1121963737518,3.4259262191884,0.0015112847433479,35,"1001, 1008, 1014, 1020, 1022, 1029, 1033, 1037, 1045, 1051, 1047, 1059, 1060"
"high MM_conn - MM_unc",0.0878925115066722,0.0843544059791971,35.3934981352483,1.04194333996434,0.304503158700133,35,"1001, 1008, 1014, 1020, 1022, 1029, 1033, 1037, 1045, 1051, 1047, 1059, 1060"
"low SL_conn - SL_unc",0.252475573889271,0.0640719798592103,36.3038500825328,3.94049902069599,0.000355008673227035,35,"1001, 1008, 1014, 1020, 1022, 1029, 1033, 1037, 1045, 1051, 1047, 1059, 1060"
"low MM_conn - MM_unc",0.0136886389814256,0.0848166389292779,36.3675491881137,0.161390962365763,0.872678755961312,35,"1001, 1008, 1014, 1020, 1022, 1029, 1033, 1037, 1045, 1051, 1047, 1059, 1060"
"high SL_conn - SL_unc",0.221663873149164,0.0637127072614918,39.1368545534007,3.47911559054309,0.00124951843735891,36,"1004, 1006, 1012, 1018, 1025, 1028, 1031, 1037, 1044, 1051, 1054, 1059, 1060"
"high MM_conn - MM_unc",0.0857630671714825,0.078263187954712,37.6178833440057,1.09582895116808,0.280119892494977,36,"1004, 1006, 1012, 1018, 1025, 1028, 1031, 1037, 1044, 1051, 1054, 1059, 1060"
"low SL_conn - SL_unc",0.24799284499188,0.0592910572756656,38.0107168622197,4.18263489279457,0.000163580375337029,36,"1004, 1006, 1012, 1018, 1025, 1028, 1031, 1037, 1044, 1051, 1054, 1059, 1060"
"low MM_conn - MM_unc",0.0377912347989944,0.0784720812872687,38.0716603546834,0.481588281832989,0.63285521426908,36,"1004, 1006, 1012, 1018, 1025, 1028, 1031, 1037, 1044, 1051, 1054, 1059, 1060"
"high SL_conn - SL_unc",0.245609989214131,0.0721148368982341,36.2696320861716,3.40581771765951,0.00162609974370874,37,"1002, 1009, 1013, 1020, 1021, 1029, 1035, 1037, 1041, 1055, 1046, 1059, 1060"
"high MM_conn - MM_unc",0.0856674211554056,0.0888636268425772,34.976530643421,0.964032464116801,0.341647954167376,37,"1002, 1009, 1013, 1020, 1021, 1029, 1035, 1037, 1041, 1055, 1046, 1059, 1060"
"low SL_conn - SL_unc",0.251132603068403,0.0673955698730635,35.3995213871538,3.72624793501117,0.000675910394797414,37,"1002, 1009, 1013, 1020, 1021, 1029, 1035, 1037, 1041, 1055, 1046, 1059, 1060"
"low MM_conn - MM_unc",0.0147586853984758,0.0894359350415755,35.7307370825066,0.16501963546996,0.869858618321184,37,"1002, 1009, 1013, 1020, 1021, 1029, 1035, 1037, 1041, 1055, 1046, 1059, 1060"
