"file","mean_grey","sd_grey","mean_area","sd_area","mean_perimeter","sd_perimeter","mean_major","sd_major","mean_minor","sd_minor","mean_ar","sd_ar","mean_turning","sd_turning","duration","N_frames","max_net","net_disp","net_speed","gross_disp","gross_speed","max_step","min_step","sd_step","sd_gross_speed","max_gross_speed","min_gross_speed","id","date","time","time_point","culture_ID","comment"
"sample_00045",66.1427326732673,10.4431029018114,1837.4048019802,430.602210068742,183.296624257426,33.6685469236999,72.4188920792079,15.9237170334642,32.4181247524753,5.46705308955667,2.29646534653465,0.657584041235133,0,0.69,4.04,101,282.82,283,70.01,665.53,164.74,19.61,0.36,3.45,86.29,490.23,8.96,"sample_00045-68","21.04.22",15,"t2",45,NA
"sample_00045",77.1117333333333,15.9170510479915,901.59075,517.16078437996,117.71028,42.8811065217671,41.131665,12.6949814896862,25.988175,8.1261124665016,1.63596666666667,0.380581359586052,-0.32,0.74,1.24,30,97.35,25,19.82,263.02,212.11,30.41,1.81,6.21,120.72,622.99,45.17,"sample_00045-70","21.04.22",15,"t2",45,NA
"sample_00045",53.83908,3.76672199354647,450.7407,197.348728966644,80.56422,17.1292716768876,31.875768,5.88271423409084,17.327844,5.24770042128216,1.91256,0.335047519017825,-0.03,0.56,1.08,25,124.35,90,83.07,209.84,194.3,22.02,2.11,4.2,77.67,322.95,52.63,"sample_00045-71","21.04.22",15,"t2",45,NA
"sample_00045",72.5987837837838,8.16803588227759,2702.4227027027,1026.99827550745,229.915763513513,53.3634710344938,89.4211540540541,23.7126989256149,37.1279918918919,9.57054626314154,2.47783783783784,0.600259689797004,0.09,1.08,1.48,37,85.01,80,54.29,193.6,130.81,14.48,0.41,3.74,93.43,362.02,10.29,"sample_00045-74","21.04.22",15,"t2",45,NA
"sample_00045",68.3643137254902,7.48822559353068,1717.43823529412,1211.41671367518,170.313141176471,72.2250464948163,64.6191,30.5681143680372,29.9869941176471,10.0786883163666,2.1133137254902,0.626573171790688,0.02,0.99,2.08,51,105.44,38,18.32,375.49,180.52,44.65,0.4,6.83,119.36,564.18,9.91,"sample_00045-88","21.04.22",15,"t2",45,NA
"sample_00045",54.5071666666667,2.02491143313893,2133.35015625,554.343229879893,258.787153125,56.2280845845507,117.892546875,27.3100175570664,22.68354375,2.3882447435442,5.1508125,1.04503420805763,-0.02,0.4,1.92,48,723.16,723,376.64,1019.61,531.05,39.71,6.49,8.67,216.86,992.77,162.32,"sample_00045-90","21.04.22",15,"t2",45,NA
"sample_00045",49.7541315789474,2.74191418805394,338.409473684211,164.220873090175,73.9334960526316,29.8306955102489,28.3545828947368,10.8023253506043,14.8263039473684,2.70543848345407,1.93184210526316,0.746151405775928,0.07,1.34,1.8,38,67.72,67,37.31,358,198.89,51.83,1.78,10.33,116.04,494.2,44.5,"sample_00045-94","21.04.22",15,"t2",45,NA
"sample_00045",77.5355964912281,13.3213502450814,2301.8175,971.297181650813,211.44012631579,68.0178242376894,81.9813789473684,28.1754463314517,34.0663263157895,7.29638712231404,2.37394736842105,0.607528259808682,0.16,1.06,2.32,57,93.75,56,24.34,351.5,151.51,35.92,0.62,6.85,168.39,898.08,15.42,"sample_00045-97","21.04.22",15,"t2",45,NA
"sample_00046",64.5921764705882,3.50545478106974,1389.14702205882,515.471788406283,174.272214705882,61.1913331229126,58.5655014705882,17.9770232765223,29.6731588235294,5.40529627628988,2.00163235294118,0.616929587999802,-0.17,0.64,2.72,68,53.87,4,1.33,301.46,110.83,19.42,0.79,3.16,79.02,485.42,19.81,"sample_00046-1","21.04.22",15,"t2",46,NA
"sample_00046",72.601384,22.0238656731752,2462.60574,215.231157324792,222.7102776,24.1342472970077,93.1459176,14.9175822436256,34.43715,5.42587611587275,2.822456,0.769209926713663,0,0.23,5,125,769.18,769,153.84,847.48,169.5,12.77,0.47,2.61,65.21,319.23,11.74,"sample_00046-10","21.04.22",15,"t2",46,NA
"sample_00046",54.7048470588235,3.21728019009359,207.250411764706,24.7784876931219,53.2471129411765,3.95033291363159,21.9310358823529,2.02389701847833,12.0875347058824,1.47456095053634,1.84997647058823,0.333491378358985,-0.04,0.5,3.48,85,176.51,177,50.72,416.62,119.72,13.72,0.47,2.67,60.74,342.91,11.64,"sample_00046-116","21.04.22",15,"t2",46,NA
"sample_00046",57.826072,5.18185834173479,1886.68116,314.395570996399,212.9483844,26.8542700717767,88.989516,11.7455372276466,26.9371008,2.48119651175779,3.323832,0.49322579949788,0,0.47,5,125,945.4,945,189.08,990.9,198.18,20.58,1.93,2.6,65.03,514.61,48.18,"sample_00046-12","21.04.22",15,"t2",46,NA
"sample_00046",73.6024615384615,6.65163493366175,1315.98519230769,980.443308164546,140.727582692308,62.4959375382995,52.89165,24.6691955913514,27.7568307692308,9.48104661166411,1.86594871794872,0.430964032531715,-0.2,0.7,3.28,78,177.88,118,35.88,668.04,203.67,105.59,0.94,11.79,122.98,879.9,23.38,"sample_00046-124","21.04.22",15,"t2",46,NA
"sample_00046",56.6294242424242,9.03439103573009,1063.92579545455,686.038430194744,137.631886363636,56.5959874231058,54.0376159090909,24.2222855052122,22.9446,6.0472030163412,2.31265151515152,0.765462866354012,0,0.77,2.76,66,427.51,427,154.65,543.59,196.95,43.15,0.79,6.38,113.6,611.46,19.79,"sample_00046-132","21.04.22",15,"t2",46,NA
"sample_00046",95.6130740740741,13.0049519412531,3191.1975,259.080163854519,246.1428,30.6998474715579,97.42905,15.9160472058319,42.40005,4.79070778243996,2.35807407407407,0.577801731094534,-0.01,0.15,1.08,27,484.27,484,448.4,490.18,453.87,30.74,5.09,7.53,188.24,768.4,127.37,"sample_00046-14","21.04.22",15,"t2",46,NA
"sample_00046",78.3501323529412,6.61943470081401,2245.93643382353,333.070845275646,193.835680147059,24.0821449486078,79.1868507352941,11.6690273781164,36.0081330882353,4.52296325427514,2.21775,0.35970163319809,-0.06,0.48,2.72,68,402.75,403,148.07,1264.17,464.77,45.26,3.19,9.41,235.22,1131.42,79.77,"sample_00046-147","21.04.22",15,"t2",46,NA
"sample_00046",58.8590806451613,5.90602985369478,2028.88342741935,757.680069045598,213.936481451613,57.2441849669167,85.8983443548387,26.9243335237606,29.5073201612903,2.87338095844125,2.88254838709677,0.792118029734296,-0.03,0.59,2.48,62,480.34,480,193.69,620.96,250.39,25.4,6.29,3.45,86.24,635.07,157.33,"sample_00046-153","21.04.22",15,"t2",46,NA
"sample_00046",72.9374426229508,7.50983851474093,1961.03987704918,658.899705553449,188.360852459016,46.7132248153226,70.5704532786885,17.4682439182193,34.3681008196721,5.18479714673496,2.03393442622951,0.358470448286999,-0.16,0.49,2.44,61,97.54,77,31.74,360.76,147.85,22.6,1.66,4.07,101.66,564.93,41.6,"sample_00046-155","21.04.22",15,"t2",46,NA
"sample_00046",66.048672,9.56580481899442,2320.75692,100.6734432155,224.624178,17.1096586246445,94.7544804,7.74851991845211,31.351212,2.38644512446287,3.055136,0.451262035743343,0,0.12,5,125,894.31,894,178.86,954.65,190.93,15.06,3.98,2.24,56.04,376.54,99.59,"sample_00046-16","21.04.22",15,"t2",46,NA
"sample_00046",91.0118048780488,16.0948779309125,998.952256097561,371.468733819637,169.907081707317,56.1677462361694,55.5810146341463,14.767855942351,22.2750987804878,4.13537897382888,2.5070243902439,0.570448090881409,-0.03,1.45,1.68,41,73.44,71,42,190.64,113.48,18.38,0.67,4.29,93.83,433,16.75,"sample_00046-163","21.04.22",15,"t2",46,NA
"sample_00046",52.270023255814,3.16730736241649,1479.65808139535,639.101987696743,190.216538372093,58.1068121239494,79.7047534883721,27.8725789896915,22.8315453488372,3.22334341382209,3.42895348837209,0.987981346302805,0.07,0.73,1.76,43,222.91,223,126.65,335.65,190.71,17.39,1.06,3.84,88.63,434.82,26.48,"sample_00046-166","21.04.22",15,"t2",46,NA
"sample_00046",71.7651379310345,3.01066597778034,2296.06719827586,242.209075156516,200.255531896552,16.3819494324364,83.496126724138,7.42107894142378,34.9056931034483,2.23926511438361,2.39196551724138,0.198978264308621,0,0.51,2.32,58,789.85,790,340.45,1149.36,495.41,43.42,5.12,9.09,227.18,1085.59,128.04,"sample_00046-17","21.04.22",15,"t2",46,NA
"sample_00046",49.6211698113208,2.17430501483409,748.634858490566,179.942065343008,118.169830188679,20.0224740113414,48.4268433962264,9.04825437594625,19.5993254716981,2.12801375457849,2.49024528301887,0.508379057006012,0,0.05,2.12,53,1404.26,1404,662.39,1408.9,664.58,41.46,20.17,3.39,84.64,1036.45,504.21,"sample_00046-170","21.04.22",15,"t2",46,NA
"sample_00046",50.9749019607843,1.71688012691512,971.928529411765,538.510268787926,136.629132352941,54.9118494508861,58.4940705882353,25.9462199993124,19.8407911764706,3.648207265421,2.84113725490196,0.976176931085914,-0.01,0.47,2.08,51,418.75,419,201.32,478.07,229.84,19.53,4.87,2.55,52.73,348.4,121.65,"sample_00046-172","21.04.22",15,"t2",46,NA
"sample_00046",67.0004390243902,3.95999374398989,1440.21951219512,1219.21570758908,141.595408536585,81.5054693922307,51.8319987804878,30.3213451847858,28.4146024390244,13.1896826962969,1.73539024390244,0.384574172172858,-0.07,0.94,1.64,41,82.5,82,50.3,131.96,80.46,10.52,0.54,2.19,55.27,262.91,13.4,"sample_00046-19","21.04.22",15,"t2",46,NA
"sample_00046",95.6387704918033,9.16738689913658,2652.90270491803,621.740579301666,201.731230327869,35.6607883290977,74.5569479508197,13.6884257171835,44.7579774590164,6.00056354250917,1.67360655737705,0.281090131640024,-0.01,0.48,5,122,1598.73,1599,319.75,2682.3,536.46,42.79,5.9,5.67,125.61,816.88,147.55,"sample_00046-20","21.04.22",15,"t2",46,NA
"sample_00046",63.1208846153846,3.97990976105663,595.536923076923,108.283260678435,90.8969538461538,9.78322250306026,32.8610769230769,4.12322107409318,22.9557115384615,2.10528580878263,1.436,0.177050275345733,-0.01,0.14,1.08,26,249.01,249,230.56,252.18,233.5,20.52,4.65,2.78,43.55,359.96,116.3,"sample_00046-202","21.04.22",15,"t2",46,NA
"sample_00046",44.3909333333333,0.671581557597994,244.944,101.105683632319,60.675885,20.8114058725769,24.47982,9.03865606445354,12.640455,1.32580505246032,1.93886666666667,0.66750739287309,0.01,0.1,1.32,30,933.63,934,707.29,942.18,713.77,65.9,16.69,12.14,120.28,1000.66,417.18,"sample_00046-206","21.04.22",15,"t2",46,NA
"sample_00046",59.3531666666666,4.04340508673102,1587.21525,1163.56680869835,178.58421,91.9683271618423,68.38047,37.0211908532001,27.184005,6.32512138590554,2.44646666666667,0.968033546488156,-0.02,0.84,1.28,30,217.88,218,170.22,298.34,233.08,36.4,2.43,6.46,102.54,442.94,60.75,"sample_00046-207","21.04.22",15,"t2",46,NA
"sample_00046",69.3328064516129,15.9149541572685,1419.60991935484,525.253002292897,159.127896774194,34.6023163438277,60.520064516129,15.9180821251347,29.0613629032258,6.90687713617097,2.14316129032258,0.677077991409862,0.08,0.75,1.24,31,101.37,85,68.37,127.94,103.18,22.18,0.39,4.65,116.11,554.4,9.81,"sample_00046-24","21.04.22",15,"t2",46,NA
"sample_00046",66.042096,17.5521915507051,2172.21588,213.205391415779,202.452858,24.9796284943072,81.7161696000001,12.562340583474,34.29135,3.55151458213208,2.441144,0.598126331245358,-0.03,0.77,5,125,322.23,322,64.45,670.6,134.12,14.59,0.21,3.53,88.15,364.68,5.16,"sample_00046-30","21.04.22",15,"t2",46,NA
"sample_00046",66.262408,4.22936835651575,2938.80312,91.6273355996909,242.35038,6.69516339287838,105.369822,3.78842741974735,35.547498,1.46430572502697,2.971656,0.193417278475588,-0.05,0.44,5,125,1253.93,1097,219.37,2099.05,419.81,27.38,1.95,6.13,153.36,684.38,48.72,"sample_00046-35","21.04.22",15,"t2",46,NA
"sample_00046",98.0985479452055,27.7699846217104,1556.43996575342,517.492171592441,167.487583561644,42.8942359005595,60.0784212328767,17.0017575566957,32.4112068493151,5.58774542388741,1.86335616438356,0.503707817915831,-0.12,0.64,2.92,73,101.71,36,12.23,332.21,113.77,19.32,0.35,3.45,86.27,482.99,8.82,"sample_00046-36","21.04.22",15,"t2",46,NA
"sample_00046",71.120912,9.09232742305291,2662.71624,240.137197166466,241.2508212,23.0360776387561,96.0282216,12.4222099810444,35.7831756,4.65867697146089,2.762528,0.633840006982529,0.04,0.72,5,125,232.19,173,34.55,625.81,125.16,12.24,0.32,3.21,80.14,306.02,8.01,"sample_00046-37","21.04.22",15,"t2",46,NA
"sample_00046",48.432224,6.75655495446053,561.22794,342.181062549119,88.4280888,26.948912574507,35.1042336,10.773993997027,19.0937736,5.06572678547747,1.848288,0.3296839595147,-0.05,0.34,5,125,2553.6,2554,510.72,2780.6,556.12,49.58,1.24,7.52,188,1239.48,30.88,"sample_00046-38","21.04.22",15,"t2",46,NA
"sample_00046",59.0394838709677,2.40422672074228,975.155080645161,463.523519647549,137.786356451613,56.8225472014876,51.363014516129,20.2493223078214,22.8344225806452,4.73000177275933,2.19270967741936,0.656771811897577,0.1,1.32,1.28,31,42.46,32,25.33,167.93,131.2,20.41,0.59,5.83,146.55,510.13,14.78,"sample_00046-4","21.04.22",15,"t2",46,NA
"sample_00046",65.537552,11.063674287196,1223.23284,454.035322201353,155.2841928,42.7899952856501,56.9302992,15.8032295007657,26.9282556,5.26276694776623,2.163368,0.682114803694624,-0.18,0.94,5,125,96.73,90,18.04,674.85,134.97,19.18,0.38,4.13,103.23,479.53,9.42,"sample_00046-40","21.04.22",15,"t2",46,NA
"sample_00046",62.645171875,9.07447276102722,2392.7146875,377.517767364521,233.55255234375,25.1782338255187,95.3588953125,12.2146564799942,32.094478125,4.41361606402562,3.03425,0.597952856877212,-0.02,0.46,2.56,64,433,423,165.12,571.76,223.34,28.27,4.8,2.95,73.64,706.74,119.89,"sample_00046-41","21.04.22",15,"t2",46,NA
"sample_00046",56.94216,3.38029447068912,1536.5862,384.26485309921,172.322883,32.1187324827972,69.651495,15.5081708662354,27.804384,4.85391423578025,2.54276,0.594120909840921,0.02,0.23,2,50,322.46,322,161.23,333.97,166.99,11.06,1.43,2.14,53.45,276.49,35.81,"sample_00046-42","21.04.22",15,"t2",46,NA
"sample_00046",73.8973173076923,5.08809118893146,1310.62283653846,701.315082289588,147.981275480769,50.6101936255531,54.9950278846154,19.1737812966405,28.3075918269231,9.27929421631659,1.99668269230769,0.60189958625218,0.15,1.18,4.24,104,80.67,31,7.32,692.61,163.35,57.65,0.57,7.59,174.73,1441.21,14.35,"sample_00046-43","21.04.22",15,"t2",46,NA
"sample_00046",81.340384,7.16119032588947,3525.2253,126.943878532742,262.6784964,10.3787154192393,109.8906588,7.27542525634951,41.0131188,2.90216402508447,2.7018,0.325204352627301,-0.02,0.53,5,125,606.25,513,102.68,1522.57,304.51,24.64,0.52,5.72,143.03,616.01,12.92,"sample_00046-44","21.04.22",15,"t2",46,NA
"sample_00046",56.0975,4.53186736840649,1804.275,649.762917516976,203.892255,49.6382043451106,80.538435,24.5985963564126,27.8208,3.99045975967941,2.8694,0.778560811967206,-0.06,0.92,1.32,30,305.51,289,219.2,345.23,261.54,30.23,1.42,6.61,125.23,634.51,35.58,"sample_00046-45","21.04.22",15,"t2",46,NA
"sample_00046",68.9277314814815,11.1009743671079,2514.74625,285.359342056041,219.4425,20.72924704238,93.44805,12.5774443498343,34.5316125,3.82094357574468,2.74986111111111,0.505832698475842,0.04,0.44,4.32,108,793.24,762,176.5,1824.19,422.27,39.07,3.15,7.79,194.69,976.77,78.63,"sample_00046-46","21.04.22",15,"t2",46,NA
"sample_00046",74.369672,12.6070579232531,2717.69742,326.328618134701,234.1027008,23.8317786101099,92.3100624,9.41856660014876,37.7767152,5.27458397801552,2.508392,0.514355185049297,-0.05,0.56,5,125,226.13,226,45.23,732.08,146.42,16.02,0.74,2.15,53.73,400.41,18.44,"sample_00046-47","21.04.22",15,"t2",46,NA
"sample_00046",64.3720555555555,6.95462814658215,2423.3175,708.120939230476,215.96235,43.9119771617425,80.456925,17.634063525506,37.6419,6.58661408771394,2.16177777777778,0.424098896737349,0.07,0.71,2.16,54,281.64,269,124.41,340.12,157.46,16.55,0.27,4.22,105.48,413.71,6.73,"sample_00046-50","21.04.22",15,"t2",46,NA
"sample_00046",73.3950782608696,5.91687788130215,2580.18456521739,724.461962180947,223.681077391304,49.3440436386193,86.945752173913,21.424114905817,37.3679765217391,5.5162271808391,2.34826956521739,0.578116501974362,-0.07,1,4.64,115,123.56,98,21.16,643.32,138.65,27.18,0.18,4.9,113.02,672.43,4.55,"sample_00046-61","21.04.22",15,"t2",46,NA
"sample_00046",85.3681428571428,10.9297321306153,1420.50857142857,917.899832261269,163.515664285714,73.6038486798718,55.0034357142857,24.8724299872781,29.7826071428571,7.95870479194392,1.77873015873016,0.447359067962955,-0.22,0.77,2.6,63,47.17,47,17.95,380.53,146.36,19.54,0.65,3.65,76.99,430.92,16.33,"sample_00046-62","21.04.22",15,"t2",46,NA
"sample_00046",62.3538518518519,13.3706160982044,1959.795,472.323014420406,204.21285,27.4816273734887,82.3005,11.2421470302062,30.2802,7.02112699135784,2.86388888888889,0.757904949152389,0.02,0.45,2.16,54,380.86,381,176.32,420.94,194.88,21.02,1.48,3.05,76.32,525.6,37.04,"sample_00046-64","21.04.22",15,"t2",46,NA
"sample_00046",53.131320754717,8.34481660805442,782.368301886792,318.813180741652,108.184211320755,24.1432488706324,43.6525811320755,10.2144785589699,22.1259141509434,5.79013626264012,2.01477358490566,0.428368804146319,0.09,0.43,2.12,53,212.98,213,100.46,902.04,425.49,37.93,0.47,8.66,216.41,948.16,11.63,"sample_00046-69","21.04.22",15,"t2",46,NA
"sample_00046",56.6480434782609,11.1732084855542,313.786956521739,165.310122698075,60.5864152173913,16.408771016645,22.8671804347826,5.11339055157097,16.5792913043478,4.92492725856877,1.41991304347826,0.239070722332702,-0.15,0.91,1.12,23,141.02,141,125.92,294.81,263.22,101,2.33,23.66,281.6,1262.47,29.07,"sample_00046-71","21.04.22",15,"t2",46,NA
"sample_00046",53.685568627451,4.89882256569842,1372.66411764706,519.412973962632,175.226744117647,48.0648328125103,73.8183970588235,22.8769243500244,22.7432911764706,4.66080482212789,3.21950980392157,0.944385056479591,0.01,0.45,2.12,51,368.07,368,173.62,398.68,188.06,27.56,2.24,3.88,71.34,397.75,38.78,"sample_00046-87","21.04.22",15,"t2",46,NA
"sample_00046",81.4580684931507,4.048151077717,2246.24373287671,1412.46248969277,185.596520547945,88.134787442886,76.389047260274,37.5322716226473,32.0804383561644,11.2642948576696,2.21516438356164,0.523435632615538,0.01,0.91,3,73,1593.77,1594,531.26,1708.14,569.38,44.07,0.41,14.93,374.03,1101.64,5.19,"sample_00046-9","21.04.22",15,"t2",46,NA
"sample_00046",47.7291958762887,0.923047010801446,601.312268041237,70.026965870078,100.094288659794,10.0663507044341,40.5265128865979,4.24220967093825,18.8938345360825,1.31041910265461,2.15488659793814,0.277827017385543,0,0.05,3.88,97,2236.65,2237,576.46,2244.29,578.43,27.84,19.27,1.7,42.63,696.06,481.85,"sample_00046-92","21.04.22",15,"t2",46,NA
"sample_00046",71.6741875,8.59294593840005,3135.61125,642.704566859844,257.062865625,44.216372612173,111.139678125,19.5612417416999,35.51529375,4.50139948404495,3.12585416666667,0.500229096007927,-0.01,0.49,1.92,48,615.08,615,320.35,1248.03,650.02,51.22,6.68,12.14,303.52,1280.4,166.89,"sample_00046-96","21.04.22",15,"t2",46,NA
"sample_00047",80.2566393442623,3.37035037064673,3121.71842213115,425.986454176127,214.461309836066,19.1339444319779,80.5037754098361,7.3008726913641,49.0254823770492,5.11505501332849,1.66017213114754,0.213819290837529,-0.04,0.12,4.88,122,1967.9,1966,402.93,3681.65,754.44,40.91,12.31,5.68,141.93,1022.8,307.77,"sample_00047-1","21.04.22",15,"t2",47,NA
"sample_00047",76.1993846153846,12.5881075053462,755.145865384615,418.915631035619,126.709234615385,66.781902136607,42.1143923076923,16.0704489950013,21.4696730769231,6.82860292101145,2.04073076923077,0.700319787393862,-0.3,1.04,1.08,26,87.13,85,78.54,268.94,249.02,59.21,3.09,11.48,171.83,740.17,77.22,"sample_00047-101","21.04.22",15,"t2",47,NA
"sample_00047",54.7077307692308,1.78747935501795,1122.94038461538,223.855645837549,128.283126923077,12.7598425976673,47.6337634615385,3.64285451972921,29.7865038461539,4.93170384398583,1.64788461538462,0.324694481249445,0.03,0.5,1.04,26,716.99,717,689.41,784.77,754.59,40.05,11.21,7.37,184.16,1001.24,280.23,"sample_00047-106","21.04.22",15,"t2",47,NA
"sample_00047",74.8629615384616,2.35687273784513,2599.16538461538,233.028767435021,194.63625,11.0305902874776,71.7974653846154,4.08281313602781,45.9557134615385,2.93515930352284,1.56501282051282,0.0626255608554596,-0.02,0.09,3.12,78,2081.69,2082,667.21,2292.49,734.77,34.59,18.26,3.06,76.55,864.67,456.55,"sample_00047-107","21.04.22",15,"t2",47,NA
"sample_00047",47.4618235294118,0.767631519501786,268.711544117647,27.9804832415349,60.4978279411765,3.99161585516198,24.4848705882353,1.93961237642355,13.9701176470588,0.892015891443776,1.75941176470588,0.179656425914992,0,0.07,1.36,34,913.13,913,671.42,920.79,677.05,31.85,21.29,2.22,55.48,796.18,532.37,"sample_00047-117","21.04.22",15,"t2",47,NA
"sample_00047",69.5930930232558,10.1038072145719,1227.13587209302,886.763217558581,156.205203488372,77.8639399784087,55.6794941860465,25.8893981295921,24.5435651162791,8.8537077423713,2.23162790697674,0.683149952975389,0.07,0.99,1.72,43,89.07,34,19.9,382.69,222.49,30.95,0.77,6.35,158.62,773.77,19.3,"sample_00047-119","21.04.22",15,"t2",47,NA
"sample_00047",48.8351851851852,2.96578768101039,301.62375,96.2989552133193,63.9435,10.3694669985883,25.9575,4.25122259789896,14.5932,1.82132014010054,1.78477777777778,0.210466836599442,-0.02,0.28,2.2,54,1470.02,1451,659.59,1502.99,683.18,59.84,9.33,5.86,96.86,1031.25,233.28,"sample_00047-12","21.04.22",15,"t2",47,NA
"sample_00047",62.2671666666667,12.5157572954601,1117.32267857143,521.860887952149,141.018685714286,50.8290984253154,56.789775,24.3074443059073,24.6264107142857,6.8404795088978,2.41661904761905,1.26805024045235,0.05,0.64,1.68,42,144.34,27,15.95,348.25,207.29,26.77,2.19,4.45,111.33,669.15,54.72,"sample_00047-124","21.04.22",15,"t2",47,NA
"sample_00047",69.6755396825397,11.9902432699169,914.113928571429,223.393696487582,118.084307142857,22.1321946706636,42.858,9.56341228255527,27.3515785714286,5.34501268951777,1.67277777777778,0.750754533236815,-0.07,0.85,2.6,63,107.34,84,32.21,354.79,136.46,23.88,0.28,4.3,101.64,597.04,6.9,"sample_00047-125","21.04.22",15,"t2",47,NA
"sample_00047",76.2962857142857,13.5460955985537,1648.84178571429,678.087365642053,190.428975,56.9296010793029,74.1472071428572,23.7090759999064,27.5851285714286,6.49542027533155,2.75652380952381,0.876355208028567,0.08,0.94,1.72,42,101.56,54,31.39,257.24,149.56,38.03,0.54,6.77,123.72,490.28,13.4,"sample_00047-129","21.04.22",15,"t2",47,NA
"sample_00047",77.27775,2.31041740283032,2390.664375,107.900647404092,188.411303571429,4.4517114094739,71.6833125,1.7784968563381,42.4619839285714,1.61504499969313,1.69107142857143,0.0861489024347129,-0.05,0.1,3.36,84,1160.06,973,289.61,2120.89,631.22,34.32,9.32,4.34,108.54,858.02,232.89,"sample_00047-13","21.04.22",15,"t2",47,NA
"sample_00047",58.7888709677419,2.94622491494834,832.823709677419,476.890940032795,112.216093548387,41.8702804088806,41.8672016129032,14.4042921127031,23.2025806451613,7.87986693308414,1.83590322580645,0.347156290916038,-0.03,1.2,1.24,31,85.49,85,68.94,160.58,129.5,43.31,1.11,7.54,188.6,1082.69,27.77,"sample_00047-136","21.04.22",15,"t2",47,NA
"sample_00047",58.5912127659574,5.01678860963331,732.528670212766,292.743852544638,103.663972340426,30.9688117621861,39.9262787234043,14.2219727390086,22.8686265957447,4.15504991335649,1.75670212765957,0.583032958830229,-0.06,0.72,1.96,47,89.49,36,18.15,372.99,190.3,56.57,2.02,8.36,110.44,589.18,50.45,"sample_00047-138","21.04.22",15,"t2",47,NA
"sample_00047",144.117328,14.9881774676856,6938.65116,1030.60215392065,363.5299116,44.3964774760768,143.948502,20.3040034236442,61.3697796,3.29453497447946,2.351728,0.34743596244488,0.01,0.19,5,125,522.28,522,104.46,1076.65,215.33,24.74,1.46,3.54,88.59,618.42,36.38,"sample_00047-14","21.04.22",15,"t2",47,NA
"sample_00047",75.2393571428571,2.51347997824635,2351.41553571429,348.925503878508,187.423489285714,22.9796354645924,71.9679214285714,9.13966189031551,41.1416357142857,4.39747758399542,1.74342857142857,0.15727963955141,-0.01,0.33,1.68,42,888.67,889,528.97,962.19,572.73,29.4,18.59,2.77,69.29,734.96,464.76,"sample_00047-152","21.04.22",15,"t2",47,NA
"sample_00047",61.24736,2.84558029231298,2455.65108,106.174052819275,252.1971612,10.0294484737887,115.3669716,5.04169451171819,27.13662,1.37427440759807,4.266632,0.338196152665017,0.01,0.22,5,125,2847.92,2848,569.58,3044.34,608.87,32.97,3.98,7.72,192.91,824.29,99.38,"sample_00047-16","21.04.22",15,"t2",47,NA
"sample_00047",59.7784375,3.37572067275773,860.10609375,276.888439917696,117.5149265625,31.5305257318998,43.2809578125,11.7245248147406,24.8740875,5.08085383407413,1.7724375,0.493511900533049,-0.08,1.2,1.28,32,63.31,63,49.46,181.42,141.73,18.36,0.83,4.57,114.26,459.1,20.77,"sample_00047-168","21.04.22",15,"t2",47,NA
"sample_00047",68.5783495934959,13.8126570614815,1555.03701219512,717.144718170512,165.339867073171,56.7452953559855,60.6896451219512,21.7275112531272,30.7341987804878,8.39565776879916,1.98165040650406,0.618460900121699,0.07,0.97,5,123,146.6,128,25.56,618.35,123.67,22.96,0.33,4.29,103.63,573.92,8.22,"sample_00047-17","21.04.22",15,"t2",47,NA
"sample_00047",81.3403043478261,11.0223944290075,437.875434782609,391.805216681862,80.5439347826087,45.7371029585351,30.5516152173913,18.494837979816,16.7883065217391,4.66790347889189,1.83182608695652,0.81684891515973,0.22,0.59,1.04,23,66.63,43,40.91,167.43,160.99,33.97,1.44,7.06,115.75,424.64,36.11,"sample_00047-172","21.04.22",15,"t2",47,NA
"sample_00047",69.9308076923077,18.4790438584235,1373.39394230769,375.887405661039,151.547728846154,20.5993714788397,57.0997038461538,7.95954377352023,30.3929134615385,6.48928902091065,1.96942307692308,0.560860351465633,-0.14,0.49,1.04,26,65.18,65,62.67,143.47,137.95,21.62,1.35,5.13,128.33,540.44,33.76,"sample_00047-173","21.04.22",15,"t2",47,NA
"sample_00047",66.6924227642277,17.4384682268396,1713.19445121951,362.982782774657,180.17863902439,36.0196966127093,70.5931792682927,16.3755288656517,31.0494731707317,5.73907141557994,2.34843089430894,0.732135738123552,-0.03,0.76,5,123,174.56,175,34.91,609.74,121.95,24.02,0.39,3.38,76.03,600.55,4.91,"sample_00047-20","21.04.22",15,"t2",47,NA
"sample_00047",79.167936,12.3359377101791,4421.85156,200.588126625711,308.10537,23.901096941138,135.604854,15.4730209059039,42.0106824,4.43620551500277,3.286968,0.571173931703876,0.09,0.44,5,125,391.19,184,36.76,2068.73,413.75,32.06,3.91,7.44,186.06,801.56,97.86,"sample_00047-21","21.04.22",15,"t2",47,NA
"sample_00047",80.47772,6.75810499493613,4565.93112,198.711876903028,315.1495188,17.5215608286006,140.2465428,10.3513611699581,41.584914,1.95641645199922,3.388608,0.355580168720215,-0.02,0.32,5,125,1805.05,1805,361.01,2746.97,549.39,34.84,4.59,7.84,196.04,870.96,114.65,"sample_00047-22","21.04.22",15,"t2",47,NA
