"file","mean_grey","sd_grey","mean_area","sd_area","mean_perimeter","sd_perimeter","mean_major","sd_major","mean_minor","sd_minor","mean_ar","sd_ar","mean_turning","sd_turning","duration","N_frames","max_net","net_disp","net_speed","gross_disp","gross_speed","max_step","min_step","sd_step","sd_gross_speed","max_gross_speed","min_gross_speed","id","date","time_point","culture_ID","comment"
"sample_00049",60.7816724137931,6.64062359404906,1269.92114224138,466.638627057965,162.074296551724,45.3571860214644,62.4410146551724,18.4719251823103,25.2162426724138,4.92640981340126,2.49044827586207,0.703056103207896,-0.02,1.22,4.72,116,99.78,26,5.56,591.85,125.39,24.33,0.12,4.23,101.79,608.3,2.9,"sample_00049-73","17.04.2022","t1",49,NA
"sample_00049",52.8620789473684,10.8002682884133,466.607960526316,313.281074002771,74.9628355263158,27.6705021650945,28.2357473684211,9.61800369525219,19.0789105263158,7.62720237900448,1.55339473684211,0.379999042635614,0,0.38,1.6,38,540.12,529,330.35,605.41,378.38,52.15,1.09,11.43,221.75,697.32,27.15,"sample_00049-76","17.04.2022","t1",49,NA
"sample_00049",48.8944,2.01002018517914,459.27,108.801876247609,81.695115,13.699843502719,30.78594,4.34836848624147,18.74502,2.39176243156986,1.64743333333333,0.150598045353742,0.03,0.4,1.36,30,762.7,763,560.81,812.24,597.24,83.11,13.95,14.33,100.17,816.27,348.83,"sample_00049-77","17.04.2022","t1",49,NA
"sample_00049",69.7694545454545,6.460331754692,2231.73409090909,1013.55919980844,207.269427272727,66.7882174632693,76.9881681818182,26.0433788249763,35.0657590909091,7.1601076230286,2.16527272727273,0.594542590606808,0.22,1.41,1.32,33,70.44,69,51.94,180.45,136.7,26.25,0.72,5.38,134.44,656.25,17.99,"sample_00049-88","17.04.2022","t1",49,NA
"sample_00049",53.0155445544554,2.72987084868406,624.594207920792,162.867544328563,98.3837628712872,17.1900611274752,36.6065866336634,7.9580202344581,21.6902361386139,3.48829234175634,1.72535643564356,0.474801002192675,-0.09,0.56,4.04,101,109.01,42,10.46,539.64,133.57,14.2,0.3,3.22,80.62,355.07,7.43,"sample_00049-94","17.04.2022","t1",49,NA
"sample_00049",70.3976060606061,1.91820278769788,3991.77204545455,668.58982394145,318.072763636364,43.4984200946837,142.791770454545,21.3192799652802,35.207325,3.37315666976624,4.03037878787879,0.50793000017875,0,0.26,2.64,66,2212.88,2213,838.21,2309.54,874.83,44.92,19.98,4.67,116.82,1123.05,499.57,"sample_00049-99","17.04.2022","t1",49,NA
"sample_00050",69.052104,4.42772324408307,3756.56616,296.54627806572,275.90382,16.3125375423706,112.0876056,8.95013270599762,42.838956,3.77592071488061,2.645272,0.373180821344499,-0.02,0.27,5,125,446.88,337,67.33,1182.47,236.49,26.42,0.97,3.91,97.85,660.38,24.13,"sample_00050-10","17.04.2022","t1",50,NA
"sample_00050",57.0268,7.18267940840123,2325.61206,573.007789754961,227.8945368,37.3379002614145,90.8425044,12.5735386071369,32.0697144,6.79798440604502,2.947128,0.592445001884618,-0.01,0.53,5,125,622.26,620,124.02,874.53,174.91,22.35,0.31,3.37,84.27,558.75,7.79,"sample_00050-11","17.04.2022","t1",50,NA
"sample_00050",54.2822571428571,10.8155480602555,490.200428571429,310.13998913885,75.4010485714286,27.9866456839147,28.19286,10.1999987145674,19.9209085714286,6.9434304193783,1.42074285714286,0.211866959206388,0.09,0.23,1.48,35,309.75,310,209.29,471.37,318.49,38.43,2.47,8.68,156.44,537.17,61.78,"sample_00050-110","17.04.2022","t1",50,NA
"sample_00050",44.4005588235294,0.952019518235632,440.937794117647,177.845385372789,110.667798529412,37.3059567272084,45.5012735294118,15.7194402973084,12.1411852941176,1.89713927295528,3.77,1.31151127260951,0,0.13,1.44,34,561.53,562,389.95,567.38,394.01,50.84,7.59,7.37,105.74,688.19,189.65,"sample_00050-113","17.04.2022","t1",50,NA
"sample_00050",52.3511851851852,1.41022390576371,1212.57,319.644087627612,166.68345,41.3066618260975,60.70035,11.4874828321291,25.11525,2.51204715758345,2.40914814814815,0.344230658772205,0.06,0.67,1.08,27,183.93,184,170.31,192.89,178.6,14.68,2.2,2.7,67.41,367.08,55.12,"sample_00050-118","17.04.2022","t1",50,NA
"sample_00050",58.668792,4.22154572535059,2434.52466,105.50674746202,254.68263,11.8827031392238,115.8254964,5.70812950784702,26.830278,1.82483642655595,4.34644,0.457714384812752,-0.07,0.47,5,125,1119.79,908,181.57,2306.42,461.28,32.86,2.85,8.13,203.2,821.6,71.28,"sample_00050-12","17.04.2022","t1",50,NA
"sample_00050",74.335368,3.45671284636048,2172.47832,59.0833823288489,177.8282748,3.55768552850626,66.1145004,1.92064379890652,41.870034,1.57243704099309,1.5828,0.107087166786327,0.01,0.14,5,125,2849.37,2849,569.87,3585.33,717.07,37.83,7.1,4.97,124.28,945.83,177.48,"sample_00050-13","17.04.2022","t1",50,NA
"sample_00050",52.2940638297872,1.13640557296767,482.652287234043,112.384563997703,79.3144244680851,11.1372062074698,29.1820595744681,4.52557797122714,20.8255308510638,2.20895612951578,1.40189361702128,0.157566719345579,0.07,0.61,1.88,47,157.29,117,62.25,233.31,124.1,14.84,0.28,3.39,84.67,370.89,6.94,"sample_00050-14","17.04.2022","t1",50,NA
"sample_00050",64.313824,6.64190403261381,1271.78424,115.167390794625,169.039386,9.88056138764923,73.998846,6.21138963307041,22.0328424,2.78322274661234,3.425296,0.565577509932932,0,0.14,5,125,3267.96,3268,653.59,3604.38,720.88,47.8,14.32,6.14,153.54,1195.05,357.88,"sample_00050-15","17.04.2022","t1",50,NA
"sample_00050",69.12216,1.72969778919194,1853.87616,107.365850587763,165.4309332,9.4223368375729,60.742872,2.41628773851509,38.8676232,1.65653083703691,1.565888,0.0966405224563959,-0.03,0.45,5,125,1805.19,1805,361.04,2986.58,597.32,34.51,5.45,4.71,117.72,862.69,136.18,"sample_00050-17","17.04.2022","t1",50,NA
"sample_00050",63.764592,14.6104386341476,1727.38008,225.26042636554,208.7454564,26.8874624524752,92.985894,16.8609420165107,24.7535676,6.74157469918174,4.177096,1.57505408214366,-0.01,0.23,5,125,1930.46,1930,386.09,2211.18,442.24,29.07,2.53,7.41,185.14,726.78,63.23,"sample_00050-18","17.04.2022","t1",50,NA
"sample_00050",67.8365784313725,2.05427802564767,3367.65838235294,635.513360376698,378.461183823529,68.5751749640073,159.662832352941,29.0642439346528,26.694225,2.0840483746565,5.96641176470588,1.10692562696082,0,0.11,4.08,102,1171.78,1172,287.2,1190.36,291.75,18.74,4.46,2.91,72.64,468.45,111.4,"sample_00050-19","17.04.2022","t1",50,NA
"sample_00050",46.7452222222222,1.19688306725524,239.8865625,74.9606154823486,54.4323375,9.18790802656186,20.4798375,3.34226327977322,14.63900625,2.20206733899955,1.40454166666667,0.148340200690322,0.01,0.11,3.16,72,1450.7,1451,459.08,1519.24,480.77,69.75,13.68,9.13,57.86,595.43,342.08,"sample_00050-2","17.04.2022","t1",50,NA
"sample_00050",59.08168,8.79607631514958,1400.64228,829.923563364071,161.0634132,66.3867130720822,63.2657952,28.265682397993,25.7549544,7.41454566698616,2.394328,0.836992916068223,0,0.58,5,125,736.28,736,147.26,857.61,171.52,18.68,1.27,2.97,74.33,467,31.85,"sample_00050-20","17.04.2022","t1",50,NA
"sample_00050",72.59728,9.86740151728031,2699.98272,507.255213843558,242.6456088,47.5251131099132,86.50962,16.4683240755267,40.4228232,6.94210551607161,2.24524,0.705811754122914,-0.06,0.93,5,125,426.06,424,84.88,735.16,147.03,23.4,1.77,4.09,102.13,585,44.21,"sample_00050-21","17.04.2022","t1",50,NA
"sample_00050",46.515,1.1949321190891,315.2925,154.093094198954,68.26935,19.3892686991462,26.3859,8.21747890297074,14.55795,2.55987019934605,1.78811111111111,0.323936286866288,0.04,0.12,1.12,27,373.28,373,333.28,382.41,341.44,34.74,7.87,5.13,79.38,476.79,196.75,"sample_00050-44","17.04.2022","t1",50,NA
"sample_00050",57.2358372093023,11.6063356591136,1947.70151162791,677.130511792363,209.896006395349,57.2079226038475,82.9846412790698,24.0168359893432,29.2442023255814,6.75702789118336,2.88298837209302,0.788816693746899,-0.05,0.93,3.44,86,365.28,173,50.23,689.99,200.58,22.55,1.54,4.11,102.81,563.74,38.4,"sample_00050-49","17.04.2022","t1",50,NA
"sample_00050",48.0807692307692,3.32971221948915,375.364903846154,123.472975655568,79.7287673076923,25.3127780507867,28.6655884615385,8.0511242304576,16.6634134615385,3.20964483815757,1.77765384615385,0.620205575099592,0.09,0.73,1.08,26,52.73,17,16.12,148.2,137.22,13.02,1.66,3.26,79.94,325.44,41.53,"sample_00050-53","17.04.2022","t1",50,NA
"sample_00050",51.7511282051282,4.18253297202524,440.344038461538,253.75898959356,79.1337807692308,29.7379201754316,29.889,11.860094877261,18.0123230769231,4.22222019123461,1.67879487179487,0.592541012548462,-0.08,0.98,1.56,39,108.47,30,19.53,367.84,235.79,32.44,1.47,5.17,129.36,811.12,36.78,"sample_00050-54","17.04.2022","t1",50,NA
"sample_00050",50.6635662650602,8.30598396572303,1127.82009036145,431.684554137463,153.221844578313,41.2797308745356,65.3867620481928,18.7674050780017,21.465,6.12403887800104,3.13910843373494,0.929111351094627,0.02,0.56,3.36,83,572.71,330,98.3,1243.38,370.05,28.39,1.53,5.91,149.76,709.74,38.35,"sample_00050-68","17.04.2022","t1",50,NA
"sample_00050",53.0961707317073,10.8088782486955,738.912621951219,381.211730506712,113.788404878049,31.9155688456704,47.2138134146341,14.5885707971558,19.2931134146341,7.85553440130766,2.73780487804878,1.17149970592212,-0.06,0.49,1.72,41,327.82,207,120.42,499.51,290.41,51.51,3.62,8.7,150.9,665.26,90.5,"sample_00050-69","17.04.2022","t1",50,NA
"sample_00050",123.21937755102,15.4001167558269,6835.65818877551,1238.65790277426,356.72875255102,52.897594997716,139.963578061224,23.8477535597669,61.7102219387755,6.67045884447451,2.27944897959184,0.364459948514392,0,0.11,3.92,98,1179.99,1180,301.02,1310.51,334.31,25.12,2.64,4.48,111.98,627.94,65.88,"sample_00050-7","17.04.2022","t1",50,NA
"sample_00050",47.9492405063291,2.65941508999673,462.592025316455,282.032754049495,83.8441253164557,28.4188480203696,33.4915006329114,12.8828702491403,16.7047632911392,3.85356951176862,2.00767088607595,0.645130273497174,0,0.1,3.16,79,1263.44,1263,399.82,1303.46,412.49,27.29,8.07,3.79,94.67,682.23,201.87,"sample_00050-73","17.04.2022","t1",50,NA
"sample_00050",55.6873378378379,5.02524628791118,2149.61412162162,916.036458386188,261.417758108108,80.5865280205931,87.008175,33.0731570074939,30.9382236486487,4.89150730244557,2.82993243243243,1.05037235838654,-0.22,1.61,2.96,74,117.33,117,39.64,557.4,188.31,33.39,0.63,8.7,217.47,834.72,15.67,"sample_00050-79","17.04.2022","t1",50,NA
"sample_00050",59.3685294117647,4.7329431999674,2251.00191176471,938.587616573379,246.487208823529,62.461228647933,86.0027029411765,22.7565585843981,32.0342294117647,7.21690274685877,2.70886274509804,0.571067212142593,-0.33,1.23,2.08,51,58.14,31,14.83,370.24,178,26.05,0.41,6.25,156.54,651.28,10.2,"sample_00050-8","17.04.2022","t1",50,NA
"sample_00050",53.0058913043478,4.92712000272533,564.81652173913,357.737520975955,89.8161456521739,38.9389975936832,34.6083945652174,17.9488342254688,19.8516032608696,4.35149622342581,1.7360652173913,0.785730442954521,-0.19,0.85,1.84,46,89.15,11,6,270.62,147.08,19.82,0.87,4.31,107.78,495.62,21.82,"sample_00050-89","17.04.2022","t1",50,NA
"sample_00050",67.823424,8.84659931406486,2918.9889,89.6564601397935,257.3135748,19.0632050503772,114.705072,11.7008500504416,32.7509568,3.56240896965953,3.570536,0.640286422097627,0.08,0.4,5,125,520.09,435,86.92,2013.7,402.74,27.34,3.84,5.5,137.57,683.58,96.01,"sample_00050-9","17.04.2022","t1",50,NA
"sample_00050",52.335175,2.91966102605273,1644.7606875,361.599561081973,223.13404125,32.7863139330796,100.357785,17.9656548395329,20.70896625,1.80142881864353,4.840175,0.779012882533945,-0.08,0.67,1.6,40,449.68,393,245.51,651.08,406.92,31.67,7.46,8.03,200.83,791.66,186.55,"sample_00050-94","17.04.2022","t1",50,NA
"sample_00050",66.9319130434782,4.53946497986069,2524.55869565217,582.526920902168,223.864718478261,45.2074110862224,86.0930510869565,19.7135408744612,37.4363510869565,3.45786984602578,2.32521739130435,0.613866902441436,0.03,0.89,1.84,46,71.67,21,11.5,190.99,103.8,10.8,0.69,2.45,61.16,270.12,17.23,"sample_00050-99","17.04.2022","t1",50,NA
"sample_00051",54.8848222222222,3.89872174441881,1744.8615,798.649474915666,195.81606,64.3889786614937,76.33665,25.1610015361436,26.99541,7.1418259703489,2.77526666666667,0.5322492751607,0.01,1.11,1.8,45,70.07,9,5.24,254.82,141.57,16.8,0.36,4.41,110.35,420.08,9.09,"sample_00051-101","17.04.2022","t1",51,NA
"sample_00051",57.8820212765958,5.52623615323093,1289.16670212766,827.760545330433,164.610871276596,85.8681515723036,63.6039574468085,34.4313454451848,24.4158127659574,5.88861369130095,2.57874468085106,1.23852126885048,0.07,1.11,1.88,47,83.38,83,44.35,296.67,157.8,24.13,0.47,5.29,132.25,603.24,11.85,"sample_00051-102","17.04.2022","t1",51,NA
"sample_00051",79.7163666666667,9.16220767886074,1991.81025,1305.70553013435,193.596075,80.7248432103215,70.646985,28.681393633306,31.99662,10.5848226414995,2.17733333333333,0.37300580871259,-0.21,1.36,1.2,30,62.18,58,48.2,179.9,149.92,30.4,2.51,5.34,133.51,760.08,62.66,"sample_00051-11","17.04.2022","t1",51,NA
"sample_00051",50.291696969697,5.73406225441695,1100.70715909091,348.34343694171,139.277536363636,24.7970092712587,55.3207909090909,11.2087091951712,25.0704204545454,6.13823696282308,2.30583333333333,0.656797699408819,0.02,0.27,2.64,66,1139.82,1140,431.75,1425.78,540.07,39.87,13.2,6.32,157.95,996.86,329.89,"sample_00051-111","17.04.2022","t1",51,NA
"sample_00051",67.2695238095238,15.8591291444769,726.656785714286,383.448337278149,109.91925,43.3076650188909,42.8340857142857,18.0023993643532,20.8202785714286,4.08978312580337,2.0622380952381,0.70950716003311,-0.28,1.27,2.6,63,54,54,20.77,289.83,111.47,19.53,0.86,3.06,75.75,488.19,21.54,"sample_00051-113","17.04.2022","t1",51,NA
"sample_00051",72.5769180327869,14.6713293288816,2868.28635245902,457.876361962569,247.004454098361,41.1970396345754,107.766383606557,23.3098627362516,34.5548655737705,5.90528359258004,3.25098360655738,1.00679573386401,0.03,0.57,2.44,61,799.8,800,327.79,1030.95,422.52,35.1,1.96,9.47,236.84,877.56,48.89,"sample_00051-118","17.04.2022","t1",51,NA
"sample_00051",117.504136,5.01959619623833,7641.5967,258.513377748736,398.9872728,20.4225534375616,155.666286,7.94746415931603,62.5957956,2.44866839459617,2.494328,0.21027661413389,-0.01,0.13,5,125,1431.25,1431,286.25,1518.2,303.64,19.91,5.5,4,99.99,497.72,137.44,"sample_00051-12","17.04.2022","t1",51,NA
"sample_00051",78.0139200000001,5.44985961435054,3172.76838,323.241740772205,257.6523168,23.6010076505451,111.2504868,7.94722848071472,36.318294,3.11308920919709,3.081272,0.309253350987138,-0.06,0.45,5,125,611.6,375,75.05,2472.21,494.44,42.65,2.62,8.26,206.56,1066.25,65.58,"sample_00051-13","17.04.2022","t1",51,NA
"sample_00051",55.45725,4.63681964461274,873.433125,413.332995414638,150.421628571429,62.7424482445326,57.1952571428571,22.8211242600234,18.9425732142857,3.15624996714286,3.01478571428571,1.21036515326277,-0.06,0.76,1.12,28,121.49,80,71.37,222.91,199.03,21.85,1.08,5.85,146.35,546.34,26.93,"sample_00051-139","17.04.2022","t1",51,NA
"sample_00051",73.87996875,3.04630219504042,3370.71375,872.99363957402,281.407415625,59.7644680503464,126.6818484375,30.4687118659916,33.4392046875,2.41621394398809,3.74728125,0.816496853573338,0.02,0.11,1.28,32,585.15,585,457.14,611.07,477.4,26.89,7.47,6.77,169.25,672.14,186.65,"sample_00051-141","17.04.2022","t1",51,NA
"sample_00051",51.0240666666667,6.37472027747822,1004.37975,491.068768173646,119.409525,32.8476326096112,45.69183,12.8996220620298,26.289225,8.93589393255775,1.83213333333333,0.598604223249347,0.07,0.13,1.2,30,273.96,274,228.3,437.54,364.62,31.22,6.57,6.51,162.65,780.49,164.17,"sample_00051-146","17.04.2022","t1",51,NA
"sample_00051",57.7064615384615,3.43314392626664,1882.50230769231,950.137322719175,194.86575,68.8860672669125,78.7044288461538,28.8311590477427,28.1328576923077,7.97745672390258,2.75784615384615,0.801803850941498,0.28,0.98,1.04,26,93.5,94,89.91,126.22,121.37,12.3,0.55,3.66,91.64,307.59,13.66,"sample_00051-148","17.04.2022","t1",51,NA
"sample_00051",70.7810471698113,9.97679482110942,1886.2875,814.409511392194,202.356339622641,42.4634407343152,76.3984740566038,18.6821678492254,30.7250193396226,7.86946786439776,2.59629245283019,0.740623212050643,0.19,0.88,4.24,106,91.53,33,7.89,645.14,152.16,30.82,0.28,5.4,134.9,770.44,6.99,"sample_00051-17","17.04.2022","t1",51,NA
"sample_00051",55.701928,10.386368561241,1125.99882,278.984515088076,152.2874844,22.4876009271368,65.7695376,11.3420443063108,21.9721572,5.79708704201078,3.187328,0.862070526790755,0.04,0.56,5,125,407.82,321,64.15,1792,358.4,27.68,2.99,6.02,150.43,692.05,74.67,"sample_00051-18","17.04.2022","t1",51,NA
"sample_00051",53.3122285714286,1.61649764989029,923.695071428572,108.420943095184,126.088534285714,20.4038701020094,46.3059642857143,7.83524437363908,25.65837,2.36025822681233,1.84077142857143,0.479593583195206,-0.02,0.06,1.4,35,887.95,888,634.25,902.84,644.89,35.3,21.02,3.25,81.12,882.45,525.39,"sample_00051-19","17.04.2022","t1",51,NA
"sample_00051",69.0610227272727,14.7772663149737,2423.84215909091,592.022975100607,210.126702272727,27.1394166651783,80.3184954545454,15.5562327523139,38.0946681818182,5.58136645557393,2.13034090909091,0.419147470478418,0.09,0.77,1.76,44,66.37,66,37.71,196.41,111.6,12.05,0.4,2.58,64.43,301.36,9.97,"sample_00051-20","17.04.2022","t1",51,NA
"sample_00051",47.5122,1.98746308289798,393.2499375,107.662645687416,72.6858225,12.0505825127672,28.59350625,4.7261653651343,17.1695025,2.51865326556407,1.66718333333333,0.158318527097775,0,0.06,5,120,2924.01,2924,584.8,2970.35,594.07,74.23,14.93,6.28,60.78,737.29,373.22,"sample_00051-21","17.04.2022","t1",51,NA
"sample_00051",133.796784,14.3929945860679,7169.59836,936.687927291625,387.5604732,51.8100092817399,153.707382,25.4564119629637,59.9116824,4.11150968277378,2.598272,0.545012967824413,-0.01,0.16,5,125,910.03,910,182.01,1568.7,313.74,23.94,3.19,4.69,117.31,598.6,79.64,"sample_00051-28","17.04.2022","t1",51,NA
"sample_00051",111.941856,6.46975128866337,6185.0547,375.595183726399,349.8805044,23.4658190587034,135.3992436,9.33720537779781,58.3325388,3.9709898876752,2.340208,0.309156038897992,-0.03,0.18,5,125,863.06,849,169.71,1609.88,321.98,35.81,3.86,5.25,131.3,895.22,96.54,"sample_00051-31","17.04.2022","t1",51,NA
"sample_00051",50.765008,1.00401553046721,650.8512,161.312024564234,96.1189416,14.6906703606785,36.1004688,5.81100853512963,22.7374776,2.42574751859504,1.59072,0.205262640567891,0,0.07,5,125,3090.56,3091,618.11,3163.03,632.61,32.8,17.32,3.04,76.05,819.99,433,"sample_00051-32","17.04.2022","t1",51,NA
"sample_00051",63.998992,9.12442499425262,2815.9812,326.715242862048,232.9579116,19.9426584240384,92.662056,9.23093919570825,38.8613376,4.29184951815392,2.426472,0.443821320047868,0.01,0.5,5,125,156.43,47,9.4,570.92,114.18,26.56,0.64,2.92,72.97,664.02,15.92,"sample_00051-35","17.04.2022","t1",51,NA
"sample_00051",66.7962875,4.23817033962651,3116.8850625,441.800976070805,273.359761875,34.2034693869645,121.670555625,17.0857008191708,32.49750375,2.80456680435898,3.747475,0.551763937209622,0.01,0.24,3.2,80,1197.58,1198,374.24,1638.57,512.05,30.12,5.33,6.93,173.26,753.09,133.28,"sample_00051-36","17.04.2022","t1",51,NA
"sample_00051",162.410776,10.9423481556335,24447.20454,2291.50019245078,688.1859144,58.9323133692873,243.0390096,22.0696054717527,128.5164144,10.4071653061876,1.910288,0.276144124828719,0.01,0.07,5,125,1315.09,1315,263.02,1461.58,292.32,19.76,4.35,2.72,67.91,493.93,108.65,"sample_00051-37","17.04.2022","t1",51,NA
"sample_00051",84.4524666666666,9.1819571497892,725.263875,86.2717306024944,102.15774,7.59708339190392,40.82373,3.83565887620279,22.6376775,2.65207771908873,1.82763333333333,0.275067139210496,-0.03,0.34,2.4,60,1572.55,1573,655.23,1909.22,795.51,45.37,14.3,7.75,193.65,1134.35,357.54,"sample_00051-38","17.04.2022","t1",51,NA
"sample_00051",141.519352,19.1405628828379,11170.1025,2112.52052237281,467.02899,99.5705259011129,175.2009588,40.1128398693666,82.1604708,5.08497840498469,2.164264,0.5818558898182,0.02,0.38,5,125,769.51,770,153.9,1094.84,218.97,30.29,0.82,4.01,100.16,757.18,20.45,"sample_00051-40","17.04.2022","t1",51,NA
"sample_00051",46.14378125,1.31375074314764,375.2071875,112.237431521648,69.8036484375,11.9193290524155,25.3837546875,4.15619377391722,18.496603125,2.93351354453285,1.38184375,0.167125818814796,0,0.07,1.28,32,737.83,738,576.43,745.86,582.7,28.59,19.04,2.52,62.97,714.81,475.89,"sample_00051-41","17.04.2022","t1",51,NA
"sample_00051",53.7023661971831,4.95448092492165,643.162816901409,398.173280403755,100.693153521127,42.3362136298636,35.4910626760563,13.0070121495724,21.2215436619718,6.90112131347368,1.70061971830986,0.437023254242255,-0.11,1.32,3.04,71,80.41,40,13.02,431.08,141.8,79.19,0.34,10.76,136.45,989.89,8.41,"sample_00051-44","17.04.2022","t1",51,NA
"sample_00051",64.5306712328767,10.4811295246568,3253.31229452055,513.939322915672,273.519967808219,36.2768179490363,121.28318630137,20.3718820612032,34.4169,5.85422694117251,3.62949315068493,0.799877978945811,-0.01,0.23,2.92,73,1125.92,1126,385.59,1588.25,543.92,33.61,0.7,9.18,229.55,840.37,17.55,"sample_00051-46","17.04.2022","t1",51,NA
"sample_00051",54.5252881355932,4.86710553739059,922.98813559322,584.868722497208,141.480434745763,67.3492704445685,53.2293559322034,24.7415418584104,20.719456779661,6.49672726778152,2.61757627118644,1.03154817032609,0.05,1.32,2.56,59,74.54,21,8.06,452.48,176.75,63.94,0.74,9.96,133.73,799.2,18.4,"sample_00051-48","17.04.2022","t1",51,NA
"sample_00051",50.20264,4.96471288095521,851.74902,349.114783345814,119.0925828,31.0043116322729,47.2258512,13.1681893020711,22.3441416,5.0354077144713,2.145152,0.595039400376143,0,0.07,5,125,3256.88,3257,651.38,3320.22,664.04,42.93,11.5,6.26,156.57,1073.3,287.59,"sample_00051-5","17.04.2022","t1",51,NA
"sample_00051",94.4624324324324,26.1307722310903,2021.94060810811,945.607250680339,192.800140540541,65.6685828309812,68.5456662162162,25.0680559591151,35.9007689189189,10.0053502059422,1.94901801801802,0.652669051343398,0.04,1.14,4.48,111,67.79,48,10.81,511.88,114.26,28.55,0.82,3.82,95.12,713.82,20.6,"sample_00051-56","17.04.2022","t1",51,NA
"sample_00051",46.0367818181818,1.51478834553758,337.8915,122.628383160973,66.0087777272727,12.2234138283148,24.8349313636364,3.84565146258612,16.9325345454545,3.26175175244461,1.4844,0.167844904380817,0,0.08,4.4,110,2949.47,2949,670.33,3037.34,690.3,34.44,14.29,3.41,85.34,860.95,357.29,"sample_00051-58","17.04.2022","t1",51,NA
"sample_00051",58.4458260869565,6.4141161140595,1515.44836956522,584.050606047783,167.067342391304,46.3692263653025,62.0100782608696,19.417865672873,30.1648402173913,5.920358668054,2.06071739130435,0.546496829839071,0.13,1.29,1.88,46,123.69,81,42.89,387.79,206.27,57.53,0.69,11.39,229.27,1421.82,17.14,"sample_00051-6","17.04.2022","t1",51,NA
"sample_00051",59.7522156862745,1.96410097150991,1308.34058823529,204.335662550005,137.297461764706,12.8767147987722,51.5536411764706,4.64208601358755,32.0834647058823,3.25183834360657,1.6138431372549,0.116598043994432,-0.04,0.47,4.08,102,1652.45,1652,405.01,1766.75,433.03,27.79,0.2,6.6,164.96,694.74,5.11,"sample_00051-68","17.04.2022","t1",51,NA
"sample_00051",59.443016,5.12255471480721,2447.51544,173.907226940294,252.0568368,9.32617134242514,113.6968164,4.15023921923132,27.3924828,1.38126522822001,4.158696,0.218063331434079,-0.06,0.42,5,125,1125.54,1126,225.11,2645.52,529.1,31.09,2.21,7.36,184.11,777.14,55.18,"sample_00051-7","17.04.2022","t1",51,NA
"sample_00051",81.628975,17.6337937036809,3212.8396875,790.993122755321,262.27931625,49.2861011755751,112.38355125,24.3100890774652,35.9739225,6.37840070142526,3.16845,0.716271254662932,0.01,0.46,1.64,40,343.06,343,209.18,600.3,366.04,28.34,5.5,6.75,172.62,708.58,137.45,"sample_00051-72","17.04.2022","t1",51,NA
"sample_00051",50.4501875,5.88591052751426,729.91125,259.780964846877,113.70830625,36.8460727927396,42.4348875,14.6772731452461,21.9364453125,2.57860300320202,1.9640625,0.749682984075871,0.01,0.37,1.28,32,869.53,870,679.32,884.55,691.05,38.14,2.02,7.83,195.85,953.38,50.59,"sample_00051-77","17.04.2022","t1",51,NA
"sample_00051",51.1251428571429,1.87639519393158,569.401071428571,125.973044182929,87.6850813186813,10.8877790340252,32.4016021978022,4.09922638944711,22.1281763736264,2.72996809025247,1.47306593406593,0.157063950330063,0,0.23,3.64,91,2445.79,2446,671.92,2506.66,688.64,32.6,7.21,3.64,90.88,815.01,180.26,"sample_00051-83","17.04.2022","t1",51,NA
"sample_00051",72.6014318181818,9.85391062669923,3025.88846590909,371.678891722317,264.438675,29.8810486963612,117.159596590909,15.6141443358751,32.9691630681818,3.08601226823284,3.58352272727273,0.580650011848052,0.04,0.28,3.52,88,2211.21,2174,617.57,2372.73,674.07,38.56,1.84,9.74,243.45,963.99,46.12,"sample_00051-87","17.04.2022","t1",51,NA
"sample_00051",68.4101964285714,6.85898614140508,837.992008928572,220.024322119076,112.966071428571,26.3767893792317,42.6039026785714,9.30320075160069,24.7823839285714,3.44909390089507,1.73573214285714,0.387269673064293,0.07,1.31,2.24,56,32.19,32,14.37,281.03,125.46,11.29,0.59,2.72,68.01,282.15,14.66,"sample_00051-9","17.04.2022","t1",51,NA
"sample_00051",76.195630952381,19.1780609449744,2331.10767857143,533.476525388258,208.905219642857,40.8186949871839,81.7716696428571,20.1474472584431,36.6132053571429,6.20264278095503,2.31546428571429,0.791328963724698,0.04,0.59,3.36,84,122.65,80,23.93,420.9,125.27,22.62,0.43,3.12,78.11,565.53,10.69,"sample_00051-92","17.04.2022","t1",51,NA
"sample_00052",51.8879333333333,2.99320059902251,1320.674625,248.343278360302,185.530635,23.9317073524947,84.739095,11.0287075044727,19.6142175,2.40090579592731,4.3252,0.475765032449522,-0.03,0.65,2.4,60,230.39,230,95.99,818.4,341,23.84,2.59,4.59,114.78,596.08,64.64,"sample_00052-100","17.04.2022","t1",52,NA
"sample_00052",49.4902545454546,6.22095073780165,1061.39086363636,328.363816944746,152.38935,27.2228511354432,65.9992418181818,12.6231515849324,20.3343136363636,5.54214008260593,3.40996363636363,0.908833378438705,-0.1,0.47,2.2,55,330.37,282,128.11,913.97,415.44,42.53,1.76,9.16,228.94,1063.33,43.95,"sample_00052-105","17.04.2022","t1",52,NA
"sample_00052",44.6769,0.683883735807896,213.2325,48.430304701308,55.0121625,7.93755370066026,22.47780375,3.19061320085741,12.01483125,1.49436646694311,1.89025,0.319122735813073,0.01,0.11,1.92,40,798.58,799,415.93,943.6,491.46,71.91,10.09,12.46,107.62,676.28,252.15,"sample_00052-106","17.04.2022","t1",52,NA
