"time_point","file","culture_ID","indiv_per_frame","Ble_right_indiv_per_frame","Ble_indiv_per_frame","Cep_indiv_per_frame","Col_indiv_per_frame","Eug_indiv_per_frame","Eup_indiv_per_frame","Lox_indiv_per_frame","Pau_indiv_per_frame","Pca_indiv_per_frame","Spi_indiv_per_frame","Spi_te_indiv_per_frame","Tet_indiv_per_frame"
0,"sample_00001",48,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",49,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",50,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",51,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",52,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",53,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",54,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",55,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",56,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",57,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",58,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",59,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",60,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",61,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",62,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",63,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",64,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",65,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",66,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",67,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",68,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",69,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",70,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",71,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",72,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",73,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",74,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",75,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",76,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",77,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",78,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",79,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",80,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",81,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",82,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",83,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",84,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",85,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",86,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",87,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",88,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",89,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",90,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",91,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",92,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",93,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",94,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",95,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",96,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",97,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",98,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",99,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",100,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",101,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",102,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",103,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",104,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",105,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",106,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",107,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",108,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",109,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00001",110,29.44,0,1,0.423999999999999,5.60000000000001,6.99999999999999,1,2.28,9.224,0.352000000000001,2.56,0,0
0,"sample_00002",1,28.872,0,5.53600000000002,1,7.19999999999999,7.52000000000001,2.368,1,2.472,0.600000000000001,0.216,0.352000000000001,0.608000000000001
0,"sample_00002",2,28.872,0,5.53600000000002,1,7.19999999999999,7.52000000000001,2.368,1,2.472,0.600000000000001,0.216,0.352000000000001,0.608000000000001
0,"sample_00002",3,28.872,0,5.53600000000002,1,7.19999999999999,7.52000000000001,2.368,1,2.472,0.600000000000001,0.216,0.352000000000001,0.608000000000001
0,"sample_00002",4,28.872,0,5.53600000000002,1,7.19999999999999,7.52000000000001,2.368,1,2.472,0.600000000000001,0.216,0.352000000000001,0.608000000000001
0,"sample_00002",5,28.872,0,5.53600000000002,1,7.19999999999999,7.52000000000001,2.368,1,2.472,0.600000000000001,0.216,0.352000000000001,0.608000000000001
0,"sample_00002",6,28.872,0,5.53600000000002,1,7.19999999999999,7.52000000000001,2.368,1,2.472,0.600000000000001,0.216,0.352000000000001,0.608000000000001
0,"sample_00002",7,28.872,0,5.53600000000002,1,7.19999999999999,7.52000000000001,2.368,1,2.472,0.600000000000001,0.216,0.352000000000001,0.608000000000001
0,"sample_00002",8,28.872,0,5.53600000000002,1,7.19999999999999,7.52000000000001,2.368,1,2.472,0.600000000000001,0.216,0.352000000000001,0.608000000000001
0,"sample_00002",9,28.872,0,5.53600000000002,1,7.19999999999999,7.52000000000001,2.368,1,2.472,0.600000000000001,0.216,0.352000000000001,0.608000000000001
0,"sample_00002",10,28.872,0,5.53600000000002,1,7.19999999999999,7.52000000000001,2.368,1,2.472,0.600000000000001,0.216,0.352000000000001,0.608000000000001
0,"sample_00002",11,28.872,0,5.53600000000002,1,7.19999999999999,7.52000000000001,2.368,1,2.472,0.600000000000001,0.216,0.352000000000001,0.608000000000001
0,"sample_00002",12,28.872,0,5.53600000000002,1,7.19999999999999,7.52000000000001,2.368,1,2.472,0.600000000000001,0.216,0.352000000000001,0.608000000000001
0,"sample_00002",13,28.872,0,5.53600000000002,1,7.19999999999999,7.52000000000001,2.368,1,2.472,0.600000000000001,0.216,0.352000000000001,0.608000000000001
0,"sample_00002",14,28.872,0,5.53600000000002,1,7.19999999999999,7.52000000000001,2.368,1,2.472,0.600000000000001,0.216,0.352000000000001,0.608000000000001
0,"sample_00002",15,28.872,0,5.53600000000002,1,7.19999999999999,7.52000000000001,2.368,1,2.472,0.600000000000001,0.216,0.352000000000001,0.608000000000001
0,"sample_00002",16,28.872,0,5.53600000000002,1,7.19999999999999,7.52000000000001,2.368,1,2.472,0.600000000000001,0.216,0.352000000000001,0.608000000000001
0,"sample_00002",17,28.872,0,5.53600000000002,1,7.19999999999999,7.52000000000001,2.368,1,2.472,0.600000000000001,0.216,0.352000000000001,0.608000000000001
0,"sample_00002",18,28.872,0,5.53600000000002,1,7.19999999999999,7.52000000000001,2.368,1,2.472,0.600000000000001,0.216,0.352000000000001,0.608000000000001
0,"sample_00002",19,28.872,0,5.53600000000002,1,7.19999999999999,7.52000000000001,2.368,1,2.472,0.600000000000001,0.216,0.352000000000001,0.608000000000001
0,"sample_00002",20,28.872,0,5.53600000000002,1,7.19999999999999,7.52000000000001,2.368,1,2.472,0.600000000000001,0.216,0.352000000000001,0.608000000000001
0,"sample_00002",21,28.872,0,5.53600000000002,1,7.19999999999999,7.52000000000001,2.368,1,2.472,0.600000000000001,0.216,0.352000000000001,0.608000000000001
0,"sample_00002",22,28.872,0,5.53600000000002,1,7.19999999999999,7.52000000000001,2.368,1,2.472,0.600000000000001,0.216,0.352000000000001,0.608000000000001
0,"sample_00002",23,28.872,0,5.53600000000002,1,7.19999999999999,7.52000000000001,2.368,1,2.472,0.600000000000001,0.216,0.352000000000001,0.608000000000001
0,"sample_00002",24,28.872,0,5.53600000000002,1,7.19999999999999,7.52000000000001,2.368,1,2.472,0.600000000000001,0.216,0.352000000000001,0.608000000000001
0,"sample_00002",25,28.872,0,5.53600000000002,1,7.19999999999999,7.52000000000001,2.368,1,2.472,0.600000000000001,0.216,0.352000000000001,0.608000000000001
0,"sample_00002",26,28.872,0,5.53600000000002,1,7.19999999999999,7.52000000000001,2.368,1,2.472,0.600000000000001,0.216,0.352000000000001,0.608000000000001
0,"sample_00002",27,28.872,0,5.53600000000002,1,7.19999999999999,7.52000000000001,2.368,1,2.472,0.600000000000001,0.216,0.352000000000001,0.608000000000001
0,"sample_00002",28,28.872,0,5.53600000000002,1,7.19999999999999,7.52000000000001,2.368,1,2.472,0.600000000000001,0.216,0.352000000000001,0.608000000000001
0,"sample_00002",29,28.872,0,5.53600000000002,1,7.19999999999999,7.52000000000001,2.368,1,2.472,0.600000000000001,0.216,0.352000000000001,0.608000000000001
0,"sample_00002",30,28.872,0,5.53600000000002,1,7.19999999999999,7.52000000000001,2.368,1,2.472,0.600000000000001,0.216,0.352000000000001,0.608000000000001
0,"sample_00002",31,28.872,0,5.53600000000002,1,7.19999999999999,7.52000000000001,2.368,1,2.472,0.600000000000001,0.216,0.352000000000001,0.608000000000001
0,"sample_00002",32,28.872,0,5.53600000000002,1,7.19999999999999,7.52000000000001,2.368,1,2.472,0.600000000000001,0.216,0.352000000000001,0.608000000000001
0,"sample_00002",33,28.872,0,5.53600000000002,1,7.19999999999999,7.52000000000001,2.368,1,2.472,0.600000000000001,0.216,0.352000000000001,0.608000000000001
0,"sample_00002",34,28.872,0,5.53600000000002,1,7.19999999999999,7.52000000000001,2.368,1,2.472,0.600000000000001,0.216,0.352000000000001,0.608000000000001
0,"sample_00002",35,28.872,0,5.53600000000002,1,7.19999999999999,7.52000000000001,2.368,1,2.472,0.600000000000001,0.216,0.352000000000001,0.608000000000001
0,"sample_00002",36,28.872,0,5.53600000000002,1,7.19999999999999,7.52000000000001,2.368,1,2.472,0.600000000000001,0.216,0.352000000000001,0.608000000000001
0,"sample_00002",37,28.872,0,5.53600000000002,1,7.19999999999999,7.52000000000001,2.368,1,2.472,0.600000000000001,0.216,0.352000000000001,0.608000000000001
0,"sample_00002",38,28.872,0,5.53600000000002,1,7.19999999999999,7.52000000000001,2.368,1,2.472,0.600000000000001,0.216,0.352000000000001,0.608000000000001
0,"sample_00002",39,28.872,0,5.53600000000002,1,7.19999999999999,7.52000000000001,2.368,1,2.472,0.600000000000001,0.216,0.352000000000001,0.608000000000001
0,"sample_00002",40,28.872,0,5.53600000000002,1,7.19999999999999,7.52000000000001,2.368,1,2.472,0.600000000000001,0.216,0.352000000000001,0.608000000000001
0,"sample_00002",41,28.872,0,5.53600000000002,1,7.19999999999999,7.52000000000001,2.368,1,2.472,0.600000000000001,0.216,0.352000000000001,0.608000000000001
0,"sample_00002",42,28.872,0,5.53600000000002,1,7.19999999999999,7.52000000000001,2.368,1,2.472,0.600000000000001,0.216,0.352000000000001,0.608000000000001
0,"sample_00002",43,28.872,0,5.53600000000002,1,7.19999999999999,7.52000000000001,2.368,1,2.472,0.600000000000001,0.216,0.352000000000001,0.608000000000001
0,"sample_00002",44,28.872,0,5.53600000000002,1,7.19999999999999,7.52000000000001,2.368,1,2.472,0.600000000000001,0.216,0.352000000000001,0.608000000000001
0,"sample_00002",45,28.872,0,5.53600000000002,1,7.19999999999999,7.52000000000001,2.368,1,2.472,0.600000000000001,0.216,0.352000000000001,0.608000000000001
0,"sample_00002",46,28.872,0,5.53600000000002,1,7.19999999999999,7.52000000000001,2.368,1,2.472,0.600000000000001,0.216,0.352000000000001,0.608000000000001
0,"sample_00002",47,28.872,0,5.53600000000002,1,7.19999999999999,7.52000000000001,2.368,1,2.472,0.600000000000001,0.216,0.352000000000001,0.608000000000001
0,"sample_00002",48,28.872,0,5.53600000000002,1,7.19999999999999,7.52000000000001,2.368,1,2.472,0.600000000000001,0.216,0.352000000000001,0.608000000000001
0,"sample_00002",49,28.872,0,5.53600000000002,1,7.19999999999999,7.52000000000001,2.368,1,2.472,0.600000000000001,0.216,0.352000000000001,0.608000000000001
0,"sample_00002",50,28.872,0,5.53600000000002,1,7.19999999999999,7.52000000000001,2.368,1,2.472,0.600000000000001,0.216,0.352000000000001,0.608000000000001
0,"sample_00002",51,28.872,0,5.53600000000002,1,7.19999999999999,7.52000000000001,2.368,1,2.472,0.600000000000001,0.216,0.352000000000001,0.608000000000001
0,"sample_00002",52,28.872,0,5.53600000000002,1,7.19999999999999,7.52000000000001,2.368,1,2.472,0.600000000000001,0.216,0.352000000000001,0.608000000000001
0,"sample_00002",53,28.872,0,5.53600000000002,1,7.19999999999999,7.52000000000001,2.368,1,2.472,0.600000000000001,0.216,0.352000000000001,0.608000000000001
0,"sample_00002",54,28.872,0,5.53600000000002,1,7.19999999999999,7.52000000000001,2.368,1,2.472,0.600000000000001,0.216,0.352000000000001,0.608000000000001
0,"sample_00002",55,28.872,0,5.53600000000002,1,7.19999999999999,7.52000000000001,2.368,1,2.472,0.600000000000001,0.216,0.352000000000001,0.608000000000001
0,"sample_00002",56,28.872,0,5.53600000000002,1,7.19999999999999,7.52000000000001,2.368,1,2.472,0.600000000000001,0.216,0.352000000000001,0.608000000000001
0,"sample_00002",57,28.872,0,5.53600000000002,1,7.19999999999999,7.52000000000001,2.368,1,2.472,0.600000000000001,0.216,0.352000000000001,0.608000000000001
0,"sample_00002",58,28.872,0,5.53600000000002,1,7.19999999999999,7.52000000000001,2.368,1,2.472,0.600000000000001,0.216,0.352000000000001,0.608000000000001
0,"sample_00002",59,28.872,0,5.53600000000002,1,7.19999999999999,7.52000000000001,2.368,1,2.472,0.600000000000001,0.216,0.352000000000001,0.608000000000001
0,"sample_00002",60,28.872,0,5.53600000000002,1,7.19999999999999,7.52000000000001,2.368,1,2.472,0.600000000000001,0.216,0.352000000000001,0.608000000000001
0,"sample_00002",61,28.872,0,5.53600000000002,1,7.19999999999999,7.52000000000001,2.368,1,2.472,0.600000000000001,0.216,0.352000000000001,0.608000000000001
0,"sample_00002",62,28.872,0,5.53600000000002,1,7.19999999999999,7.52000000000001,2.368,1,2.472,0.600000000000001,0.216,0.352000000000001,0.608000000000001
0,"sample_00002",63,28.872,0,5.53600000000002,1,7.19999999999999,7.52000000000001,2.368,1,2.472,0.600000000000001,0.216,0.352000000000001,0.608000000000001
0,"sample_00002",64,28.872,0,5.53600000000002,1,7.19999999999999,7.52000000000001,2.368,1,2.472,0.600000000000001,0.216,0.352000000000001,0.608000000000001
0,"sample_00002",65,28.872,0,5.53600000000002,1,7.19999999999999,7.52000000000001,2.368,1,2.472,0.600000000000001,0.216,0.352000000000001,0.608000000000001
0,"sample_00002",66,28.872,0,5.53600000000002,1,7.19999999999999,7.52000000000001,2.368,1,2.472,0.600000000000001,0.216,0.352000000000001,0.608000000000001
0,"sample_00002",67,28.872,0,5.53600000000002,1,7.19999999999999,7.52000000000001,2.368,1,2.472,0.600000000000001,0.216,0.352000000000001,0.608000000000001
0,"sample_00002",68,28.872,0,5.53600000000002,1,7.19999999999999,7.52000000000001,2.368,1,2.472,0.600000000000001,0.216,0.352000000000001,0.608000000000001
0,"sample_00002",69,28.872,0,5.53600000000002,1,7.19999999999999,7.52000000000001,2.368,1,2.472,0.600000000000001,0.216,0.352000000000001,0.608000000000001
0,"sample_00002",70,28.872,0,5.53600000000002,1,7.19999999999999,7.52000000000001,2.368,1,2.472,0.600000000000001,0.216,0.352000000000001,0.608000000000001
0,"sample_00002",71,28.872,0,5.53600000000002,1,7.19999999999999,7.52000000000001,2.368,1,2.472,0.600000000000001,0.216,0.352000000000001,0.608000000000001
0,"sample_00002",72,28.872,0,5.53600000000002,1,7.19999999999999,7.52000000000001,2.368,1,2.472,0.600000000000001,0.216,0.352000000000001,0.608000000000001
0,"sample_00002",73,28.872,0,5.53600000000002,1,7.19999999999999,7.52000000000001,2.368,1,2.472,0.600000000000001,0.216,0.352000000000001,0.608000000000001
0,"sample_00002",74,28.872,0,5.53600000000002,1,7.19999999999999,7.52000000000001,2.368,1,2.472,0.600000000000001,0.216,0.352000000000001,0.608000000000001
