"time_point","file","culture_ID","patch_type","bioarea_µm2_per_μL","indiv_per_frame","Ble_indiv_per_frame","Cep_indiv_per_frame","Col_indiv_per_frame","Eug_indiv_per_frame","Eup_indiv_per_frame","Lox_indiv_per_frame","Pau_indiv_per_frame","Pca_indiv_per_frame","Spi_indiv_per_frame","Spi_te_indiv_per_frame","Tet_indiv_per_frame"
0,7,41,"L (L_L)",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,42,"L (L_L)",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,43,"L (L_L)",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,44,"L (L_L)",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,45,"L (L_L)",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,46,"S (S_L)",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,47,"L (S_L)",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,48,"S (S_L)",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,49,"L (S_L)",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,50,"S (S_L)",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,51,"L (S_L)",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,52,"S (S_L)",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,53,"L (S_L)",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,54,"S (S_L)",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,55,"L (S_L)",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,56,"S",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,57,"S",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,58,"S",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,59,"S",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,61,"M",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,62,"M",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,63,"M",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,64,"M",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,65,"M",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,66,"L",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,67,"L",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,68,"L",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,69,"L",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,70,"L",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,71,"S (S_S)",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,72,"S (S_S)",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,73,"S (S_S)",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,74,"S (S_S)",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,75,"S (S_S)",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,76,"S (S_S)",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,77,"S (S_S)",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,78,"S (S_S)",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,79,"S (S_S)",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,80,"S (S_S)",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,81,"M (M_M)",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,82,"M (M_M)",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,83,"M (M_M)",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,84,"M (M_M)",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,85,"M (M_M)",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,86,"M (M_M)",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,87,"M (M_M)",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,88,"M (M_M)",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,89,"M (M_M)",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,90,"M (M_M)",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,91,"L (L_L)",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,92,"L (L_L)",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,93,"L (L_L)",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,94,"L (L_L)",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,95,"L (L_L)",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,96,"L (L_L)",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,97,"L (L_L)",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,98,"L (L_L)",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,99,"L (L_L)",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,100,"L (L_L)",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,101,"S (S_L)",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,102,"L (S_L)",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,103,"S (S_L)",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,104,"L (S_L)",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,105,"S (S_L)",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,106,"L (S_L)",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,107,"S (S_L)",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,108,"L (S_L)",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,109,"S (S_L)",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,7,110,"L (S_L)",2329,36,0,1,3,10,3,4,3,2,0,1,1
0,8,1,"S",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,2,"S",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,3,"S",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,4,"S",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,5,"S",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,6,"M",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,7,"M",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,8,"M",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,9,"M",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,10,"M",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,11,"L",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,12,"L",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,13,"L",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,14,"L",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,15,"L",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,16,"S (S_S)",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,17,"S (S_S)",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,18,"S (S_S)",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,19,"S (S_S)",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,20,"S (S_S)",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,21,"S (S_S)",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,22,"S (S_S)",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,23,"S (S_S)",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,24,"S (S_S)",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,25,"S (S_S)",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,26,"M (M_M)",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,27,"M (M_M)",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,28,"M (M_M)",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,29,"M (M_M)",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,30,"M (M_M)",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,31,"M (M_M)",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,32,"M (M_M)",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,33,"M (M_M)",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,34,"M (M_M)",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,35,"M (M_M)",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,36,"L (L_L)",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,37,"L (L_L)",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,38,"L (L_L)",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,39,"L (L_L)",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,40,"L (L_L)",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,41,"L (L_L)",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,42,"L (L_L)",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,43,"L (L_L)",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,44,"L (L_L)",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,45,"L (L_L)",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,46,"S (S_L)",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,47,"L (S_L)",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,48,"S (S_L)",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,49,"L (S_L)",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,50,"S (S_L)",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,51,"L (S_L)",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,52,"S (S_L)",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,53,"L (S_L)",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,54,"S (S_L)",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,55,"L (S_L)",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,56,"S",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,57,"S",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,58,"S",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,59,"S",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,61,"M",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,62,"M",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,63,"M",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,64,"M",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,65,"M",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,66,"L",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,67,"L",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,68,"L",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,69,"L",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,70,"L",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,71,"S (S_S)",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,72,"S (S_S)",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,73,"S (S_S)",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,74,"S (S_S)",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,75,"S (S_S)",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,76,"S (S_S)",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,77,"S (S_S)",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,78,"S (S_S)",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,79,"S (S_S)",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,80,"S (S_S)",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,81,"M (M_M)",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,82,"M (M_M)",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,83,"M (M_M)",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,84,"M (M_M)",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,85,"M (M_M)",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,86,"M (M_M)",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,87,"M (M_M)",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,88,"M (M_M)",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,89,"M (M_M)",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,90,"M (M_M)",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,91,"L (L_L)",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,92,"L (L_L)",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,93,"L (L_L)",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,94,"L (L_L)",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,95,"L (L_L)",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,96,"L (L_L)",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,97,"L (L_L)",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,98,"L (L_L)",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,99,"L (L_L)",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,100,"L (L_L)",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,101,"S (S_L)",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,102,"L (S_L)",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,103,"S (S_L)",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,104,"L (S_L)",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,105,"S (S_L)",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,106,"L (S_L)",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,107,"S (S_L)",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,108,"L (S_L)",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,109,"S (S_L)",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,8,110,"L (S_L)",1810,33,0,1,4,6,2,2,5,1,1,1,2
0,9,1,"S",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,2,"S",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,3,"S",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,4,"S",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,5,"S",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,6,"M",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,7,"M",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,8,"M",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,9,"M",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,10,"M",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,11,"L",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,12,"L",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,13,"L",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,14,"L",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,15,"L",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,16,"S (S_S)",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,17,"S (S_S)",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,18,"S (S_S)",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,19,"S (S_S)",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,20,"S (S_S)",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,21,"S (S_S)",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,22,"S (S_S)",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,23,"S (S_S)",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,24,"S (S_S)",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,25,"S (S_S)",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,26,"M (M_M)",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,27,"M (M_M)",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,28,"M (M_M)",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,29,"M (M_M)",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,30,"M (M_M)",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,31,"M (M_M)",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,32,"M (M_M)",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,33,"M (M_M)",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,34,"M (M_M)",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,35,"M (M_M)",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,36,"L (L_L)",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,37,"L (L_L)",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,38,"L (L_L)",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,39,"L (L_L)",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,40,"L (L_L)",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,41,"L (L_L)",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,42,"L (L_L)",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,43,"L (L_L)",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,44,"L (L_L)",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,45,"L (L_L)",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,46,"S (S_L)",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,47,"L (S_L)",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,48,"S (S_L)",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,49,"L (S_L)",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,50,"S (S_L)",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,51,"L (S_L)",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,52,"S (S_L)",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,53,"L (S_L)",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,54,"S (S_L)",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,55,"L (S_L)",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,56,"S",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,57,"S",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,58,"S",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,59,"S",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,61,"M",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,62,"M",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,63,"M",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,64,"M",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,65,"M",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,66,"L",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,67,"L",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,68,"L",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,69,"L",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,70,"L",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,71,"S (S_S)",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,72,"S (S_S)",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,73,"S (S_S)",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,74,"S (S_S)",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,75,"S (S_S)",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,76,"S (S_S)",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,77,"S (S_S)",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,78,"S (S_S)",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,79,"S (S_S)",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,80,"S (S_S)",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,81,"M (M_M)",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,82,"M (M_M)",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,83,"M (M_M)",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,84,"M (M_M)",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,85,"M (M_M)",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,86,"M (M_M)",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,87,"M (M_M)",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,88,"M (M_M)",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,89,"M (M_M)",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,90,"M (M_M)",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,91,"L (L_L)",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,92,"L (L_L)",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,93,"L (L_L)",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,94,"L (L_L)",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,95,"L (L_L)",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,96,"L (L_L)",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,97,"L (L_L)",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,98,"L (L_L)",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,99,"L (L_L)",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,100,"L (L_L)",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,101,"S (S_L)",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,102,"L (S_L)",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,103,"S (S_L)",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,104,"L (S_L)",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,105,"S (S_L)",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,106,"L (S_L)",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,107,"S (S_L)",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,108,"L (S_L)",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,109,"S (S_L)",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,9,110,"L (S_L)",3957,33,0,3,4,4,5,3,7,1,1,0,1
0,10,1,"S",1794,43,0,1,2,8,3,1,5,1,0,1,4
0,10,2,"S",1794,43,0,1,2,8,3,1,5,1,0,1,4
0,10,3,"S",1794,43,0,1,2,8,3,1,5,1,0,1,4
0,10,4,"S",1794,43,0,1,2,8,3,1,5,1,0,1,4
0,10,5,"S",1794,43,0,1,2,8,3,1,5,1,0,1,4
0,10,6,"M",1794,43,0,1,2,8,3,1,5,1,0,1,4
0,10,7,"M",1794,43,0,1,2,8,3,1,5,1,0,1,4
0,10,8,"M",1794,43,0,1,2,8,3,1,5,1,0,1,4
0,10,9,"M",1794,43,0,1,2,8,3,1,5,1,0,1,4
0,10,10,"M",1794,43,0,1,2,8,3,1,5,1,0,1,4
0,10,11,"L",1794,43,0,1,2,8,3,1,5,1,0,1,4
0,10,12,"L",1794,43,0,1,2,8,3,1,5,1,0,1,4
0,10,13,"L",1794,43,0,1,2,8,3,1,5,1,0,1,4
0,10,14,"L",1794,43,0,1,2,8,3,1,5,1,0,1,4
0,10,15,"L",1794,43,0,1,2,8,3,1,5,1,0,1,4
0,10,16,"S (S_S)",1794,43,0,1,2,8,3,1,5,1,0,1,4
0,10,17,"S (S_S)",1794,43,0,1,2,8,3,1,5,1,0,1,4
0,10,18,"S (S_S)",1794,43,0,1,2,8,3,1,5,1,0,1,4
0,10,19,"S (S_S)",1794,43,0,1,2,8,3,1,5,1,0,1,4
0,10,20,"S (S_S)",1794,43,0,1,2,8,3,1,5,1,0,1,4
0,10,21,"S (S_S)",1794,43,0,1,2,8,3,1,5,1,0,1,4
0,10,22,"S (S_S)",1794,43,0,1,2,8,3,1,5,1,0,1,4
0,10,23,"S (S_S)",1794,43,0,1,2,8,3,1,5,1,0,1,4
0,10,24,"S (S_S)",1794,43,0,1,2,8,3,1,5,1,0,1,4
0,10,25,"S (S_S)",1794,43,0,1,2,8,3,1,5,1,0,1,4
0,10,26,"M (M_M)",1794,43,0,1,2,8,3,1,5,1,0,1,4
0,10,27,"M (M_M)",1794,43,0,1,2,8,3,1,5,1,0,1,4
0,10,28,"M (M_M)",1794,43,0,1,2,8,3,1,5,1,0,1,4
0,10,29,"M (M_M)",1794,43,0,1,2,8,3,1,5,1,0,1,4
0,10,30,"M (M_M)",1794,43,0,1,2,8,3,1,5,1,0,1,4
0,10,31,"M (M_M)",1794,43,0,1,2,8,3,1,5,1,0,1,4
0,10,32,"M (M_M)",1794,43,0,1,2,8,3,1,5,1,0,1,4
0,10,33,"M (M_M)",1794,43,0,1,2,8,3,1,5,1,0,1,4
0,10,34,"M (M_M)",1794,43,0,1,2,8,3,1,5,1,0,1,4
0,10,35,"M (M_M)",1794,43,0,1,2,8,3,1,5,1,0,1,4
0,10,36,"L (L_L)",1794,43,0,1,2,8,3,1,5,1,0,1,4
0,10,37,"L (L_L)",1794,43,0,1,2,8,3,1,5,1,0,1,4
0,10,38,"L (L_L)",1794,43,0,1,2,8,3,1,5,1,0,1,4
0,10,39,"L (L_L)",1794,43,0,1,2,8,3,1,5,1,0,1,4
0,10,40,"L (L_L)",1794,43,0,1,2,8,3,1,5,1,0,1,4
0,10,41,"L (L_L)",1794,43,0,1,2,8,3,1,5,1,0,1,4
0,10,42,"L (L_L)",1794,43,0,1,2,8,3,1,5,1,0,1,4
0,10,43,"L (L_L)",1794,43,0,1,2,8,3,1,5,1,0,1,4
0,10,44,"L (L_L)",1794,43,0,1,2,8,3,1,5,1,0,1,4
0,10,45,"L (L_L)",1794,43,0,1,2,8,3,1,5,1,0,1,4
0,10,46,"S (S_L)",1794,43,0,1,2,8,3,1,5,1,0,1,4
0,10,47,"L (S_L)",1794,43,0,1,2,8,3,1,5,1,0,1,4
0,10,48,"S (S_L)",1794,43,0,1,2,8,3,1,5,1,0,1,4
0,10,49,"L (S_L)",1794,43,0,1,2,8,3,1,5,1,0,1,4
0,10,50,"S (S_L)",1794,43,0,1,2,8,3,1,5,1,0,1,4
0,10,51,"L (S_L)",1794,43,0,1,2,8,3,1,5,1,0,1,4
0,10,52,"S (S_L)",1794,43,0,1,2,8,3,1,5,1,0,1,4
0,10,53,"L (S_L)",1794,43,0,1,2,8,3,1,5,1,0,1,4
0,10,54,"S (S_L)",1794,43,0,1,2,8,3,1,5,1,0,1,4
0,10,55,"L (S_L)",1794,43,0,1,2,8,3,1,5,1,0,1,4
0,10,56,"S",1794,43,0,1,2,8,3,1,5,1,0,1,4
0,10,57,"S",1794,43,0,1,2,8,3,1,5,1,0,1,4
0,10,58,"S",1794,43,0,1,2,8,3,1,5,1,0,1,4
0,10,59,"S",1794,43,0,1,2,8,3,1,5,1,0,1,4
0,10,61,"M",1794,43,0,1,2,8,3,1,5,1,0,1,4
0,10,62,"M",1794,43,0,1,2,8,3,1,5,1,0,1,4
